year,froot_gCm2,leaf_gCm2,p_uptake_demand_ratio,gpp_pft7_gCm2day,gpp_pft9_gCm2day,gpp_pft10_gCm2day,l2fr_site,l2fr_canopy,l2fr_ustory,leaf_alloc_gCm2yr,froot_alloc_gCm2yr
1901,0.20016599,0,0.27903619,0.0099313461,0,0,0.025837647,0.24446654,0.095096096,0,0.096790149
1901.0833,0.19127379,0,0.26427403,-0.00022498805,0,0,0.025971269,0.24150306,0.095118202,0,0.062010569
1901.1667,0.18218043,0,0.25940773,-0.0020124897,0,0,0.025691893,0.23812774,0.095076829,0,0.060057194
1901.25,0.17645322,0.38393761,0.25056899,-0.0056828374,0,0,0.025247239,0.23464604,0.095018618,11.519623,0.14800623
1901.3333,0.17415948,1.0004955,0.23857103,0.58928577,0,-5.5197384e-06,0.024133664,0.23182583,0.094433628,0,0.10329168
1901.4167,0.17221057,1.0932889,0.16034952,4.9513311,0.0098929463,0.017132706,0.023189824,0.22996165,0.093061529,0.86816313,0.14283368
1901.5,0.17880593,1.2691006,0.01674209,12.703161,0.027938655,0.10602692,0.021691984,0.22876289,0.091581896,0.96588954,0.15592761
1901.5833,0.18044798,1.4057877,0.00041996781,11.133371,0.021581491,0.10468781,0.025438493,0.22756074,0.090902552,0.78217099,0.11316965
1901.6667,0.17749617,1.3232685,0.00038988097,6.7291325,0.011026882,0.051576134,0.029830763,0.22653598,0.090317965,0.35001137,0.11521532
1901.75,0.1750691,0,0.00024005127,2.0911173,0,0,0.028504452,0.22450677,0.090024315,0,0.084053491
1901.8333,0.1718542,0,0.00019298289,0.0097105841,0,0,0.025833761,0.22212686,0.089879595,0,0.083143336
1901.9167,0.16457633,0,0.00022073406,-1.0209489e-08,0,0,0.023632566,0.21906705,0.089760818,0,0.13872453
1902,0.160896,0,0.0041453391,-4.0708897e-07,0,0,0.023688247,0.21485522,0.089622781,0,0.080829707
1902.0833,0.15426507,0,0.0013154409,-3.2416895e-06,0,0,0.023494534,0.21005467,0.089499533,0,0.075673657
1902.1667,0.1482893,0,0.0012884341,-0.00063537423,0,0,0.023209522,0.20464073,0.089411944,0,0.072586796
1902.25,0.14375283,0.19343176,0.0012805823,-0.001614323,-5.7090673e-07,-2.8895093e-05,0.022768565,0.19919963,0.089331426,11.677111,0.12572829
1902.3333,0.14860703,1.0037384,0.0014483571,0.77373159,0.0022325799,0.00049769571,0.021441616,0.1949963,0.089043342,0.14639933,0.17140206
1902.4167,0.15589569,1.1420419,0.0017443593,9.3999936,0.024718458,0.07275309,0.021647396,0.19309708,0.088372849,1.2563737,0.16057479
1902.5,0.16093494,1.2725517,0.0017040032,12.919966,0.028107918,0.11965637,0.022894487,0.1937537,0.087578483,0.71798679,0.14428788
1902.5833,0.14232108,1.2362711,0.0013264536,10.219914,0.021572254,0.1065177,0.029984249,0.19640414,0.086172976,0.46419738,0.11171996
1902.6667,0.12880559,1.0702286,0.00062694767,6.9276233,0.01363852,0.06222943,0.035895199,0.19962732,0.084072523,0.22585786,0.089894619
1902.75,0.12084331,0,0.00031385626,2.5815045,0,0,0.034634978,0.20250662,0.082409933,0,0.060111756
1902.8333,0.11753036,0,0.00029702866,0.00020276782,0,0,0.026444454,0.20452182,0.081363231,0,0.058713807
1902.9167,0.11624944,0,0.00030912145,0.0011313632,0,0,0.024227072,0.2059201,0.080402613,0,0.09343371
1903,0.11659462,0,0.00031187735,0.064420307,0,0,0.024816342,0.2068221,0.079481311,0,0.047109078
1903.0833,0.11425522,0,0.0003162935,0.32329998,0,0,0.025302174,0.20714127,0.078652851,0,0.046736262
1903.1667,0.11261478,0,0.00032635182,0.47229717,0,0,0.025530124,0.20676216,0.077882409,0,0.046586637
1903.25,0.11333245,0.21572624,0.0003345338,0.55708931,0,6.8412519e-07,0.024803761,0.2063525,0.077153593,9.6887542,0.15700699
1903.3333,0.12556561,0.86273986,0.00038916193,3.14044,0.00033508902,-3.4937964e-05,0.018686801,0.20711683,0.076075308,0.022361191,0.16624913
1903.4167,0.13344029,0.96635689,0.00044384436,6.795496,0.011757782,0.030817451,0.018572029,0.21000654,0.074614406,0.62262605,0.13922076
1903.5,0.13415112,1.0446481,0.00065792457,14.159554,0.021628143,0.087501791,0.018938901,0.2140941,0.073538154,0.65696006,0.14995345
1903.5833,0.1303006,1.0529906,0.00051713345,11.733744,0.012380264,0.051251285,0.023628207,0.217731,0.073715627,0.37489357,0.10498012
1903.6667,0.12959985,1.0262911,0.00046039792,7.5748202,0.0067050221,0.038192202,0.028291345,0.22005381,0.07485076,0.21997367,0.094039862
1903.75,0.12771577,0,0.00022377234,2.1393128,0,0,0.030819762,0.22154626,0.076347888,0,0.063207582
1903.8333,0.12546431,0,0.00018927845,0.035524638,0,0,0.031045467,0.22239484,0.07783471,0,0.062723104
1903.9167,0.12373719,0,0.00019725255,0.041863049,0,0,0.028645875,0.22274303,0.079235859,0,0.10999092
1904,0.12136592,0,0.00021351074,-1.0979213e-08,0,0,0.024464974,0.22137302,0.080654129,0,0.06171947
1904.0833,0.11600959,0,0.00023595789,-2.4666047e-08,0,0,0.025080774,0.21766533,0.081965439,0,0.058652242
1904.1667,0.1104935,0,0.00026557999,-0.00081953132,0,0,0.023459593,0.21052942,0.083211645,0,0.056596176
1904.25,0.10758653,0.15845227,0.00030929394,-0.0012629691,-1.1643507e-06,-6.5954657e-05,0.019968452,0.20230667,0.084436998,8.1506844,0.12683402
1904.3333,0.11986782,0.71886275,0.00036963544,0.37324588,0.00068768801,-9.929456e-05,0.020372376,0.19589716,0.085721821,0.051378507,0.21771657
1904.4167,0.13569358,0.83711598,0.00061371992,9.449986,0.014363339,0.055074777,0.021828726,0.19274867,0.087319277,0.90534351,0.24571939
1904.5,0.15720866,0.96468342,0.00059350737,13.110137,0.016519868,0.084515268,0.024198866,0.19327965,0.089367107,0.32330496,0.2195908
1904.5833,0.17350979,1.0660483,0.00041199385,10.606352,0.013124252,0.080495345,0.030015396,0.1969858,0.092040733,0.21185946,0.1761803
1904.6667,0.18602422,1.144179,0.0003771226,7.2319705,0.0091753299,0.062827175,0.03504172,0.20164609,0.095095411,0.10320707,0.16183815
1904.75,0.19098014,0.038097736,0.00017517275,1.5400528,0.00047657146,0.0033293441,0.039367825,0.20660059,0.098247476,0.0068046625,0.097164723
1904.8333,0.18873673,0,0.00012966884,0.14499247,0,0,0.042429578,0.21113263,0.10115461,0,0.092180759
1904.9167,0.18290344,0,0.00012556954,-2.1243094e-07,0,0,0.044496082,0.21482317,0.10378372,0,0.1738642
1905,0.18195734,0,0.00013975731,-5.2617982e-06,0,0,0.047019888,0.2162316,0.10623939,0,0.093336627
1905.0833,0.17521108,0,0.000152318,-9.3072671e-05,0,0,0.054084912,0.21555498,0.10841753,0,0.089496084
1905.1667,0.16904676,0,0.00016578795,-0.00041498051,0,0,0.053099547,0.2140034,0.11042544,0,0.086132752
1905.25,0.16456637,0.20351054,0.00020298286,-0.0010005683,0,-0.00014210774,0.037618253,0.21200334,0.11232963,9.1653354,0.1507425
1905.3333,0.17015445,0.80286292,0.00027685607,0.62343472,0.0010832507,-0.00023433324,0.028997812,0.21133177,0.11413082,0.1116544,0.12548501
1905.4167,0.1781696,0.9282527,0.0003837182,7.1482039,0.014923285,0.058854475,0.028274387,0.21328898,0.11598056,1.224683,0.15282873
1905.5,0.20262119,1.0834666,0.00051852001,13.256848,0.025097412,0.1324475,0.030080061,0.21827528,0.11816138,0.42188763,0.34729036
1905.5833,0.22638576,1.1838578,0.00036895566,10.964476,0.021019256,0.11961253,0.035054754,0.22688107,0.12087841,0.29935293,0.23854076
1905.6667,0.26075842,1.2452446,0.00027741029,6.3042774,0.012703782,0.067111301,0.039109204,0.23641764,0.12387918,0.11228115,0.57978263
1905.75,0.26256705,0,0.00015891208,2.7846233,0.00041532992,0.0018100928,0.041848864,0.24590991,0.12684463,0,0.13253956
1905.8333,0.25066777,0,0.0001389276,0.19493941,0,0,0.043989819,0.25443098,0.12944718,0,0.12350337
1905.9167,0.24134804,0,0.00014916573,0.00015546899,0,0,0.046106532,0.26159564,0.13177645,0,0.15423843
1906,0.2204935,0,0.00015744627,0.017916049,0,0,0.04863831,0.26634648,0.13365221,0,0.048431608
1906.0833,0.21360756,0,0.00016496236,0.25489525,0,0,0.056032594,0.26916057,0.13516784,0,0.04815871
1906.1667,0.20667831,0,0.0001755549,0.29441491,0,0,0.057218958,0.27092102,0.13677423,0,0.047998338
1906.25,0.20636374,0.20445476,0.00021000078,0.93730041,0,0,0.043858778,0.27213916,0.13832214,9.176857,0.30749401
1906.3333,0.23045379,0.81954303,0.00027952326,2.8860319,0,-1.735026e-08,0.031477898,0.27461475,0.13903956,0,0.18980938
1906.4167,0.24302003,0.90688816,0.00026660331,5.327719,0.0050891725,0.011812292,0.030798722,0.27962083,0.13857506,0.41264895,0.15650718
1906.5,0.25197264,1.0466771,0.000338652,14.17148,0.024730146,0.13424994,0.033206504,0.28523305,0.13818118,0.87959072,0.18602798
1906.5833,0.25443788,1.1441964,0.00021592097,10.802564,0.018411023,0.11310087,0.034690451,0.29073966,0.13816136,0.43158986,0.15351084
1906.6667,0.25786835,1.2249214,0.00019137756,7.6754221,0.013707487,0.08703642,0.035500307,0.29672557,0.13791513,0.25957287,0.14177571
1906.75,0.25353883,0.0405635,0.00012985838,3.2275147,0.00052995815,0.0030635974,0.038771044,0.30281234,0.13749099,0.0018973105,0.092295382
1906.8333,0.24252787,0,9.8328834e-05,0.33970984,0,0,0.042366464,0.30827263,0.13698752,0,0.089040122
1906.9167,0.23193704,0,0.00010125674,0.0066709178,0,0,0.045430906,0.31279922,0.13646592,0,0.15539831
1907,0.22680768,0,9.2167837e-05,0.0047680124,0,0,0.056841254,0.31595919,0.13610114,0,0.089878351
1907.0833,0.22192812,0,8.6582593e-05,0.012285933,0,0,0.075544015,0.31778067,0.135924,0,0.088824805
1907.1667,0.2145012,0,8.4548439e-05,-0.00057017904,0,0,0.095597245,0.31814888,0.13579473,0,0.086597256
1907.25,0.20919174,0.2226994,9.2921277e-05,-0.0020564341,0,0,0.11198652,0.31757408,0.13570245,10.044397,0.27982099
1907.3333,0.22903061,0.87399856,0.00011860071,1.0146423,0,-2.1062864e-08,0.11015803,0.31782782,0.13534908,5.0383549e-07,0.30342909
1907.4167,0.24371457,0.95075043,0.00014113725,4.0954843,0.0014215415,0.00035901063,0.091210648,0.3208257,0.1343593,0.10758235,0.25940156
1907.5,0.25966379,1.0779095,0.00020572993,10.060256,0.019015056,0.074823723,0.079859383,0.32512119,0.13348383,0.83027884,0.30384797
1907.5833,0.28060735,1.2010242,0.00019371943,10.728292,0.017874251,0.093338415,0.065866172,0.32876742,0.13396123,0.38168636,0.28645391
1907.6667,0.29808207,1.1154766,0.00016538196,7.0257327,0.011033915,0.060941626,0.063427724,0.33242601,0.13511123,0.18257861,0.25928569
1907.75,0.30208298,0,9.2701666e-05,1.5355972,0,0,0.061898425,0.33651024,0.13631469,0,0.1430126
1907.8333,0.2963774,0,7.1465314e-05,0.031821365,0,0,0.061669737,0.33987722,0.13749968,0,0.1415124
1907.9167,0.2844487,0,6.7098124e-05,-1.3795576e-23,0,0,0.063467138,0.34189498,0.13865122,0,0.19675275
1908,0.25988522,0,8.1909988e-05,-2.5591865e-06,0,0,0.0643031,0.34154677,0.13941453,0,0.12301343
1908.0833,0.25042571,0,8.9717774e-05,-3.9766495e-06,0,0,0.065050937,0.33971485,0.13981731,0,0.11881152
1908.1667,0.24065918,0,9.7577133e-05,-9.9398212e-05,0,0,0.071475565,0.33708671,0.14024566,0,0.1142123
1908.25,0.23337283,0.21271162,0.00011397236,-0.00018110306,0,-8.0908514e-05,0.0764549,0.33366984,0.14067863,9.5864124,0.21624095
1908.3333,0.24376054,0.83767594,0.00015815797,0.23772303,0.00077569513,-0.00019887307,0.07518328,0.33189821,0.14062656,0.022983534,0.30761573
1908.4167,0.25790499,0.95063762,0.00024949614,6.9264477,0.017170227,0.045626886,0.062494084,0.33352104,0.13983472,1.0204679,0.29467062
1908.5,0.27909447,1.1013232,0.00029618439,13.39442,0.027227515,0.10030864,0.051029865,0.33696929,0.1395672,0.59847198,0.30623598
1908.5833,0.29240115,1.2049387,0.00020739676,9.3508066,0.018585205,0.079615393,0.047550455,0.34101212,0.14020418,0.31608871,0.26570883
