year,froot_gCm2,leaf_gCm2,p_uptake_demand_ratio,gpp_pft7_gCm2day,gpp_pft9_gCm2day,gpp_pft10_gCm2day,l2fr_site,l2fr_canopy,l2fr_ustory,leaf_alloc_gCm2yr,froot_alloc_gCm2yr
1901,0.10243509,0,1.2463416,-1.2492776e-15,0,0,0.010319136,0.015572505,0.01003804,0,0.0014785316
1901.0833,0.090838003,0,0.24623531,-1.71935e-06,0,0,0.010323405,0.015182197,0.010044362,0,0.0012967115
1901.1667,0.080377875,0,0.24286699,-3.5649059e-05,0,0,0.010328515,0.014778079,0.010043886,0,0.0011409637
1901.25,0.070628994,0,0.23949561,-0.00015723218,0,0,0.010333415,0.014371883,0.010043235,0,0.0009937241
1901.3333,0.061873332,0,0.25027743,-0.00012330573,0,0,0.010337943,0.013985464,0.010042246,0,0.00070210079
1901.4167,0.062910767,3.3561047,0.22364753,1.6089876,4.1072226,0.1694027,0.010105348,0.013620276,0.010040224,68.080044,0.10247823
1901.5,0.09316692,7.6399995,0.22654046,2.8950831,8.6118389,0.34930769,0.010181445,0.013585716,0.010036483,24.797589,0.92008608
1901.5833,0.20967153,9.7116455,0.16777551,2.4497198,7.5851597,0.21307117,0.012391858,0.014339319,0.010032896,14.386878,2.2222071
1901.6667,0.11588667,9.6312361,0.14243278,1.4448129,4.7472269,0.1425236,0.013235213,0.014720927,0.01002971,8.9699615,0.3299687
1901.75,0.10771384,4.0349509,0.082918458,0.41121442,1.1566916,0.043074829,0.014084274,0.015043745,0.010026836,2.6752675,0.065391654
1901.8333,0.10014631,0,0.053049721,-2.8328312e-08,0,0,0.014013103,0.015174353,0.010024246,0,0.016534183
1901.9167,0.089588517,0,0.044439752,-4.7843568e-11,0,0,0.014075583,0.015253543,0.010021908,0,0.0099861505
1902,0.07954373,0,0.41606027,0,0,0,0.014129656,0.015300131,0.010019763,0,0.0025703148
1902.0833,0.0708855,0,0.03629579,-1.2082262e-14,0,0,0.014180966,0.015316544,0.010017917,0,0.0022988934
