year,pft7_hydraulic,pft7_cstarvation,pft7_fire,pft9_hydraulic,pft9_cstarvation,pft9_fire,pft10_hydraulic,pft10_cstarvation,pft10_fire
1907,0,0.025875106,0,0,0,0,0,0.095820509,0
1907.0833,0,0.031428167,0,0,0,0,0,0.093688668,0
1907.1667,530.02942,0.035683834,0,3.4007795,0,0,8.5845075,0.088400503,0
1907.25,512.75882,0.040239783,0,3.2875073,0,0,7.9130028,0.25306217,0
1907.3333,292.40098,0.046489903,0,1.9239751,0,0,4.658133,0.68506632,0
1907.4167,0,0.035404145,0,0,0,0,0,0.64613326,0
1907.5,0,0.013163936,0,0,0,0,0,0.56984514,0
1907.5833,0,0.00052057464,0,0,0,0,0,0.49267356,0
1907.6667,0,0,0,0,0,0,0,0.42293982,0
1907.75,0,0,0,0,0,0,0,0.26870597,0
1907.8333,419.02813,0,0,2.7735768,0,0,6.9339358,0.26055622,0
1907.9167,578.10274,0,0,3.8293593,0,0,9.08261,0.2372265,0
1908,526.65909,0,0,3.5864947,0,0,7.055276,0.16601705,0
1908.0833,513.19801,0,0,3.4678117,0,0,6.478347,0.15222851,0
1908.1667,493.95262,0,0,3.3426217,0,0,5.9501351,0.1387369,0
1908.25,480.43211,0,0,3.2329099,0,0,5.4858441,0.26544851,0
1908.3333,273.9261,1.5757946e-05,0,1.8922013,0,0,3.3498611,0.60721929,0
1908.4167,0,2.9592554e-06,0,0,0,0,0,0.5534308,0
1908.5,0,0,0,0,0,0,0,0.44067539,0
1908.5833,0,0,0,0,0,0,0,0.3452232,0
1908.6667,0,0,0,0,0,0,0,0.23792676,0
1908.75,0,0,0,0,0,0,0,0.1834462,0
1908.8333,214.53565,0,0,1.3648409,0,0,2.7591031,0.17883549,0
1908.9167,572.19709,0,0,3.613485,0,0,7.0150494,0.16407171,0
1909,525.5168,0,0,3.4437267,0,0,6.2582538,0.12723881,0
1909.0833,490.53366,0,0,3.3079474,0,0,5.6810408,0.11460948,0
1909.1667,465.18464,0,0,3.1856642,0,0,5.1609578,0.10376792,0
1909.25,452.77179,0,0,3.0836019,0,0,4.7074947,0.24124483,0
1909.3333,329.2045,1.5624797e-06,0,2.3195133,0,0,3.7566779,0.60007466,0
1909.4167,0,8.2495732e-08,0,0,0,0,0,0.49148496,0
1909.5,0,0,0,0,0,0,0,0.35127544,0
1909.5833,0,0,0,0,0,0,0,0.27389581,0
1909.6667,0,0,0,0,0,0,0,0.1690579,0
1909.75,0,0,0,0,0,0,0,0.1092825,0
1909.8333,0,0,0,0,0,0,0,0.1065645,0
1909.9167,0,0,0,0,0,0,0,0.103697,0
1910,288.04829,0,0,2.0943387,0,0,4.2867962,0.080145133,0
1910.0833,455.61591,0,0,3.4811112,0,0,6.5660411,0.06865166,0
1910.1667,440.38721,0.0022258747,0,3.357409,0,0,6.0457235,0.062756201,0
1910.25,430.33877,0.015223035,0,3.2491992,0,0,5.5857788,0.1557994,0
1910.3333,326.21635,0.041462081,0,2.546586,0,0,4.5983268,0.37437496,0
1910.4167,0,0,0,0,0,0,0,0.32896019,0
1910.5,0,0,0,0,0,0,0,0.27249752,0
1910.5833,0,0,0,0,0,0,0,0.19904542,0
1910.6667,0,0,0,0,0,0,0,0.14528882,0
1910.75,0,0,0,0,0,0,0,0.08145956,0
1910.8333,0,0,0,0,0,0,0,0.069613416,0
1910.9167,0,0,0,0,0,0,0,0.065348511,0
1911,395.03875,0,0,3.1268892,0,0,6.9936124,0.0037404707,0
1911.0833,451.43128,0,0,3.6015837,0,0,7.6920973,0.0033444927,0
1911.1667,431.85504,0,0,3.4679314,0,0,7.0870756,0.0030128696,0
1911.25,411.42229,0,0,3.3400024,0,0,6.5208183,0.064155812,0
1911.3333,286.18515,0,0,2.3839145,0,0,4.7655419,0.27919945,0
1911.4167,0,0,0,0,0,0,0,0.24228056,0
1911.5,0,0,0,0,0,0,0,0.15545824,0
1911.5833,0,0,0,0,0,0,0,0.080355698,0
1911.6667,0,0,0,0,0,0,0,0.048824546,0
1911.75,0,0,0,0,0,0,0,0.026877605,0
1911.8333,0,0,0,0,0,0,0,0.023223915,0
1911.9167,320.42172,0,0,2.6996779,0,0,6.7532953,0.022158096,0
1912,483.688,0,0,3.9911515,0,0,7.9905588,0.0066756101,0
1912.0833,472.3198,0,0,3.8518261,0,0,7.2806232,0.0062128641,0
1912.1667,459.16283,0,0,3.7158592,0,0,6.6371995,0.0057673925,0
1912.25,448.4016,0,0,3.5978263,0,0,6.0923604,0.16109268,0
1912.3333,28.550185,0,0,0.2320875,0,0,0.39774431,0.43949959,0
1912.4167,0,0,0,0,0,0,0,0.35112582,0
1912.5,0,0,0,0,0,0,0,0.264319,0
1912.5833,0,0,0,0,0,0,0,0.19847362,0
1912.6667,0,0,0,0,0,0,0,0.13732025,0
1912.75,0,0,0,0,0,0,0,0.071037755,0
1912.8333,17.941723,0,0,0.13026658,0,0,0.2467247,0.062419313,0
1912.9167,530.41344,0,0,3.8157974,0,0,7.0443872,0.058598021,0
1913,483.42594,0,0,3.5288457,0,0,6.3600415,0.021141276,0
1913.0833,456.75957,0.00050333758,0,3.3980393,0,0,5.7983603,0.019313804,0
1913.1667,446.56677,0.010881988,0,3.2858066,0,0,5.2927066,0.01787033,0
1913.25,436.27134,0.1557908,0,3.1786126,0,0,4.8480932,0.13615266,0
1913.3333,193.53931,0.50778288,0,1.4412893,0,0,2.2915247,0.50118946,0
1913.4167,0,0.054256643,0,0,0,0,0,0.41339339,0
1913.5,0,0,0,0,0,0,0,0.32924023,0
1913.5833,0,0,0,0,0,0,0,0.24954393,0
1913.6667,0,0,0,0,0,0,0,0.1404965,0
1913.75,0,0,0,0,0,0,0,0.13957723,0
1913.8333,0,0,0,0,0,0,0,0.1386362,0
1913.9167,0,0.0078851061,0,0,0,0,0,0.131506,0
1914,0,0.25572878,0,0,0,0,0,0.082385142,0
1914.0833,374.85717,0.27236522,0,2.6784724,0,0,5.625219,0.079481184,0
1914.1667,450.05943,0.27498116,0,3.2883665,0,0,6.5496695,0.072641331,0
1914.25,436.96046,0.2876796,0,3.1783763,0,0,5.9490156,0.22341102,0
1914.3333,221.48455,0.3027027,0,1.6540613,0,0,3.1590291,0.62271204,0
1914.4167,0,0.2335745,0,0,0,0,0,0.59904426,0
1914.5,0,0.091781684,0,0,0,0,0,0.50660177,0
1914.5833,0,0.0026781514,0,0,0,0,0,0.42702539,0
1914.6667,0,0,0,0,0,0,0,0.31077159,0
1914.75,0,0,0,0,0,0,0,0.21669497,0
1914.8333,51.123354,0,0,0.40065909,0,0,0.85424192,0.21480869,0
1914.9167,0,0.012023096,0,0,0,0,0,0.21017486,0
1915,0,0.30620745,0,0,0,0,0,0.1669231,0
1915.0833,425.70212,0.29504016,0,3.5669869,0,0,6.178524,0.15310064,0
1915.1667,422.0088,0.30699448,0,3.5597278,0,0,5.8345128,0.13928618,0
1915.25,371.00355,0.33274099,0,3.1030327,0,0,4.8385297,0.33365303,0
1915.3333,0,0.33992786,0,0,0,0,0,0.63739482,0
1915.4167,0,0.24116863,0,0,0,0,0,0.62391427,0
1915.5,0,0.10368011,0,0,0,0,0,0.5462859,0
1915.5833,0,0.014944669,0,0,0,0,0,0.48096555,0
1915.6667,0,0,0,0,0,0,0,0.41537195,0
1915.75,0,0,0,0,0,0,0,0.24156749,0
1915.8333,0,0,0,0,0,0,0,0.23283285,0
1915.9167,0,0.0098163688,0,0,0,0,0,0.22676175,0
1916,0,0.31549362,0,0,0,0,0,0.18609192,0
1916.0833,0,0.33623087,0,0,0,0,0,0.18201721,0
1916.1667,0,0.44163477,0,0,0,0,0,0.17564802,0
1916.25,0,0.52528105,0,0,0,0,0,0.39934805,0
1916.3333,0,0.51502894,0,0,0,0,0,1.0109307,0
1916.4167,0,0.3316452,0,0,0,0,0,0.97904037,0
1916.5,0,0.2853644,0,0,0,0,0,0.94097577,0
1916.5833,0,0.22677977,0,0,0,0,0,0.80924177,0
1916.6667,0,0.20534757,0,0,0,0,0,0.73486853,0
1916.75,0,0.19763752,0,0,0,0,0,0.53388673,0
1916.8333,0,0.20836941,0,0,0,0,0,0.41722176,0
1916.9167,404.53751,0.23367825,0,4.2639789,0,0,9.9083766,0.38712063,0
1917,411.72373,1.0494529,0,4.4910816,0,0,9.9164372,0.28446479,0
1917.0833,385.86401,0.98403669,0,4.3159818,0,0,8.9921241,0.25526793,0
1917.1667,376.32565,1.0048486,0,4.1707998,0,0,8.159419,0.23369335,0
1917.25,366.81402,1.0183883,0,4.0280279,0,0,7.3941409,0.37652111,0
1917.3333,208.79644,1.0284798,0,2.3274367,0,0,4.2541392,1.137058,0
1917.4167,0,0.76883531,0,0,0,0,0,1.0104684,0
1917.5,0,0.3118254,0,0,0,0,0,0.79052332,0
1917.5833,0,0.23809635,0,0,0,0,0,0.65915559,0
1917.6667,0,0.20200981,0,0,0,0,0,0.54623617,0
1917.75,0,0.16974795,0,0,0,0,0,0.31132569,0
1917.8333,253.37289,0.18250103,0,2.8353922,0,0,6.3269162,0.3040892,0
1917.9167,434.11264,0.20216451,0,4.8485619,0,0,10.317906,0.27570914,0
1918,413.09365,0.40877577,0,4.4703768,0,0,8.3495508,0.1773457,0
1918.0833,384.46112,0.4084933,0,4.294751,0,0,7.5033188,0.15825059,0
1918.1667,362.8936,0.38762842,0,4.0987963,0,0,6.4586488,0.14023622,0
1918.25,352.41285,0.37983579,0,3.9331567,0,0,5.6196175,0.24065365,0
1918.3333,341.73728,0.42792495,0,3.9279347,0,0,5.6965528,0.58240033,0
1918.4167,196.83164,0.47556577,0,2.3493006,0,0,3.4203623,0.50097983,0
1918.5,0,0.29150652,0,0,0,0,0,0.43829157,0
1918.5833,0,0.071655662,0,0,0,0,0,0.34301255,0
1918.6667,0,0.0029298033,0,0,0,0,0,0.25677542,0
1918.75,0,0,0,0,0,0,0,0.13612231,0
1918.8333,335.97912,0,0,4.1805979,0,0,6.6423283,0.12576545,0
1918.9167,370.97072,0,0,4.6261106,0,0,6.604876,0.10422645,0
1919,334.94027,0,0,3.7869502,0,0,4.5826318,9.4422631e-06,0
1919.0833,295.62839,0,0,3.1508739,0,0,3.9411482,5.9189257e-06,0
1919.1667,281.8559,0,0,2.7962532,0,0,3.5306212,4.1979672e-06,0
1919.25,271.70556,0,0,2.5432988,0,0,3.1864045,5.3931645e-06,0
1919.3333,117.29044,0.052775896,0,1.144605,0,0,1.4907669,1.2266137e-05,0
1919.4167,0,1.0956768e-05,0,0,0,0,0,7.2100747e-06,0
1919.5,0,0,0,0,0,0,0,1.7572919e-06,0
1919.5833,0,0,0,0,0,0,0,5.4462796e-08,0
1919.6667,0,0,0,0,0,0,0,3.6646389e-08,0
1919.75,0,0,0,0,0,0,0,2.001222e-08,0
1919.8333,0,0,0,0,0,0,0,2.654651e-07,0
1919.9167,0,0,0,0,0,0,0,5.3882582e-06,0
1920,0,0.066888724,0,0,0,0,0,1.3298321e-05,0
1920.0833,0,0.97304588,0,0,0,0,0,1.8455003e-05,0
1920.1667,0,8.258797,0,0,0,0,0,2.2534792e-05,0
1920.25,0,27.719051,0,0,0,0,0,2.749379e-05,0
1920.3333,0,44.627785,0,0,0,0,0,3.4441291e-05,0
1920.4167,0,46.598008,0,0,0,0,0,3.1160786e-05,0
1920.5,0,16.143754,0,0,0,0,0,2.0863782e-05,0
1920.5833,0,0.021290885,0,0,0,0,0,8.6200141e-06,0
1920.6667,0,0,0,0,0,0,0,3.5574332e-06,0
1920.75,0,0,0,0,0,0,0,1.8823223e-06,0
1920.8333,0,0,0,0,0,0,0,1.8846014e-06,0
1920.9167,0,0.017190877,0,0,0,0,0,0.00013756136,0
1921,0,0.96213888,0,0,0,0,0,0.00049962145,0
1921.0833,0,11.514863,0,0,0,0,0,0.00076791784,0
1921.1667,0,31.041402,0,0,0,0,0,0.00098462673,0
1921.25,0,51.731526,0,0,0,0,0,0.16501786,0
1921.3333,0,61.095501,0,0,0,0,0,0.58400525,0
1921.4167,0,44.647066,0,0,0,0,0,0.49156182,0
1921.5,0,2.2174041,0,0,0,0,0,0.1066971,0
1921.5833,0,1.1984231,0,0,0,0,0,7.0179726e-06,0
1921.6667,0,1.3938775,0,0,0,0,0,0,0
1921.75,0,1.5928184,0,0,0,0,0,0,0
1921.8333,0,2.1432032,0,0,0,0,0,1.3221014e-07,0
1921.9167,0,2.9633228,0,0,0,0,0,5.7924532e-05,0
1922,0,8.1449739,0,0,0,0,0,0.00018598703,0
1922.0833,0,82.157288,0,0,0,0,0,0.00029872981,0
1922.1667,0,213.78689,0,0,0,0,0,0.16975248,0
1922.25,0,284.02059,0,0,0,0,0,2.0341222,0
1922.3333,0,279.99618,0,0,0,0,0,4.5480711,0
1922.4167,0,247.64109,0,0,0,0,0,3.2756435,0
1922.5,0,211.28235,0,0,0,0,0,1.6326191,0
1922.5833,0,70.941266,0,0,0,0,0,0.62890687,0
1922.6667,0,15.321373,0,0,0,0,0,1.0803144e-05,0
1922.75,0,17.048878,0,0,0,0,0,7.9777321e-09,0
1922.8333,0,39.441497,0,0,0,0,0,7.8987226e-09,0
1922.9167,0,107.4057,0,0,0,0,0,7.7670472e-09,0
1923,0,170.41046,0,0,0,0,0,7.3149121e-09,0
1923.0833,0,178.38996,0,0,0,0,0,6.9598797e-09,0
1923.1667,57.51632,128.67675,0,5.2250205,0,0,12.238692,6.3969143e-09,0
1923.25,30.292198,63.472795,0,5.3695308,0,0,11.494211,0.15775815,0
1923.3333,15.661094,33.596427,0,5.1384008,0,0,10.549617,0.49310738,0
1923.4167,0,12.931225,0,0,0,0,0,0.45000852,0
1923.5,0,9.2857767,0,0,0,0,0,0.25454811,0
1923.5833,0,1.2664682,0,0,0,0,0,1.2394228e-10,0
1923.6667,0,1.1464575,0,0,0,0,0,0,0
1923.75,0,1.5136294,0,0,0,0,0,0,0
1923.8333,4.2790774,1.9433825,0,4.4706928,0,0,11.866882,0,0
1923.9167,6.6621272,3.6488917,0,7.234926,0,0,17.66438,0,0
1924,5.918096,6.2389604,0,6.9618666,0,0,15.161417,0,0
1924.0833,4.9576116,7.8396159,0,6.7074498,0,0,12.51054,0,0
1924.1667,4.5975776,8.2922099,0,6.4623409,0,0,10.776386,0,0
1924.25,4.3584356,8.1187639,0,6.2225778,0,0,9.3873605,0,0
1924.3333,3.7700739,6.9990721,0,6.1425207,0,0,9.0509215,0,0
1924.4167,0.086743943,2.3071829,0,0.20403868,0,0,0.30168661,0,0
1924.5,0,0.43869251,0,0,0,0,0,0,0
1924.5833,0,0.55672505,0,0,0,0,0,0,0
1924.6667,0,1.1823045,0,0,0,0,0,0,0
1924.75,0,1.9163541,0,0,0,0,0,0,0
1924.8333,0,2.4090273,0,0,0,0,0,0,0
1924.9167,0,3.057984,0,0,0,0,0,0,0
1925,1.3333462,3.1531213,0,2.5008736,0,0,5.3667346,0,0
1925.0833,3.7706643,2.8915309,0,7.5597668,0,0,14.453378,0,0
1925.1667,3.6913412,2.9541735,0,7.2674228,0,0,12.44735,0,0
1925.25,3.7183831,3.2043285,0,6.9745641,0,0,10.740788,0.010052022,0
1925.3333,2.4079404,3.4226407,0,4.4140084,0,0,6.4263704,0.069475386,0
1925.4167,0,2.9314268,0,0,0,0,0,0.056336879,0
1925.5,0,0.15623049,0,0,0,0,0,3.6945821e-09,0
1925.5833,0,0,0,0,0,0,0,0,0
1925.6667,0,0.0023113125,0,0,0,0,0,0,0
1925.75,0,0.10723732,0,0,0,0,0,0,0
1925.8333,2.0062194,1.4411804,0,3.1486518,0,0,7.3711213,0,0
1925.9167,0.57916019,3.6458993,0,0.90650597,0,0,2.0752606,0,0
1926,0,4.102055,0,0,0,0,0,0,0
1926.0833,5.0609613,3.7656821,0,8.8632651,0,0,18.853025,0,0
1926.1667,4.4761897,3.1455053,0,8.5172162,0,0,15.649719,0,0
1926.25,4.1846339,2.7345614,0,8.1699322,0,0,13.53134,0,0
1926.3333,2.8916911,2.252378,0,5.8959138,0,0,8.9753674,2.0963388e-08,0
1926.4167,0,1.3580982,0,0,0,0,0,0,0
1926.5,0,0.06723444,0,0,0,0,0,0,0
1926.5833,0,0.087321737,0,0,0,0,0,0,0
1926.6667,0,0.10065207,0,0,0,0,0,0,0
1926.75,0,0.10780863,0,0,0,0,0,0,0
1926.8333,0,0.11064176,0,0,0,0,0,0,0
1926.9167,0,0.10544596,0,0,0,0,0,0,0
1927,0.26623653,0.091280048,0,0.32437871,0,0,0.95716652,0,0
1927.0833,8.0537528,0.24093025,0,9.8539172,0,0,27.679874,0,0
1927.1667,7.3558587,0.54047516,0,9.4530981,0,0,23.606175,0,0
1927.25,6.5456746,0.6675339,0,9.0624667,0,0,19.842013,0.0060716523,0
1927.3333,6.3449308,0.78171693,0,8.8318655,0,0,17.746123,0.001012584,0
1927.4167,1.8650565,0.67975282,0,2.6170469,0,0,4.991147,1.6143655e-07,0
1927.5,0,0.011259554,0,0,0,0,0,0,0
1927.5833,0,0,0,0,0,0,0,0,0
1927.6667,0,0,0,0,0,0,0,0,0
1927.75,0,0,0,0,0,0,0,0,0
1927.8333,0,0,0,0,0,0,0,0,0
1927.9167,0,0,0,0,0,0,0,0,0
1928,0,0,0,0,0,0,0,0,0
1928.0833,0,0.0022130514,0,0,0,0,0,0,0
1928.1667,0,0.023261726,0,0,0,0,0,0,0
1928.25,0,0.030149108,0,0,0,0,0,0,0
1928.3333,0,0.031138378,0,0,0,0,0,0,0
1928.4167,0,0.017189719,0,0,0,0,0,0,0
1928.5,0,0,0,0,0,0,0,0,0
1928.5833,0,0,0,0,0,0,0,0,0
1928.6667,0,0,0,0,0,0,0,0,0
1928.75,0,0,0,0,0,0,0,0,0
1928.8333,0,0,0,0,0,0,0,0,0
1928.9167,0,0.003058378,0,0,0,0,0,0,0
1929,0,0.013395295,0,0,0,0,0,0,0
1929.0833,0,0.027751417,0,0,0,0,0,0,0
1929.1667,0,0.034923294,0,0,0,0,0,0,0
1929.25,0,0.038976213,0,0,0,0,0,0,0
1929.3333,0,0.034783229,0,0,0,0,0,0,0
1929.4167,0,0.019196023,0,0,0,0,0,0,0
1929.5,0,0,0,0,0,0,0,0,0
1929.5833,0,0,0,0,0,0,0,0,0
1929.6667,0,0,0,0,0,0,0,0,0
1929.75,0,0,0,0,0,0,0,0,0
1929.8333,17.488442,0,0,7.0817332,0,0,25.416246,0,0
1929.9167,0,0,0,0,0,0,0,0,0
1930,0,0,0,0,0,0,0,0,0
1930.0833,0,0,0,0,0,0,0,0,0
1930.1667,12.302663,0,0,6.2070172,0,0,19.643032,0,0
1930.25,28.4378,4.8738664e-08,0,14.347099,0,0,42.527321,0,0
1930.3333,16.023459,1.0108869e-09,0,8.0882589,0,0,22.149854,0,0
1930.4167,0,0,0,0,0,0,0,0,0
1930.5,0,0,0,0,0,0,0,0,0
1930.5833,0,0,0,0,0,0,0,0,0
1930.6667,0,0,0,0,0,0,0,0,0
1930.75,0,0,0,0,0,0,0,0,0
1930.8333,0,0,0,0,0,0,0,0,0
1930.9167,0,0,0,0,0,0,0,0,0
1931,0,0,0,0,0,0,0,0,0
1931.0833,0,0,0,0,0,0,0,0,0
1931.1667,21.444587,0,0,6.5765211,0,0,21.767868,0,0
1931.25,40.161988,0,0,12.195583,0,0,38.691929,8.5592373e-09,0
1931.3333,0,0,0,0,0,0,0,3.1925573e-08,0
1931.4167,0,0,0,0,0,0,0,1.4521118e-08,0
1931.5,0,0,0,0,0,0,0,0,0
1931.5833,0,0,0,0,0,0,0,0,0
1931.6667,0,0,0,0,0,0,0,0,0
1931.75,0,0,0,0,0,0,0,0,0
1931.8333,0,0,0,0,0,0,0,0,0
1931.9167,0,0,0,0,0,0,0,0,0
1932,0,0,0,0,0,0,0,0,0
1932.0833,0,0,0,0,0,0,0,0,0
1932.1667,0,0,0,0,0,0,0,0,0
1932.25,0,0,0,0,0,0,0,1.0058996e-08,0
1932.3333,0,0,0,0,0,0,0,0,0
1932.4167,0,0,0,0,0,0,0,0,0
1932.5,0,0,0,0,0,0,0,0,0
1932.5833,0,0,0,0,0,0,0,0,0
1932.6667,0,0,0,0,0,0,0,0,0
1932.75,0,0,0,0,0,0,0,0,0
1932.8333,2.58487,0,0,0.65190614,0,0,2.1003483,0,0
1932.9167,22.125778,0,0,5.6300712,0,0,17.96427,0,0
1933,0,0,0,0,0,0,0,0,0
1933.0833,0,0,0,0,0,0,0,0,0
1933.1667,14.396342,0,0,4.5280788,0,0,13.382008,0,0
1933.25,54.817098,0,0,17.043614,0,0,48.017772,0,0
1933.3333,22.512516,0,0,6.9511389,0,0,18.560295,0,0
1933.4167,0,0,0,0,0,0,0,0,0
1933.5,0,0,0,0,0,0,0,0,0
1933.5833,0,0,0,0,0,0,0,0,0
1933.6667,0,0,0,0,0,0,0,0,0
1933.75,0,0,0,0,0,0,0,0,0
1933.8333,0,0,0,0,0,0,0,0,0
1933.9167,0,0,0,0,0,0,0,0,0
1934,0,0,0,0,0,0,0,0,0
1934.0833,19.916453,0.020173034,0,7.6008438,0,0,17.340495,0,0
1934.1667,44.867292,0.08543498,0,16.869636,0,0,36.70574,0,0
1934.25,48.405457,0.14017837,0,17.890502,0,0,36.170495,0,0
1934.3333,27.483014,0.17685273,0,10.08399,0,0,19.451093,0,0
1934.4167,0,0.081650061,0,0,0,0,0,0,0
1934.5,0,0,0,0,0,0,0,0,0
1934.5833,0,0,0,0,0,0,0,0,0
1934.6667,0,0,0,0,0,0,0,0,0
1934.75,0,0,0,0,0,0,0,0,0
1934.8333,22.018999,0,0,7.5003699,0,0,14.414219,0,0
1934.9167,35.332731,0,0,12.052588,0,0,22.371858,0,0
1935,55.071215,0,0,19.739343,0,0,34.168316,0,0
1935.0833,55.445833,0.011448104,0,20.222903,0,0,32.337074,0,0
1935.1667,53.336784,0.22085683,0,19.364344,0,0,28.581411,0,0
1935.25,51.759917,0.47430047,0,18.516019,0,0,25.21763,0,0
1935.3333,50.177155,0.66643907,0,17.850481,0,0,23.136267,0,0
1935.4167,9.8398529,0.77657028,0,3.4982032,0,0,4.4411077,0,0
1935.5,0,0.2769461,0,0,0,0,0,0,0
1935.5833,0,0.0023856791,0,0,0,0,0,0,0
1935.6667,0,0,0,0,0,0,0,0,0
1935.75,0,0,0,0,0,0,0,0,0
1935.8333,0,0,0,0,0,0,0,0,0
1935.9167,0,8.6482421e-06,0,0,0,0,0,0,0
1936,0,0.017859074,0,0,0,0,0,0,0
1936.0833,0,1.0940203,0,0,0,0,0,0,0
1936.1667,0,2.9064134,0,0,0,0,0,0,0
1936.25,0,4.3625574,0,0,0,0,0,0.073838365,0
1936.3333,0,5.2892159,0,0,0,0,0,0.30007756,0
1936.4167,0,4.4838993,0,0,0,0,0,0.25924406,0
1936.5,0,0.08069119,0,0,0,0,0,0.027001403,0
1936.5833,0,0,0,0,0,0,0,6.3058978e-05,0
