final_rank,parameter,param_type,combined_rank,rank_PFT7,rank_PFT9,rank_PFT10,mu_star_PFT7,mu_star_PFT9,mu_star_PFT10
26,turnover_leaf_7,Turnover,47.0,5.0,100.0,36.0,0.2655668538664775,0.023390810330033308,0.022282424839096926
27,phen_chilltemp,Phenology,47.333333333333336,16.0,94.0,32.0,0.19902231821645577,0.025761414743213917,0.023413342333688282
28,recruit_seed_germination_rate_9,Other,48.333333333333336,3.0,19.0,123.0,0.3055276711793932,0.06276226898030834,0.008550318283465582
29,allom_d2bl1_9,Allometry,49.666666666666664,36.0,21.0,92.0,0.13959954974161998,0.06147011438082669,0.011833385961657467
30,nitr_store_ratio_9,N,50.333333333333336,70.0,66.0,15.0,0.07671847209506245,0.03404825442545566,0.03128887331738428
31,recruit_seed_alloc_10,Allocation,53.333333333333336,51.0,56.0,53.0,0.10187595041237055,0.036649817163819993,0.01921334787238448
32,l2fr_ini_7,Allocation,53.333333333333336,77.0,8.0,75.0,0.06825852628994997,0.08247529000058992,0.013746995243939186
33,recruit_seed_supplement_7,Other,53.666666666666664,63.0,79.0,19.0,0.08503155703545248,0.029909162615680832,0.02946189458094987
34,fnrt_prof_b_7,Turnover,54.333333333333336,33.0,46.0,84.0,0.1431082905565723,0.04036571164641788,0.012524115011410335
35,vmax_no3_10,N,54.666666666666664,11.0,32.0,121.0,0.21959148687028948,0.05213000158251984,0.008671773985588051
36,alpha_ptase_10,P,58.0,27.0,141.0,6.0,0.1516634920285953,0.01328300690357973,0.04043043511052806
37,turnover_fnrt_7,Turnover,58.0,89.0,17.0,68.0,0.05739674555907111,0.06347354780052238,0.014794003168562367
38,stoich_phos_leaf_10,P,58.666666666666664,122.0,40.0,14.0,0.035793986565695234,0.04444370267104262,0.031332585426389496
39,leaf_slatop_10,Allometry,59.0,118.0,11.0,48.0,0.040291885288235844,0.0726044105469691,0.02005579945050836
40,vmax_no3_9,N,59.333333333333336,78.0,30.0,70.0,0.06806757615543159,0.053440663843279425,0.014578990907111343
41,phos_store_ratio_10,P,60.666666666666664,93.0,67.0,22.0,0.05407668836588621,0.03385988319990103,0.02609058518869488
42,stoich_nitr_fineroot_10,N,61.0,65.0,74.0,44.0,0.08324478477679721,0.030794353002128332,0.020600259693845997
43,allom_d2bl1_10,Allometry,63.0,18.0,53.0,118.0,0.18509691685934554,0.03742690108264449,0.009121264360467583
44,vmax_nh4_9,N,63.0,85.0,47.0,57.0,0.062290981515310886,0.04024737649962003,0.018048844168500774
45,stoich_nitr_leaf_9,N,63.333333333333336,37.0,90.0,63.0,0.13664923231767936,0.026312683950430883,0.01568129643229512
46,leaf_vcmax25top_10,Allometry,64.66666666666667,49.0,36.0,109.0,0.10298615682483137,0.04891405355923333,0.01016336446477975
47,mort_scalar_hydrfailure_9,Mortality,65.0,112.0,16.0,67.0,0.04232072942803951,0.06665078730680991,0.014807187995435527
48,allom_agb2_7,Allometry,65.0,9.0,135.0,51.0,0.2389289911547578,0.01554195555369333,0.01936536112020219
49,pid_ki_7,Allocation,65.0,125.0,35.0,35.0,0.0349163751414452,0.04934890657644616,0.022894788466814434
50,nitr_retrans_7,N,66.0,71.0,117.0,10.0,0.07511106524736014,0.020112452501405833,0.03484212395527733
51,turnover_fnrt_9,Turnover,66.0,137.0,41.0,20.0,0.028163050927071616,0.04312220129573364,0.02794033656372803
52,allom_d2h2_9,Allometry,66.33333333333333,120.0,51.0,28.0,0.03732051599392094,0.03800739792068405,0.024507399461620075
53,vmax_ptase_9,P,66.33333333333333,136.0,18.0,45.0,0.02826650471350364,0.06329219390261782,0.02052620517369178
54,fnrt_prof_b_10,Turnover,67.0,35.0,129.0,37.0,0.1403475812907555,0.017499245462947503,0.021876583449180944
55,leaf_slatop_7,Allometry,67.33333333333333,28.0,39.0,135.0,0.15094198422159796,0.0453092025644195,0.007099353663146385
56,alpha_ptase_7,P,67.66666666666667,43.0,73.0,87.0,0.1158828427403576,0.03156432074034955,0.01242007067471715
57,fnrt_prof_b_9,Turnover,68.0,86.0,20.0,98.0,0.06142580648687495,0.06174542866034668,0.010894283462567388
58,allom_d2h2_7,Allometry,69.0,17.0,76.0,114.0,0.19710408840001908,0.030439064347921367,0.00951203471075379
59,stoich_phos_fineroot_9,P,69.33333333333333,124.0,12.0,72.0,0.03511433596191222,0.07259161236208415,0.014199018468675566
60,vmax_ptase_10,P,69.66666666666667,158.0,49.0,2.0,0.011799466684577264,0.0383594418928591,0.060979740873243225
61,mort_scalar_hydrfailure_10,Mortality,71.33333333333333,57.0,29.0,128.0,0.09394096015177826,0.054530543800773254,0.00810980178137816
62,allom_agb2_9,Allometry,72.33333333333333,39.0,62.0,116.0,0.12991238266005417,0.03464600858906192,0.009353245352089782
63,vmax_p_10,P,74.66666666666667,61.0,63.0,100.0,0.09170997206907112,0.03445943448906842,0.010685758607544829
64,allom_d2ca_coefficient_min_9,Allometry,76.0,104.0,99.0,25.0,0.04820584004436671,0.023864019698751748,0.02522852912340174
65,frag_seed_decay_rate_10,Turnover,76.0,109.0,72.0,47.0,0.042538414518400534,0.03169192203588368,0.020482138437941444
66,stoich_phos_fineroot_10,P,76.0,22.0,89.0,117.0,0.16055082445035893,0.026378904382180206,0.009308343017961554
67,allom_d2bl2_10,Allometry,76.66666666666667,139.0,88.0,3.0,0.02796927289126088,0.02673775516876333,0.05759769370897086
68,mort_bmort_9,Mortality,76.66666666666667,110.0,108.0,12.0,0.04243121186099206,0.020946133569984586,0.03434023161999179
69,phen_ncolddayslim,Phenology,76.66666666666667,56.0,101.0,73.0,0.094675927969752,0.022898473474316002,0.013833176204274001
70,allom_d2bl2_7,Allometry,77.0,41.0,95.0,95.0,0.12469430786522397,0.025718182156151015,0.011219833708396248
71,vmax_no3_7,N,77.66666666666667,58.0,50.0,125.0,0.09345150714126386,0.038101358647911324,0.008338270364157154
72,allom_d2ca_coefficient_min_7,Allometry,78.0,25.0,97.0,112.0,0.1538995769287676,0.02414162892233167,0.009783434113763624
73,leaf_slatop_9,Allometry,78.0,97.0,31.0,106.0,0.05287975941888342,0.05292670416838348,0.010299342759186137
74,recruit_seed_alloc_7,Allocation,78.33333333333333,42.0,52.0,141.0,0.11974650598378077,0.03747467113366666,0.006535425664406158
75,stoich_nitr_leaf_7,N,78.33333333333333,69.0,112.0,54.0,0.07720908681702587,0.020694367605537497,0.019154167662807715
76,allom_agb3_10,Allometry,78.33333333333333,32.0,60.0,143.0,0.1443160314209461,0.03603476341537271,0.005878614084728586
77,alloc_store_priority_frac_9,Allocation,78.66666666666667,160.0,68.0,8.0,0.006251494949040971,0.0333178090476,0.035874069874276666
78,allom_d2h1_7,Allometry,79.0,38.0,54.0,145.0,0.13067585196245776,0.037220579708660835,0.005338577007217241
79,fnrt_prof_a_9,Turnover,79.0,84.0,110.0,43.0,0.06285124485017601,0.0207703108930975,0.020630405847098836
80,recruit_seed_alloc_9,Allocation,79.0,138.0,44.0,55.0,0.02811364718366812,0.04143237126547166,0.0185071248290774
81,allom_d2bl2_9,Allometry,79.0,76.0,64.0,97.0,0.06964528649905656,0.03434280759402499,0.0109452816740974
82,vmax_p_7,P,79.66666666666667,12.0,145.0,82.0,0.2193568366794958,0.011797421489995102,0.01274533450378504
83,frag_seed_decay_rate_9,Turnover,81.33333333333333,126.0,85.0,33.0,0.03480423003620441,0.028407858863628413,0.02296017742273993
84,km_ptase_7,P,81.66666666666667,73.0,42.0,130.0,0.07233719353549731,0.04282889486048833,0.007959464391652005
85,allom_agb3_7,Allometry,81.66666666666667,31.0,133.0,81.0,0.1489662350279841,0.016183595569691667,0.012823250669251166
86,phos_store_ratio_9,P,81.66666666666667,148.0,9.0,88.0,0.0205380495378336,0.07621820533804692,0.012150356084714051
87,mort_freezetol_7,Mortality,81.66666666666667,91.0,65.0,89.0,0.056005404309109115,0.03433994561541285,0.011987483699859738
88,km_no3_10,N,82.66666666666667,50.0,132.0,66.0,0.10241069085189644,0.016326389617387502,0.015175281242975522
89,pid_kd_7,Allocation,83.0,72.0,103.0,74.0,0.07391711321552158,0.022281833554948335,0.013823036267727481
90,stoich_nitr_fineroot_9,N,83.66666666666667,94.0,105.0,52.0,0.05380170439879928,0.02180057113976177,0.01924119488741142
91,phos_retrans_7,P,83.66666666666667,132.0,78.0,41.0,0.03130217387705519,0.030294749753204998,0.020753047851346487
92,pid_ki_9,Allocation,83.66666666666667,142.0,15.0,94.0,0.02687664367920311,0.06695749528356747,0.011448781038553953
93,vmax_nh4_7,N,84.33333333333333,20.0,130.0,103.0,0.17211940515104235,0.017222636544931277,0.010461061181164475
94,microb_bio_9,Microbial,85.33333333333333,67.0,82.0,107.0,0.08062161431002123,0.02935902279905175,0.010275419855196035
95,stoich_phos_leaf_9,P,87.66666666666667,127.0,75.0,61.0,0.034784184052484964,0.030753223215467314,0.017113473349266595
96,recruit_seed_germination_rate_7,Other,87.66666666666667,131.0,86.0,46.0,0.032309606385573474,0.02832143107201578,0.020524224334017224
97,nitr_store_ratio_10,N,89.0,145.0,111.0,11.0,0.022477429228270458,0.020760453546460837,0.03461804634798592
98,leaf_vcmax25top_9,Allometry,89.33333333333333,66.0,109.0,93.0,0.08150052402624311,0.02085816178149521,0.011751641284519424
99,recruit_init_density_9,Other,89.33333333333333,74.0,104.0,90.0,0.07118795907522954,0.022024935274359402,0.011872691717707332
100,pid_kp_7,Allocation,89.66666666666667,10.0,113.0,146.0,0.22227370187630704,0.020512077100916085,0.005335785767983651
101,allom_agb3_9,Allometry,90.0,103.0,87.0,80.0,0.04940156951055174,0.027969117524171624,0.012860045539378412
102,stoich_nitr_fineroot_7,N,91.33333333333333,62.0,57.0,155.0,0.08633073682799262,0.036574034059950335,0.0030954606600592555
103,km_p_10,P,91.66666666666667,111.0,124.0,40.0,0.042334910347236875,0.018825367244929374,0.020839662243582004
104,pid_kp_10,Allocation,91.66666666666667,48.0,91.0,136.0,0.10569475649422502,0.02624881692655384,0.007097284827447084
105,fnrt_prof_a_7,Turnover,92.66666666666667,114.0,138.0,26.0,0.041752017777166195,0.014551704214743395,0.024788963584654225
106,km_ptase_9,P,93.0,40.0,148.0,91.0,0.1298921597200486,0.010632746131487946,0.011861285172942741
107,km_nh4_10,N,95.33333333333333,101.0,38.0,147.0,0.050047666601410586,0.04533267099535416,0.005097464563776025
108,phos_store_ratio_7,P,96.0,44.0,118.0,126.0,0.11173925887043591,0.019948986952311665,0.008254623094179061
109,allom_dbh_maxheight_10,Allometry,96.0,155.0,77.0,56.0,0.01630092689506127,0.030402597904507327,0.018507000998608327
110,recruit_height_min_9,Allometry,96.33333333333333,8.0,128.0,153.0,0.24791059117491515,0.017545409572767748,0.003570629894336703
111,mort_bmort_7,Mortality,97.66666666666667,156.0,98.0,39.0,0.014734571289967253,0.023900445008115827,0.021322949955091985
112,allom_d2ca_coefficient_min_10,Allometry,98.0,128.0,61.0,105.0,0.03475821076893263,0.03533288909150001,0.01037849420131771
113,mort_scalar_cstarvation_9,Mortality,99.0,135.0,84.0,78.0,0.028610964874965165,0.028501665799696787,0.013122215719093566
114,allom_d2h1_10,Allometry,100.33333333333333,143.0,96.0,62.0,0.023279147384219448,0.024785056050513166,0.016734046862432843
115,l2fr_ini_10,Allocation,100.33333333333333,79.0,143.0,79.0,0.06581821018927034,0.012248220963234151,0.013012985057879291
116,grperc_7,Other,102.33333333333333,75.0,119.0,113.0,0.06977466800786716,0.019756663955524275,0.009621470846366924
117,vmax_nh4_10,N,102.33333333333333,119.0,123.0,65.0,0.03985934595759792,0.01919483253365417,0.015559623253859182
118,nitr_retrans_10,N,102.33333333333333,115.0,48.0,144.0,0.04156600997793552,0.03944076815615417,0.005810195752080751
119,phos_retrans_10,P,103.0,55.0,116.0,138.0,0.09556634950920251,0.020169762839666552,0.0066785843420809335
120,vmax_ptase_7,P,105.0,15.0,152.0,148.0,0.2116833558672764,0.009330781672023584,0.004517092849367654
121,km_p_7,P,105.33333333333333,105.0,140.0,71.0,0.04688044723106296,0.013300299444294453,0.0144610368172478
122,mort_scalar_coldstress_7,Mortality,106.33333333333333,134.0,155.0,30.0,0.030568035614745363,0.0071534163181379016,0.023936283711965902
123,grperc_10,Other,107.0,107.0,83.0,131.0,0.04608405258382156,0.028827524211522286,0.00788455211737025
124,alpha_ptase_9,P,107.33333333333333,100.0,70.0,152.0,0.051344417924529706,0.03302579967811659,0.003576366396633334
125,km_no3_7,N,107.66666666666667,117.0,120.0,86.0,0.04030661027360143,0.019441860237061966,0.012470483265649092
126,alloc_store_priority_frac_7,Allocation,107.66666666666667,133.0,71.0,119.0,0.030644055040314176,0.032034040888464635,0.008991582657331252
127,allom_agb2_10,Allometry,108.33333333333333,141.0,107.0,77.0,0.02704056090750773,0.02132021292048241,0.013257668523190002
128,pid_kp_9,Allocation,108.33333333333333,144.0,122.0,59.0,0.02317428296061975,0.019371617586300006,0.01776956701355251
129,turnover_fnrt_10,Turnover,109.66666666666667,153.0,127.0,49.0,0.018147497220774102,0.017693005412343935,0.01967738424763613
130,recruit_init_density_10,Other,110.33333333333333,80.0,102.0,149.0,0.06546910292331772,0.022642706522821743,0.004227232329568075
131,pid_kd_9,Allocation,110.66666666666667,129.0,93.0,110.0,0.03352596341691607,0.026157804447903336,0.010056056360009566
132,allom_d2h2_10,Allometry,110.66666666666667,88.0,115.0,129.0,0.058427278977386005,0.020338025824002837,0.007980815406757668
133,km_nh4_9,N,111.33333333333333,123.0,142.0,69.0,0.03518231867344574,0.01258839482647472,0.014751888123692691
134,stoich_phos_fineroot_7,P,112.66666666666667,98.0,125.0,115.0,0.05170256073635391,0.01813864449049217,0.00945116086062575
135,mort_hf_sm_threshold_10,Mortality,113.66666666666667,150.0,59.0,132.0,0.01970441752928782,0.03615458018568688,0.0076469318970625
136,mort_freezetol_10,Mortality,113.66666666666667,146.0,153.0,42.0,0.02163633141442949,0.009175952688865311,0.020657032549562304
137,fnrt_prof_a_10,Turnover,114.33333333333333,96.0,151.0,96.0,0.05324113007336969,0.01020412221026782,0.011100321366575759
138,microb_bio_7,Microbial,115.0,95.0,126.0,124.0,0.05327557195163671,0.017916869510665415,0.008401168694112835
139,pid_ki_10,Allocation,115.33333333333333,87.0,137.0,122.0,0.059188366174691594,0.014876448914271366,0.008587515308467958
140,mort_bmort_10,Mortality,115.33333333333333,106.0,136.0,104.0,0.04654167178679007,0.014910844752973103,0.01041610833040263
141,recruit_seed_germination_rate_10,Other,115.33333333333333,81.0,157.0,108.0,0.06475657612187867,0.006667075987885833,0.01021627765419104
142,allom_dbh_maxheight_9,Allometry,117.0,151.0,58.0,142.0,0.019176496378350446,0.03645447843250497,0.006278025980132309
143,recruit_init_density_7,Other,118.66666666666667,83.0,146.0,127.0,0.06432779813178664,0.011661585068090036,0.008200160697836412
144,mort_scalar_coldstress_10,Mortality,119.66666666666667,121.0,81.0,157.0,0.036000281188209235,0.029397037070385833,0.001430555859889118
145,pid_kd_10,Allocation,120.33333333333333,113.0,114.0,134.0,0.04188028396226395,0.020378304227147346,0.007155630713753538
146,km_no3_9,N,120.33333333333333,116.0,106.0,139.0,0.04086914383839632,0.021566221656943864,0.006655634973303644
147,mort_hf_sm_threshold_9,Mortality,121.33333333333333,99.0,154.0,111.0,0.051363770692321384,0.007609486607791247,0.009897108256932751
148,turnover_leaf_10,Turnover,123.66666666666667,161.0,134.0,76.0,0.00451176752653199,0.015614693771693331,0.01371346014995641
149,allom_d2h1_9,Allometry,124.0,140.0,92.0,140.0,0.02774603772249202,0.026239227152783064,0.006569405964385282
150,grperc_9,Other,124.0,90.0,131.0,151.0,0.05729784959483684,0.016921266237452503,0.003868491341379408
151,mort_scalar_cstarvation_7,Mortality,126.33333333333333,108.0,121.0,150.0,0.044561738156723256,0.019376677091021012,0.004136771630796834
152,stoich_nitr_leaf_10,N,127.66666666666667,102.0,161.0,120.0,0.04971692387757458,0.004192047023324998,0.008953509143987915
153,phen_mindaysoff_10,Phenology,128.0,60.0,162.0,162.0,0.09204541382169003,0.001265303014208336,0.0003130570356593167
154,phen_mindaysoff_7,Phenology,128.66666666666666,68.0,159.0,159.0,0.07850576708554068,0.0044825573643083325,0.0011093873356005414
155,km_p_9,P,133.33333333333334,152.0,147.0,101.0,0.019136889625825094,0.011468232691909467,0.010540368308815566
156,km_ptase_10,P,136.0,157.0,149.0,102.0,0.0147321557781335,0.010583329600547713,0.010525653751846898
157,phen_mindaysoff_9,Phenology,141.0,147.0,139.0,137.0,0.02115737235199981,0.013454061449348334,0.006872322073050066
158,mort_hf_sm_threshold_7,Mortality,149.0,149.0,144.0,154.0,0.020259227722390676,0.012144801817182773,0.0034427077897660574
159,turnover_leaf_9,Turnover,149.33333333333334,130.0,160.0,158.0,0.03312926041607,0.004228010922333335,0.0011138055778891418
160,mort_scalar_coldstress_9,Mortality,154.66666666666666,154.0,150.0,160.0,0.016337372762318236,0.010353172868441668,0.0007931221081334835
161,alloc_store_priority_frac_10,Allocation,158.66666666666666,162.0,158.0,156.0,0.0022943507711891673,0.006410059698558787,0.0025120452492683335
162,mort_freezetol_9,Mortality,158.66666666666666,159.0,156.0,161.0,0.010897821198847052,0.0071213856533860805,0.0007873804263290005
