case_num,source_rank,source_cost,status,r_src_cost,r_tgt_cost,PFT7_leaf_src,PFT7_leaf_tgt,PFT7_leaf_delta,PFT7_leaf_rel_change,PFT7_fineroot_src,PFT7_fineroot_tgt,PFT7_fineroot_delta,PFT7_fineroot_rel_change,PFT9_leaf_src,PFT9_leaf_tgt,PFT9_leaf_delta,PFT9_leaf_rel_change,PFT9_fineroot_src,PFT9_fineroot_tgt,PFT9_fineroot_delta,PFT9_fineroot_rel_change,PFT10_leaf_src,PFT10_leaf_tgt,PFT10_leaf_delta,PFT10_leaf_rel_change,PFT10_fineroot_src,PFT10_fineroot_tgt,PFT10_fineroot_delta,PFT10_fineroot_rel_change
820,60,0.6386,ok,0.6386,0.6989,21.054981276392937,13.787578791379929,-7.267402485013008,-0.34516309416818597,2.356881508603692,1.614706590771675,-0.742174917832017,-0.31489700060132003,132.88971781730652,122.14837968349457,-10.74133813381195,-0.08082896337080703,97.59263694286346,68.99554282426834,-28.597094118595123,-0.29302511966489403,43.57294738292694,33.08779373764992,-10.485153645277023,-0.24063448251805408,0.8219450828619301,0.34531811252236366,-0.47662697033956647,-0.5798769045250557
4883,61,0.6387,ok,0.6387,0.7706,32.38235041499138,5.2058096043765545,-27.176540810614824,-0.8392392912292577,191.37968122959137,3.971576225012541,-187.40810500457883,-0.9792476599422905,38.83030265569687,120.6425279378891,81.81222528219223,2.10691701292185,96.17608040571213,188.9401078224182,92.76402741670609,0.9645228525157967,16.8941468000412,0.5582496523857117,-16.335897147655487,-0.9669560316366879,1.5175126027315855,0.04065429311594926,-1.4768583096156362,-0.9732099140114093
3941,62,0.6394,ok,0.6394,0.8606,26.724033057689667,46.828966587781906,20.10493353009224,0.7523165940818642,186.77985668182373,2.1565379574894905,-184.62331872433424,-0.9884541192192736,49.30591210722923,173.08174073696136,123.77582862973213,2.510364849565051,104.55746948719025,53.156185895204544,-51.4012835919857,-0.4916079534450007,2.310147974640131,0.7620625547133386,-1.5480854199267924,-0.6701239214634938,12.772653251886368,0.05254264033283107,-12.720110611553537,-0.9958863174865354
1435,63,0.6395,ok,0.6395,0.6519,23.060593754053116,22.001175209879875,-1.0594185441732407,-0.04594064469771243,14.40026517957449,11.50770764797926,-2.89255753159523,-0.20086835176466533,150.39363503456116,152.00331807136536,1.6096830368041992,0.010703132725226614,91.42434597015381,102.31087356805801,10.886527597904205,0.11907689885425264,36.2042561173439,29.147768393158913,-7.05648772418499,-0.1949076843704166,2.2173533216118813,1.164433779194951,-1.0529195424169302,-0.47485420214921886
471,64,0.6402,ok,0.6402,0.8018,13.44663742929697,9.444600902497768,-4.002036526799202,-0.29762359161106944,78.18024605512619,70.43300569057465,-7.747240364551544,-0.09909460196746933,13.936306349933147,7.806256413459778,-6.13004993647337,-0.4398618818036226,30.58105893433094,64.27605450153351,33.69499556720257,1.10182566403467,57.81492218375206,1.8299658549949527,-55.98495632875711,-0.968347862699204,149.3636965751648,28.393229469656944,-120.97046710550785,-0.8099054179784007
1440,65,0.6407,ok,0.6407,0.6354,21.18331380188465,22.18003012239933,0.996716320514679,0.04705195465810465,11.247329413890839,12.013372965157032,0.7660435512661934,0.06810892817988448,150.77687799930573,148.52096140384674,-2.2559165954589844,-0.014961953221165463,132.14610517024994,117.66355484724045,-14.482550323009491,-0.10959498431187928,27.313726022839546,31.785544008016586,4.47181798517704,0.16372054041391998,1.8814427312463522,1.4171547954902053,-0.4642879357561469,-0.24677229237191914
1438,66,0.6425,ok,0.6425,0.6499,22.30326272547245,22.120771929621696,-0.18249079585075378,-0.008182246611045474,12.36255094408989,11.300547979772091,-1.0620029643177986,-0.0859048402810025,151.29226446151733,149.16366338729858,-2.12860107421875,-0.014069464038990443,107.88027197122574,102.8088927268982,-5.071379244327545,-0.04700932943217091,30.9479758143425,29.50754202902317,-1.4404337853193283,-0.046543715620062466,2.2360035218298435,1.1158466804772615,-1.120156841352582,-0.5009638090533491
89,67,0.6427,ok,0.6427,0.7523,13.78369890153408,3.359199851615813e-05,-13.783665309535564,-0.9999975629184331,73.81273806095123,0.06325181311694905,-73.74948624783428,-0.9991430772685235,78.69765162467957,56.26494809985161,-22.432703524827957,-0.28504921127523286,106.91063851118088,82.04862475395203,-24.86201375722885,-0.23254948341393306,8.623424917459488,48.37725684046745,39.753831923007965,4.60998179998298,33.706746995449066,84.2655897140503,50.55884271860123,1.4999620914301655
3868,68,0.6430,ok,0.643,0.7975,17.499085515737534,2.2046861704438925,-15.294399345293641,-0.8740113494238804,106.60135000944138,11.277222074568272,-95.3241279348731,-0.8942112639889693,18.447281792759895,114.7008016705513,96.2535198777914,5.217761671292328,54.91752177476883,279.5690894126892,224.65156763792038,4.09070840012183,58.134984225034714,5.682801827788353,-52.45218239724636,-0.9022481573953681,12.914213351905346,0.5537162651307881,-12.360497086774558,-0.9571235002828032
1433,69,0.6431,ok,0.6431,0.6481,20.530395209789276,20.615531131625175,0.08513592183589935,0.004146823330283722,12.927639298141003,12.329994700849056,-0.5976445972919464,-0.046229987046272854,150.99774301052094,151.6067087650299,0.6089657545089722,0.0040329460716942095,109.01167243719101,102.35617309808731,-6.655499339103699,-0.06105308899777115,31.117139384150505,31.393300741910934,0.2761613577604294,0.008874895418603035,2.092181472107768,1.1820687213912606,-0.9101127507165074,-0.4350066009329556
