year,pft7_hydraulic,pft7_cstarvation,pft7_fire,pft9_hydraulic,pft9_cstarvation,pft9_fire,pft10_hydraulic,pft10_cstarvation,pft10_fire
1955.6667,0,19.999957,0,0,2.6056214,0,0,0.00015994886,0
1955.75,0,20.070791,0,0,2.5109424,0,0,0.00013596695,0
1955.8333,0,23.953179,0,0,2.4199769,0,0,0.0001153336,0
1955.9167,0,25.916551,0,0,2.3303679,0,0,1.0444017,0
1956,0,25.162173,0,0,3.7640514,0,0,8.6869622,0
1956.0833,0,23.684631,0,0,12.672924,0,0,17.16499,0
1956.1667,0,21.285084,0,0,16.656224,0,0,21.440975,0
1956.25,0,18.265741,0,0,16.673452,0,0,37.019217,0
1956.3333,0,15.750536,0,0,15.958111,0,0,66.499672,0
1956.4167,0,13.687767,0,0,12.973888,0,0,59.81888,0
1956.5,0,10.690392,0,0,6.6587822,0,0,45.35351,0
1956.5833,0,11.417906,0,0,1.7055516,0,0,14.527933,0
1956.6667,0,13.491695,0,0,1.5904091,0,0,1.2685794,0
1956.75,0,15.275559,0,0,1.532352,0,0,0.0034198114,0
1956.8333,0,18.377065,0,0,1.4765281,0,0,0.0035967549,0
1956.9167,0,19.273404,0,0,1.422045,0,0,0.0037387629,0
1957,0,18.433664,0,0,1.3719439,0,0,0.003719573,0
1957.0833,0,16.944996,0,0,1.3620742,0,0,0.0035101348,0
1957.1667,0,14.724691,0,0,1.3561055,0,0,0.0032173483,0
1957.25,0,12.763891,0,0,1.3340764,0,0,3.1045104,0
1957.3333,0,11.151336,0,0,1.2484553,0,0,9.3649274,0
1957.4167,0,9.8277895,0,0,1.1771074,0,0,7.600821,0
1957.5,0,7.2652201,0,0,1.0989557,0,0,0.63804823,0
1957.5833,0,0.44112508,0,0,0.88556218,0,0,0.00045347444,0
1957.6667,0,0.0062169624,0,0,0.56529615,0,0,0.00010407781,0
1957.75,0,5.9229382,0,0,0.34052566,0,0,0,0
1957.8333,0,13.061699,0,0,0.44598225,0,0,0,0
1957.9167,0,15.156939,0,0,0.63755948,0,0,0,0
1958,0,15.124651,0,0,0.74929747,0,0,0,0
1958.0833,0,14.457846,0,0,3.1193086,0,0,0,0
1958.1667,0,13.288381,0,0,11.254489,0,0,0,0
1958.25,0,11.837158,0,0,15.46468,0,0,0.00016723384,0
1958.3333,0,10.43587,0,0,15.042322,0,0,0.00057652694,0
1958.4167,0,8.9819155,0,0,9.1147667,0,0,0.00053139226,0
1958.5,0,1.6225408,0,0,1.8571237,0,0,0.00014627205,0
1958.5833,0,0.0082124956,0,0,0.66850199,0,0,0,0
1958.6667,0,0.0079302703,0,0,0.64277616,0,0,0,0
1958.75,0,2.3480605,0,0,0.62056887,0,0,0,0
1958.8333,0,9.070923,0,0,0.59985195,0,0,0,0
1958.9167,0,10.619672,0,0,0.57898124,0,0,0,0
1959,0,11.114394,0,0,0.55879688,0,0,0,0
1959.0833,0,10.915519,0,0,0.544812,0,0,0,0
1959.1667,0,10.444334,0,0,0.55752469,0,0,0,0
1959.25,0,9.7347399,0,0,1.6093429,0,0,16.10805,0
1959.3333,0,9.1658983,0,0,2.3062927,0,0,58.824658,0
1959.4167,0,8.0867271,0,0,3.1794704,0,0,50.199121,0
1959.5,0,2.7855877,0,0,0.61464555,0,0,35.38575,0
1959.5833,0,0.019063461,0,0,0.4746205,0,0,11.701081,0
1959.6667,0,0.025090837,0,0,0.45581324,0,0,0.048419799,0
1959.75,0,0.13092007,0,0,0.43914485,0,0,5.0713237e-06,0
1959.8333,0,5.4090182,0,0,0.42526207,0,0,3.2585969e-06,0
1959.9167,0,8.790343,0,0,0.41030281,0,0,1.5040211,0
1960,0,9.8066606,0,0,0.39082931,0,0,9.0954655,0
1960.0833,0,10.07956,0,0,0.58141879,0,0,13.000867,0
1960.1667,0,10.082681,0,0,8.8857621,0,0,13.091878,0
1960.25,0,9.8958449,0,0,18.822315,0,0,17.428573,0
1960.3333,0,9.5913351,0,0,23.164861,0,0,25.411003,0
1960.4167,0,9.0200199,0,0,22.112784,0,0,9.2108852,0
1960.5,0,1.5589215,0,0,13.1244,0,0,2.7473695,0
1960.5833,0,0.0089493253,0,0,0.28242766,0,0,0.00030539056,0
1960.6667,0,0.0089728507,0,0,0.075337139,0,0,6.3937714e-07,0
1960.75,0,0.74883739,0,0,0.066635838,0,0,0,0
1960.8333,0,8.853832,0,0,0.062495724,0,0,0,0
1960.9167,0,11.628508,0,0,0.061347625,0,0,0,0
1961,0,12.72614,0,0,0.060672851,0,0,0,0
1961.0833,3.210458,12.78955,0,13.908296,4.038015,0,0,0,0
1961.1667,10.208218,12.182039,0,45.703756,11.605317,0,0,0,0
1961.25,2.7720479,11.436416,0,12.810402,18.61376,0,0,6.6377821e-05,0
1961.3333,0,10.873067,0,0,23.52988,0,0,0.00024432052,0
1961.4167,0,6.1134678,0,0,21.942807,0,0,9.3084737e-05,0
1961.5,0,0.0091261966,0,0,18.413789,0,0,0,0
1961.5833,0,0.0091621061,0,0,11.855288,0,0,0,0
1961.6667,0,0.0091829458,0,0,1.2061445,0,0,0,0
1961.75,0,0.98581431,0,0,0.0098530254,0,0,0,0
1961.8333,0,10.404903,0,0,0.0083741106,0,0,0,0
1961.9167,0,13.252246,0,0,0.0082439867,0,0,0,0
1962,0,14.412701,0,0,0.0082092388,0,0,0,0
1962.0833,0,14.49232,0,0,0.0081055252,0,0,0,0
1962.1667,0,14.08847,0,0,0.0080005978,0,0,0,0
1962.25,0,13.437937,0,0,0.57946424,0,0,1.0972958e-05,0
1962.3333,0,12.215411,0,0,1.465102,0,0,4.2712705e-05,0
1962.4167,0,4.8917107,0,0,0.021166839,0,0,3.2253639e-05,0
1962.5,0,0.009196083,0,0,0.00040732052,0,0,7.6124914e-06,0
1962.5833,0,0.0090395573,0,0,1.4887072e-05,0,0,0,0
1962.6667,0,0.0090987708,0,0,5.0285905e-10,0,0,0,0
1962.75,0,3.57636,0,0,3.4504492e-12,0,0,0,0
1962.8333,0,14.680018,0,0,2.8536081e-11,0,0,0,0
1962.9167,20.769204,16.419858,0,80.409139,5.6522057e-11,0,102.56843,0,0
1963,15.885733,17.277508,0,67.221431,7.2735696e-11,0,86.843972,0,0
1963.0833,14.089545,16.903832,0,65.713786,0.25163317,0,86.753487,0,0
1963.1667,12.930619,15.807045,0,65.198368,0.67169721,0,87.733375,0,0
1963.25,5.6968592,14.560478,0,30.397644,13.325022,0,41.649164,26.783893,0
1963.3333,0,13.61261,0,0,31.139723,0,0,55.827036,0
1963.4167,0,11.599864,0,0,26.463575,0,0,48.477925,0
1963.5,0,3.7727405,0,0,1.9001304,0,0,17.833063,0
1963.5833,0,0.010395292,0,0,0.71766616,0,0,0.008409997,0
1963.6667,0,0.0091105874,0,0,0.45628029,0,0,0.0013270158,0
1963.75,0,8.0558982,0,0,0.12399604,0,0,0.0011756311,0
1963.8333,8.3353508,19.195268,0,31.158937,0.087063435,0,27.246491,0.001123704,0
1963.9167,22.081513,20.023432,0,88.611308,0.082157222,0,77.696508,0.0010134564,0
1964,18.173525,19.333203,0,80.774874,0.07689029,0,71.550713,0.00089038262,0
1964.0833,15.138741,18.472095,0,72.71998,0.099362143,0,66.052422,0.00073992465,0
1964.1667,12.689032,17.00866,0,64.716371,11.124216,0,60.925574,0.0005963985,0
1964.25,10.649981,15.277531,0,58.434796,27.259911,0,55.937489,14.002789,0
1964.3333,9.0209679,13.174325,0,55.057354,33.265297,0,50.95238,49.106999,0
1964.4167,3.9994231,11.368509,0,26.569866,31.869243,0,23.691756,45.643532,0
1964.5,0,7.1624928,0,0,27.973522,0,0,38.4368,0
1964.5833,0,0.01312806,0,0,22.68075,0,0,24.921343,0
1964.6667,0,0.018494793,0,0,18.634908,0,0,9.835016,0
1964.75,0,1.9500643,0,0,19.822108,0,0,1.6048046,0
1964.8333,0,14.26001,0,0,25.393073,0,0,0.26876795,0
1964.9167,15.1456,16.101725,0,39.809554,26.76373,0,25.030667,0.15018318,0
1965,15.218236,15.470531,0,44.066032,26.406567,0,28.010031,0.024877772,0
1965.0833,12.751421,14.985804,0,38.485446,23.705791,0,26.070503,2.826376e-05,0
1965.1667,10.735199,14.047521,0,33.803089,20.863069,0,24.098818,0,0
1965.25,9.0332755,12.847657,0,31.527194,19.486194,0,22.222147,3.7237671,0
1965.3333,7.6686428,11.269382,0,30.638603,18.954303,0,16.693549,8.937178,0
1965.4167,3.8410783,9.7135322,0,17.163175,18.744082,0,5.6111805,3.715046,0
1965.5,0,7.1187995,0,0,18.799609,0,0,0.3361034,0
1965.5833,0,0.58685949,0,0,18.893578,0,0,2.7673664e-05,0
1965.6667,0,0.0082703389,0,0,19.168205,0,0,2.36337e-05,0
1965.75,0,6.0155108,0,0,19.452215,0,0,1.4864908e-05,0
1965.8333,3.1526131,12.265157,0,6.2136174,18.83396,0,4.8939007,1.0866939e-05,0
1965.9167,9.0534441,13.426851,0,21.330625,17.887993,0,17.410787,1.0163623e-05,0
1966,10.33335,12.808748,0,26.884554,16.569296,0,22.247795,9.7718319e-06,0
1966.0833,8.6752717,11.946467,0,25.03511,15.430407,0,20.995458,8.5813977e-06,0
1966.1667,7.3620629,10.751951,0,22.877514,14.101559,0,19.818485,1.4483009e-06,0
1966.25,6.278292,9.2245775,0,15.759068,9.676753,0,18.731924,8.563782e-06,0
1966.3333,5.4127793,7.9530557,0,1.4836623,0.71031128,0,18.926703,3.0204652e-05,0
1966.4167,1.7965279,6.7599008,0,0.95292383,1.8120627,0,7.0963157,2.8171443e-05,0
1966.5,0,3.1502415,0,0,2.5781241,0,0,1.5699722e-05,0
1966.5833,0,0.0064523612,0,0,3.4014961,0,0,3.5049636e-07,0
1966.6667,0,0.0070029004,0,0,4.0972129,0,0,0,0
1966.75,0,0.36670686,0,0,3.4830454,0,0,0,0
1966.8333,0,5.6834325,0,0,0.068735627,0,0,0,0
1966.9167,0,7.3624454,0,0,0.068700369,0,0,0,0
1967,0,7.8180013,0,0,0.066991155,0,0,0,0
1967.0833,2.3312353,8.0007604,0,0.048204724,0.064806523,0,11.272498,0,0
