year,froot_gCm2,leaf_gCm2,p_uptake_demand_ratio,gpp_pft7_gCm2day,gpp_pft9_gCm2day,gpp_pft10_gCm2day,l2fr_site,l2fr_canopy,l2fr_ustory,leaf_alloc_gCm2yr,froot_alloc_gCm2yr
1901,32.307677,0,4.4945787e-06,0.001224415,0,0,0.78850144,0.83016473,0.48895884,0,6.1844555
1901.0833,32.042727,0,4.7627482e-06,0.00074881623,0,0,0.78002554,0.82856262,0.49380523,0,6.1719798
1901.1667,31.757582,0,4.8440229e-06,1.452109e-06,0,0,0.7746073,0.82647705,0.49784216,0,6.024501
1901.25,31.323086,11.05878,4.9618643e-06,-5.0483845e-05,-1.4938724e-05,0,0.77400166,0.82433504,0.50140536,310.20035,9.7501705
1901.3333,26.248574,25.786536,5.5484734e-06,0.012590051,0.076669704,0,0.67883587,0.81354618,0.49396691,12.99868,0.026829137
1901.4167,14.305245,32.063928,7.6676934e-06,1.6576879,1.5173817,0.059548451,0.54505551,0.7750321,0.46993211,236.12366,1.0861486
1901.5,7.1799252,50.484668,1.0149829e-05,5.1593428,4.4313088,0.30707891,0.52120346,0.70874965,0.43249083,63.078517,29.951041
1901.5833,10.681299,42.169556,7.4641184e-06,4.5201525,3.434876,0.27517034,0.78338188,0.64387006,0.3949686,3.853602,48.616964
1901.6667,12.220759,0,5.732717e-06,3.1941687,0,0,0.9208349,0.58803701,0.3631202,0,1.9804484
1901.75,12.089461,0,4.7403605e-06,0.61107573,0,0,0.86338586,0.53790927,0.33449674,0,1.9080569
1901.8333,11.945529,0,4.2820061e-06,1.7579776e-05,0,0,0.84526396,0.49265617,0.30857182,0,1.9013436
1901.9167,11.769705,0,4.3956425e-06,-4.9793578e-10,0,0,0.87339169,0.4518401,0.28511864,0,2.5604115
1902,11.646003,0,4.4550056e-06,0,0,0,0.88459742,0.41441935,0.26354542,0,1.8856926
1902.0833,11.47907,0,4.613265e-06,-1.046388e-07,0,0,0.86407274,0.38223964,0.24492288,0,1.8856352
1902.1667,11.314401,0,4.7837493e-06,-4.6036078e-05,0,0,0.80587661,0.35359022,0.22763014,0,1.9016909
1902.25,11.719536,29.451633,5.1095403e-06,-2.3143861e-05,-0.00018584105,0,0.76891965,0.3278001,0.21107134,597.69254,21.349454
1902.3333,13.862159,48.948754,5.4740908e-06,0.30730239,0.32492381,0.0080199581,0.67830265,0.31094643,0.19795309,3.4524338,51.541113
1902.4167,18.727558,50.505523,4.9596551e-06,5.7616992,5.0302239,0.24690937,0.55036163,0.3089093,0.19145952,22.390047,109.75193
1902.5,28.754039,51.664326,4.3741052e-06,5.3531575,4.2495,0.32624087,0.62940127,0.33100545,0.19859043,5.5772158,190.29868
1902.5833,45.20572,30.269263,3.0409947e-06,4.5765793,2.2635861,0.19218699,0.99476635,0.38886505,0.22605997,1.4613079,181.25373
1902.6667,49.373854,0,2.3846903e-06,3.4160686,0,0,1.0961845,0.46688628,0.26499468,0,13.226861
1902.75,49.293347,0,2.0800758e-06,0.78076461,0,0,1.110433,0.53939104,0.30150059,0,13.203713
1902.8333,49.211897,0,1.8999333e-06,7.0363484e-05,0,0,1.1263669,0.60541499,0.33506235,0,13.182141
1902.9167,49.147438,0,1.8244883e-06,0.00025058045,0,0,1.140885,0.66538155,0.36587563,0,20.22997
1903,49.643781,0,1.876996e-06,0.006903952,0,0,1.141943,0.72059947,0.39448515,0,13.301568
1903.0833,49.554374,0,1.9578356e-06,0.029253648,0,0,1.1141365,0.76821244,0.41929615,0,13.162329
1903.1667,49.45131,0,2.0603554e-06,0.033038132,0,0,1.0673276,0.81140113,0.44194216,0,12.927788
1903.25,50.210789,26.575509,2.2121083e-06,0.057908743,0.086179662,0,1.037825,0.85204595,0.46318713,570.05261,56.793998
1903.3333,52.249067,47.548436,2.3676985e-06,0.54084382,0.50843603,0,1.1475652,0.89065206,0.48137191,16.382119,49.332011
1903.4167,57.347365,50.302748,2.2490358e-06,4.3047779,2.5794019,0.12985873,1.3726943,0.92787445,0.49621117,40.840086,215.16073
1903.5,76.901965,52.869517,1.7248949e-06,7.1331171,4.055642,0.33404542,1.9753183,0.96834582,0.51244605,17.406423,293.89557
1903.5833,97.720467,53.615261,1.3027366e-06,5.9728875,3.3576972,0.31166376,3.0814445,1.0227163,0.53465891,6.1965381,269.86082
1903.6667,109.61493,14.384647,1.101648e-06,4.1759574,0.70584017,0.067100567,4.0603395,1.0946434,0.56623882,1.3200082,73.517994
1903.75,108.56165,0,9.3962927e-07,0.82702902,0,0,4.0294323,1.1696694,0.59889448,0,10.968316
1903.8333,106.79805,0,8.3501965e-07,0.00097656228,0,0,4.0995054,1.2371529,0.62902284,0,9.9262353
