year,froot_gCm2,leaf_gCm2,p_uptake_demand_ratio,gpp_pft7_gCm2day,gpp_pft9_gCm2day,gpp_pft10_gCm2day,l2fr_site,l2fr_canopy,l2fr_ustory,leaf_alloc_gCm2yr,froot_alloc_gCm2yr
1904.3333,124.80774,95.409237,2.8992788e-06,0.19967791,0.12656485,0.0031385188,3.6437635,1.5282847,0.63411671,80.016445,97.912517
1904.4167,147.08817,99.026814,3.0018714e-06,6.2090036,3.5638236,0.24860764,2.8721428,1.636899,0.66977155,136.64524,674.2785
1904.5,194.65099,100.88458,3.5249479e-06,6.4029694,3.8061313,0.36478652,2.910094,1.6892345,0.68325227,91.719084,650.1181
1904.5833,236.56033,103.09198,2.354921e-06,5.5963336,1.3234785,0.12699308,3.7135158,1.7383941,0.68432933,103.76883,756.74071
1904.6667,278.44298,105.18775,1.2968209e-06,4.132686,0,0,5.0329542,1.822192,0.69951212,91.785082,604.37182
1904.75,308.39336,105.97792,1.20967e-06,0.3986652,0,0,6.7078571,1.9605722,0.73566568,79.939726,456.20812
1904.8333,333.72572,105.98862,1.1388573e-06,0.0083121416,0,0,8.603035,2.1780922,0.79885042,72.738635,373.13068
1904.9167,343.37354,105.10656,1.0872147e-06,8.0238102e-08,0,0,10.85101,2.4941492,0.89900827,81.073141,202.09948
1905,335.53469,101.26239,6.3577249e-07,-4.1816148e-08,0,0,13.349673,2.9601538,1.0525421,53.870587,132.144
1905.0833,313.65329,92.85903,6.5799043e-07,-5.6104059e-05,0,0,16.181581,3.586534,1.2574865,45.288395,42.454846
1905.1667,289.48277,83.393298,7.1030502e-07,-7.6135538e-07,0,0,18.956034,4.4107327,1.5338887,39.718855,41.838037
1905.25,266.14049,74.976042,1.2801032e-06,-0.00032239567,-1.1352772e-05,0,20.378962,5.4101815,1.9156578,33.571523,21.625534
1905.3333,246.39839,68.958968,1.4551276e-06,0.25353005,0.21332107,0.0017727501,21.397457,6.4184136,2.3974416,47.225563,19.34329
1905.4167,260.0784,76.546691,1.5313822e-06,5.8047066,4.301188,0.17479526,21.311913,7.3883443,2.927403,166.88849,833.60313
1905.5,347.91735,77.939779,6.0308099e-07,5.8791154,4.1695982,0.26619513,21.981825,8.2877312,3.4731898,61.64722,1196.0879
1905.5833,430.52754,78.109734,4.7480196e-07,4.7428409,3.3229444,0.22135789,24.599129,9.216713,4.0666819,61.612488,1009.7272
1905.6667,483.85397,78.361794,4.2345263e-07,3.197614,0,0,27.875156,10.289329,4.7175198,61.646499,668.83142
1905.75,503.15654,78.075923,4.1420802e-07,0.769562,0,0,32.175961,11.690587,5.4689484,44.055465,131.57765
1905.8333,492.23274,76.447338,4.2087464e-07,0.012686195,0,0,37.770508,13.579103,6.3548126,37.705666,51.812173
1905.9167,479.87738,74.437067,4.3094141e-07,1.8852898e-05,0,0,44.536697,16.104324,7.4047132,41.823353,57.640493
1906,462.48385,72.050154,9.4557993e-07,1.6584511e-06,0,0,52.382805,19.418365,8.6584358,34.963425,34.110634
1906.0833,447.5596,69.649883,9.7004124e-07,0.0028811393,0,0,60.031204,23.177397,10.017892,33.59683,42.500873
1906.1667,433.70089,67.336969,9.7565851e-07,0.00077694356,0,0,66.944511,27.556431,11.495532,31.884635,43.838576
1906.25,418.96018,64.971752,9.8286546e-07,0.01211543,0.01251592,0,72.51355,32.457817,13.056211,28.376091,20.442642
1906.3333,365.6967,58.847897,1.0437217e-06,0.063215228,0.086432362,0,74.298531,36.866074,14.615616,23.866197,0.021432387
1906.4167,319.06527,55.11773,1.1317532e-06,1.5917019,1.052788,0.063717084,72.975128,40.077339,16.147505,134.01364,81.521218
1906.5,345.52217,61.740566,1.0851287e-06,5.1928346,3.2876677,0.38541068,69.414497,42.72131,17.648493,60.388917,823.94715
1906.5833,403.77459,61.866049,9.1742282e-07,4.2407318,0.59334121,0.065304245,69.631371,45.203457,19.107399,49.75324,917.24375
1906.6667,463.3109,61.975911,8.5105739e-07,3.0495398,0,0,73.349594,47.567146,19.843607,49.203797,637.1133
1906.75,478.26234,61.904341,8.1714398e-07,1.1588914,0,0,77.041634,49.974991,19.698757,42.278225,141.61931
1906.8333,465.30303,60.480721,8.3948424e-07,0.019251789,0,0,81.301804,52.544216,19.644878,24.940942,1.4592245
1906.9167,447.82448,58.605187,8.3521144e-07,2.8310042e-07,0,0,86.657661,55.363007,19.695007,24.667516,2.4805183
1907,433.05615,56.702167,8.4534173e-07,3.5141836e-05,0,0,92.429031,58.448391,19.845655,23.109831,0.54323318
1907.0833,419.23627,54.799881,8.6682917e-07,5.5871019e-05,0,0,98.249641,61.17635,20.074911,22.184903,0.00074313672
1907.1667,395.51279,51.753823,8.9333366e-07,0,0,0,103.97604,64.100334,20.365744,20.95169,0.00072853699
1907.25,363.49735,47.79138,9.4342579e-07,-4.7118427e-06,0,0,107.93988,67.264709,20.686335,19.347423,0
1907.3333,328.96867,43.746889,1.0111276e-06,0.0019754503,0.0016622032,0,108.74576,70.330811,20.966417,17.706109,0
1907.4167,296.88516,40.719777,1.1054409e-06,0.27692491,0.15855806,0,108.74291,73.408966,21.121777,30.29488,0
1907.5,288.89742,46.570919,1.16508e-06,3.696205,1.9656747,0.32512659,110.48021,76.591438,21.141621,125.01912,302.42548
1907.5833,313.77894,48.073005,1.1448411e-06,3.2730542,2.1179152,0.41302622,113.28327,79.087311,21.063965,42.855961,514.26383
1907.6667,338.8778,48.320644,1.0554004e-06,2.2061311,0.64189883,0.13671427,113.15549,81.10199,20.973967,38.383057,379.31417
1907.75,340.29502,47.671292,1.0303172e-06,0.083448381,0,0,114.90247,82.637596,23.141138,20.963687,2.8078448
1907.8333,324.71716,46.237238,1.0461791e-06,0.0022156616,0,0,117.4926,84.114151,26.091831,20.026204,3.1114436
1907.9167,305.61435,43.665238,1.2095236e-06,0,0,0,119.07714,85.414627,28.814686,20.407826,5.1982556
1908,286.99601,40.955111,9.618509e-07,0,0,0,119.68225,86.648323,31.468857,17.812509,5.6060092
1908.0833,269.71832,38.420256,1.0500032e-06,0,0,0,120.20956,87.783287,33.925507,16.485322,6.8285659
1908.1667,253.70467,35.968356,1.1174875e-06,-8.7463006e-05,0,0,120.30167,88.860023,36.307041,14.787492,2.4997852
1908.25,236.39974,33.437952,1.2162398e-06,-0.00055155902,-2.8886677e-06,0,119.3456,89.853142,38.597782,13.540074,0.0091460926
1908.3333,219.44121,31.204946,1.4540883e-06,0.2882727,0.21161122,0.016238102,118.81929,90.604744,40.604435,43.146942,1.821948
1908.4167,218.5872,35.422925,1.3598906e-06,3.2519388,2.2906836,0.33750986,115.70628,91.031677,42.324184,66.982089,399.86088
1908.5,259.19098,35.824779,8.0383552e-07,3.2067143,2.5476565,0.48572232,113.1567,91.101204,43.789497,30.301763,645.03127
1908.5833,300.23494,35.97736,6.7125626e-07,2.3106412,1.8509627,0.38491775,109.48415,90.708488,45.143517,29.268456,485.16494
1908.6667,309.90583,36.098883,6.2744067e-07,1.6482411,0.48846381,0.10051774,109.26895,90.45993,46.350971,29.98189,299.30257
1908.75,285.47668,35.912048,6.5915981e-07,0.32831527,0,0,117.9812,90.573235,47.459034,19.563011,43.216609
1908.8333,256.51532,34.586947,6.6926754e-07,0.0048568667,0,0,124.5518,89.887871,48.506939,15.47476,9.6113366
1908.9167,238.28538,32.390948,7.0759688e-07,0,0,0,126.42355,89.353424,49.564014,15.779363,6.8867571
1909,220.07829,30.092807,1.1809574e-06,0,0,0,127.88245,88.577332,50.690414,13.362287,9.9506194
1909.0833,205.85309,28.137229,1.2696911e-06,0,0,0,129.8811,87.78344,51.81472,12.205192,13.36281
1909.1667,191.91898,26.233839,1.3445975e-06,0,0,0,131.5603,87.098602,52.968971,10.889937,7.3943509
1909.25,176.68988,24.28532,1.4984005e-06,0,-1.1554991e-06,0,132.1207,86.447227,54.148026,9.8470977,0.18369578
1909.3333,161.0969,22.528682,1.8325444e-06,0.17723869,0.091695892,0.012288782,130.61838,85.71212,55.256069,30.967691,1.1546986
1909.4167,159.66094,26.106702,2.0195032e-06,2.4213985,1.2813312,0.31763122,130.26866,85.148788,56.307873,60.477483,246.27243
1909.5,183.15844,26.680604,1.2357141e-06,2.425663,1.7932602,0.49374515,130.99751,83.985741,57.30941,21.452795,394.62413
1909.5833,206.47,26.708106,9.4799094e-07,2.0872689,1.6903609,0.45785995,129.75615,82.31675,58.289986,20.982206,363.40575
1909.6667,223.15741,26.728664,8.5296421e-07,1.2467361,0.76949386,0.20613045,128.82867,80.770027,59.243988,20.855694,193.91591
1909.75,222.82501,26.421873,8.3060291e-07,0.077814208,0,0,129.01483,79.384621,60.109722,13.233305,10.815526
1909.8333,217.77524,25.781181,8.2021131e-07,0.0018392256,0,0,129.51903,78.180977,60.976254,12.457767,14.211015
1909.9167,212.74434,25.14527,8.2911532e-07,0.00025552153,0,0,130.30698,77.141144,61.909893,14.83838,23.391217
1910,203.10348,24.172772,8.6410103e-07,4.9608878e-09,0,0,130.01088,76.13752,62.916653,11.827482,34.576472
1910.0833,178.29165,21.577645,9.5655764e-07,-6.2255671e-06,0,0,126.3842,74.642433,63.971714,9.5904091,13.548487
1910.1667,147.27248,19.188972,1.1056442e-06,-1.6532769e-05,0,0,112.91975,73.365692,65.026215,8.1277051,0.0038811568
