year,pft7_hydraulic,pft7_cstarvation,pft7_fire,pft9_hydraulic,pft9_cstarvation,pft9_fire,pft10_hydraulic,pft10_cstarvation,pft10_fire
1911.1667,38.374976,7.3428019,0,4.5580188,20.763506,0,14.298163,0,0
1911.25,33.87035,9.8358475,0,4.3337136,22.007368,0,13.483638,2.0144636,0
1911.3333,29.353208,11.764507,0,3.9198023,20.130018,0,13.222466,1.9220072,0
1911.4167,0,11.976199,0,0,16.121253,0,0,1.555847,0
1911.5,0,1.1873228,0,0,7.363964,0,0,0.15448135,0
1911.5833,0,0.054271882,0,0,3.5611919,0,0,0,0
1911.6667,0,0.25975606,0,0,2.3072687,0,0,0,0
1911.75,0,0.88918925,0,0,2.8188808,0,0,0,0
1911.8333,1.6699593,1.5148232,0,0.17162325,3.5087871,0,0.63048093,0,0
1911.9167,48.662595,2.278128,0,5.0815011,3.5797632,0,18.112621,0,0
1912,45.147969,2.1681499,0,4.9460484,3.4748508,0,16.616846,0,0
1912.0833,42.152028,2.6994081,0,4.8169649,3.4555971,0,15.314368,0,0
1912.1667,39.561032,6.4363182,0,4.68933,3.4611839,0,14.112913,0,0
1912.25,36.996536,11.671089,0,4.5569899,3.6888925,0,12.995459,0.012407767,0
1912.3333,27.567474,14.644684,0,3.5514746,4.6409522,0,10.43621,0.00080463267,0
1912.4167,0,9.3939506,0,0,2.8042981,0,0,0,0
1912.5,0,0.11112796,0,0,0.51523327,0,0,0,0
1912.5833,0,0.031071346,0,0,0.0083954212,0,0,0,0
1912.6667,0,0.0051194723,0,0,0.0010619402,0,0,0,0
1912.75,0,0.089828815,0,0,0.00071932705,0,0,0,0
1912.8333,10.871547,1.4651962,0,1.7437048,0.0007330518,0,5.3931315,0,0
1912.9167,38.693865,2.794461,0,6.4040078,0.086955451,0,19.016925,0,0
1913,35.90551,2.9983398,0,6.2423841,0.49447143,0,17.377707,0,0
1913.0833,33.564009,3.121077,0,6.0853006,0.86707032,0,15.958341,0,0
1913.1667,31.274834,3.2772681,0,5.9255619,1.1151919,0,14.655672,0,0
1913.25,28.852293,3.9094838,0,5.7615123,1.4808369,0,13.489337,0,0
1913.3333,12.985494,5.7114255,0,2.7221742,2.1600325,0,6.4896174,0,0
1913.4167,0,0.5763758,0,0,0.50999257,0,0,0,0
1913.5,0,7.7002992e-05,0,0,0.00015424156,0,0,0,0
1913.5833,0,0,0,0,3.4277028e-05,0,0,0,0
1913.6667,0,0,0,0,1.6295649e-05,0,0,0,0
1913.75,0,0,0,0,1.6128673e-05,0,0,0,0
1913.8333,0,0,0,0,2.4012178e-05,0,0,0,0
1913.9167,0,0.050238596,0,0,4.4246306e-05,0,0,0,0
1914,0,0.76295198,0,0,0.0040313737,0,0,0,0
1914.0833,20.427672,4.7239284,0,3.185633,0.23521199,0,8.1788323,0,0
1914.1667,40.998925,9.1534182,0,6.6946117,0.57201107,0,16.454791,0,0
1914.25,36.968075,11.616131,0,6.4865613,1.0219175,0,15.153445,2.7173725,0
1914.3333,19.400634,7.1778897,0,4.2751823,1.1855819,0,10.081005,4.1424484,0
1914.4167,0,6.4659265,0,0,1.0096319,0,0,3.6213073,0
1914.5,0,1.3897607,0,0,0.11615244,0,0,1.4298288,0
1914.5833,0,0.12282352,0,0,0.0012607947,0,0,0,0
1914.6667,0,0.0084025587,0,0,0.0004541618,0,0,0,0
1914.75,0,0,0,0,0.00039763674,0,0,0,0
1914.8333,27.565811,0,0,5.2786816,0.00038833951,0,12.339636,0,0
1914.9167,0,0.13901828,0,0,0.00037885553,0,0,0,0
1915,16.85307,0.50755853,0,3.3325647,0.00037659874,0,7.4096765,0,0
1915.0833,37.644766,0.83749727,0,7.8142673,0.00036596904,0,16.617674,0,0
1915.1667,34.702795,1.1569718,0,7.6267045,0.00035510028,0,15.211475,0,0
1915.25,31.754561,2.9039433,0,7.4333254,0.010678733,0,13.918487,0.96990826,0
1915.3333,8.6913378,5.2116179,0,2.1209235,0.046918324,0,3.9468543,3.1213417,0
1915.4167,0,6.3209095,0,0,0.041749857,0,0,2.7349098,0
1915.5,0,0.73192928,0,0,0.00072979074,0,0,0.9520668,0
1915.5833,0,0.062852915,0,0,0.00050931007,0,0,0,0
1915.6667,0,0.00021839455,0,0,0.00030174137,0,0,0,0
1915.75,0,0,0,0,0.00028778436,0,0,0,0
1915.8333,0,0,0,0,0.00028083277,0,0,0,0
1915.9167,0,0,0,0,0.00027408769,0,0,0,0
1916,0,0.046664169,0,0,0.00054806752,0,0,0,0
1916.0833,0,1.7684993,0,0,0.0026446308,0,0,0,0
1916.1667,0,5.6454563,0,0,0.0044904394,0,0,0,0
1916.25,0,8.3232769,0,0,0.04462775,0,0,1.2258812,0
1916.3333,0,8.0252128,0,0,0.15683291,0,0,2.7766555,0
1916.4167,0,2.2119334,0,0,0.17477749,0,0,1.6929046,0
1916.5,0,0.95401095,0,0,0.13996037,0,0,1.5635458,0
1916.5833,0,0.055635517,0,0,0.11975449,0,0,1.37854,0
1916.6667,0,0,0,0,0.11434985,0,0,1.4612448,0
1916.75,0,0,0,0,0.11124365,0,0,1.4208741,0
1916.8333,0,0,0,0,0.10766507,0,0,1.3233296,0
1916.9167,46.293663,0,0,5.934546,0.10664069,0,11.532242,1.0641102,0
1917,44.445618,0,0,5.8188686,0.08744499,0,10.426904,0.70457851,0
1917.0833,42.661098,0,0,5.7118562,0.087039364,0,9.4810298,0.66726048,0
1917.1667,40.261457,0,0,5.5946522,0.12429426,0,8.6040205,0.64300456,0
1917.25,37.539705,0,0,5.474965,1.6035859,0,7.781328,1.0918511,0
1917.3333,19.470154,0,0,2.9191392,22.662504,0,4.1648066,6.9136573,0
1917.4167,0,0,0,0,2.2910623,0,0,3.2444662,0
1917.5,0,0,0,0,0.0016685577,0,0,0.0007283015,0
1917.5833,0,0,0,0,0.00089996775,0,0,0,0
1917.6667,0,0,0,0,0.00075439151,0,0,0,0
1917.75,0,0,0,0,0.00072621021,0,0,0,0
1917.8333,65.138763,0,0,7.2991739,0.00069684941,0,10.999044,0,0
1917.9167,74.448914,0,0,8.6896739,0.00066558517,0,12.264215,0,0
1918,70.366901,0,0,8.6144874,0.00065356535,0,11.299129,0,0
1918.0833,66.945592,0,0,8.5415215,0.00062379815,0,10.445519,0,0
1918.1667,64.039555,0,0,8.4679009,0.00059542325,0,9.6463573,0,0
1918.25,61.345928,0,0,8.3911494,0.024341784,0,9.0279475,0,0
1918.3333,58.809064,0,0,8.3090839,0.055582596,0,9.7265129,0,0
1918.4167,43.317878,0,0,6.291699,0.058873173,0,8.0429122,0,0
1918.5,0,0,0,0,0.043202683,0,0,0,0
1918.5833,0,0,0,0,0.013104811,0,0,0,0
1918.6667,0,0,0,0,0.0025708411,0,0,0,0
1918.75,0,0,0,0,0.00070999537,0,0,0,0
1918.8333,102.27648,0,0,9.5685449,0.00069073161,0,13.705688,0,0
1918.9167,98.219446,0,0,9.4792582,0.00066453795,0,12.798971,0,0
1919,93.329867,0,0,9.3875294,0.00051235353,0,11.931623,0,0
1919.0833,88.126588,0,0,9.3014708,0.00049632861,0,11.170436,0,0
1919.1667,84.499534,0,0,9.2153553,0.00048109324,0,10.458005,0,0
1919.25,80.934662,0,0,9.1243382,0.051180634,0,9.9562082,0,0
1919.3333,37.922334,0,0,4.374756,0.098747252,0,5.0575498,0,0
1919.4167,0,0,0,0,0.036822209,0,0,0,0
1919.5,0,0,0,0,0.0041857825,0,0,0,0
1919.5833,0,0,0,0,0.00018899765,0,0,0,0
1919.6667,0,0,0,0,0.00010908755,0,0,0,0
1919.75,0,0,0,0,6.8514323e-05,0,0,0,0
1919.8333,0,0,0,0,6.8180042e-05,0,0,0,0
1919.9167,0,0,0,0,0.0053034383,0,0,0,0
1920,0,0,0,0,0.034129797,0,0,0,0
1920.0833,0,0,0,0,0.044500035,0,0,0,0
1920.1667,0,0,0,0,0.051259063,0,0,0,0
1920.25,0,1.2597533e-06,0,0,0.20877154,0,0,0.0033070678,0
1920.3333,0,3.7668468e-05,0,0,0.50462764,0,0,0.054207804,0
1920.4167,0,7.3665698e-05,0,0,0.4439872,0,0,0.11002331,0
1920.5,0,2.2439453e-05,0,0,0.33476272,0,0,0.13848348,0
1920.5833,0,0,0,0,0.18236332,0,0,0.023765302,0
1920.6667,0,0,0,0,0.11460585,0,0,0,0
1920.75,0,0,0,0,0.12345852,0,0,0,0
1920.8333,0,0,0,0,0.1306186,0,0,0,0
1920.9167,0,0,0,0,0.14066339,0,0,0,0
1921,0,0,0,0,0.13302905,0,0,0,0
1921.0833,0,0,0,0,0.14469948,0,0,0,0
1921.1667,92.243662,0,0,4.1609697,0.15469843,0,5.6642298,0,0
1921.25,162.39347,0,0,7.4653377,1.5996586,0,10.055777,2.0346758,0
1921.3333,80.93789,0,0,3.7306986,2.3878877,0,5.4494399,2.3872779,0
1921.4167,0,0,0,0,1.5221978,0,0,1.2044482,0
1921.5,0,0,0,0,0.32377423,0,0,0.0079371556,0
1921.5833,0,0,0,0,0.16384047,0,0,0,0
1921.6667,0,0,0,0,0.084506192,0,0,0,0
1921.75,0,0,0,0,0.071975016,0,0,0,0
1921.8333,0,0,0,0,0.062675106,0,0,0,0
1921.9167,0,0,0,0,0.056877277,0,0,0,0
1922,0,0,0,0,0.06055686,0,0,0,0
1922.0833,0,0,0,0,0.059606483,0,0,0,0
1922.1667,0,0,0,0,0.058665754,0,0,0,0
1922.25,0,0,0,0,0.09677808,0,0,0,0
1922.3333,0,0,0,0,0.32864864,0,0,0,0
1922.4167,0,0,0,0,0.27453106,0,0,0,0
1922.5,0,0,0,0,0.18859868,0,0,0,0
1922.5833,0,0,0,0,0.11011009,0,0,0,0
1922.6667,0,0,0,0,0.10565922,0,0,0,0
1922.75,0,0,0,0,0.10116752,0,0,0,0
1922.8333,52.329079,0,0,1.4556721,0.096466295,0,1.0644204,0,0
1922.9167,0,0,0,0,0.091995572,0,0,0,0
1923,266.87206,0,0,7.671884,0.08471584,0,5.2852276,0,0
1923.0833,279.77944,0,0,8.3671084,0.080118334,0,5.5511568,0,0
1923.1667,265.74537,0,0,8.2387378,0.075773407,0,5.2513535,0,0
1923.25,252.36216,0,0,8.111492,1.220023,0,5.1155568,0,0
1923.3333,239.6718,0,0,7.9062744,2.6239782,0,6.0541286,0,0
1923.4167,46.40964,0,0,1.5342683,2.4737849,0,1.2842665,0,0
1923.5,0,0,0,0,0.56745486,0,0,0,0
1923.5833,0,0,0,0,0.20439449,0,0,0,0
1923.6667,0,0,0,0,0.10909062,0,0,0,0
1923.75,0,0,0,0,0.091845977,0,0,0,0
1923.8333,144.052,0,0,3.6908142,0.079549423,0,2.6288173,0,0
1923.9167,378.87399,0,0,9.9890722,0.075300718,0,6.9064588,0,0
1924,358.44461,0,0,9.8741349,0.078297273,0,6.5036248,0,0
1924.0833,336.7067,0,0,9.762437,0.071223298,0,6.1865194,0,0
1924.1667,318.069,0,0,9.6571165,0.054296715,0,5.883572,0,0
1924.25,296.51808,0,0,9.4968115,0.22047443,0,5.2047604,0,0
1924.3333,192.56399,0,0,6.4858781,0.40650511,0,3.5199953,0,0
1924.4167,0,0,0,0,0.28363333,0,0,0,0
1924.5,0,0,0,0,0.092597634,0,0,0,0
1924.5833,0,0,0,0,0.041501541,0,0,0,0
1924.6667,0,0,0,0,0.010792832,0,0,0,0
1924.75,0,0,0,0,0.010155341,0,0,0,0
1924.8333,0,0,0,0,0.013129552,0,0,0,0
1924.9167,0,0,0,0,0.049292804,0,0,0,0
1925,0,0,0,0,0.62631472,0,0,0,0
1925.0833,355.82865,0,0,10.68869,1.3836101,0,7.7233683,0,0
1925.1667,333.41266,0,0,10.415504,2.0832683,0,7.2774336,0,0
1925.25,311.51019,0,0,10.08444,6.8099215,0,6.1493796,0,0
1925.3333,113.73708,0,0,3.775784,8.6991376,0,2.2392001,0,0
1925.4167,0,0,0,0,4.8488206,0,0,0,0
1925.5,0,0,0,0,0.85202014,0,0,0,0
1925.5833,0,0,0,0,0.10719019,0,0,0,0
1925.6667,0,0,0,0,0.01489269,0,0,0,0
1925.75,0,0,0,0,0.0087297217,0,0,0,0
1925.8333,0,0,0,0,0.0079571508,0,0,0,0
1925.9167,0,0,0,0,0.6747037,0,0,0,0
1926,0,0,0,0,20.875869,0,0,0,0
1926.0833,0,0,0,0,47.415909,0,0,0,0
1926.1667,327.44521,0,0,9.2884184,66.663739,0,8.0603149,0,0
1926.25,319.12104,0.00066849823,0,9.0203123,72.732682,0,7.6506457,0,0
1926.3333,0,0.003373747,0,0,86.006871,0,0,0,0
1926.4167,0,0.0018040594,0,0,80.129428,0,0,0,0
1926.5,0,0,0,0,35.832356,0,0,0,0
1926.5833,0,0,0,0,7.9591775,0,0,0,0
1926.6667,0,0,0,0,2.3763323,0,0,0,0
1926.75,0,0,0,0,1.3244976,0,0,0,0
1926.8333,0,0,0,0,3.4675926,0,0,0,0
1926.9167,0,0,0,0,6.4094255,0,0,0,0
1927,0,0,0,0,18.159009,0,0,0,0
1927.0833,0,0,0,0,34.551043,0,0,0,0
1927.1667,165.272,0.23621782,0,3.1633124,46.048316,0,3.7270481,0,0
1927.25,405.86303,3.4990432,0,7.8132292,53.448437,0,8.877648,0,0
1927.3333,265.66714,17.768933,0,5.1517837,56.558955,0,5.6963817,0,0
1927.4167,0,18.17378,0,0,43.368624,0,0,0,0
1927.5,0,0.011253079,0,0,13.819106,0,0,0,0
1927.5833,0,0,0,0,1.1912047,0,0,0,0
1927.6667,0,0,0,0,0.37876789,0,0,0,0
1927.75,0,0,0,0,0.33100601,0,0,0,0
1927.8333,0,0,0,0,0.52402472,0,0,0,0
1927.9167,0,0,0,0,5.9379487,0,0,0,0
1928,0,0.47286706,0,0,22.292581,0,0,0,0
1928.0833,0,5.7646713,0,0,34.307857,0,0,0,0
1928.1667,0,40.080627,0,0,40.376321,0,0,0,0
1928.25,0,88.588935,0,0,47.171995,0,0,0,0
1928.3333,0,118.53669,0,0,43.95428,0,0,0,0
1928.4167,0,65.524434,0,0,33.959515,0,0,0,0
1928.5,0,0.24829732,0,0,8.0307009,0,0,0,0
1928.5833,0,0,0,0,0.3127451,0,0,0,0
1928.6667,0,0,0,0,0.035910625,0,0,0,0
1928.75,0,0,0,0,0.038627388,0,0,0,0
1928.8333,0,0,0,0,0.21297522,0,0,0,0
1928.9167,0,0,0,0,6.7342015,0,0,0,0
1929,0,0.09739347,0,0,17.394641,0,0,0,0
1929.0833,0,8.9564565,0,0,26.28273,0,0,0,0
1929.1667,0,56.542535,0,0,30.744052,0,0,0,0
1929.25,0,110.62505,0,0,33.919241,0,0,0,0
1929.3333,0,146.03945,0,0,33.341424,0,0,0,0
1929.4167,0,102.06861,0,0,26.354658,0,0,0,0
1929.5,0,0.37654313,0,0,4.410565,0,0,0,0
1929.5833,0,0,0,0,0.17573168,0,0,0,0
1929.6667,0,0,0,0,0.14485486,0,0,0,0
1929.75,0,0,0,0,0.48890731,0,0,0,0
1929.8333,0,0,0,0,5.6678684,0,0,0,0
1929.9167,0,0.055873336,0,0,19.702306,0,0,0,0
1930,0,3.9625108,0,0,31.376695,0,0,0,0
1930.0833,0,36.193561,0,0,37.408942,0,0,0,0
1930.1667,0,91.999439,0,0,38.602358,0,0,0,0
1930.25,0,138.32527,0,0,45.256611,0,0,0,0
1930.3333,0,145.73319,0,0,50.836378,0,0,0,0
1930.4167,0,135.43058,0,0,45.097611,0,0,0,0
1930.5,0,26.936255,0,0,24.95884,0,0,0,0
1930.5833,0,0.13143211,0,0,11.827498,0,0,0,0
1930.6667,0,0.40160447,0,0,7.2192905,0,0,0,0
1930.75,0,1.3747421,0,0,7.7959044,0,0,0,0
1930.8333,0,2.1964921,0,0,9.139318,0,0,0,0
1930.9167,0,5.7403896,0,0,12.708357,0,0,0,0
1931,0,20.835047,0,0,20.706201,0,0,0,0
1931.0833,0,51.087974,0,0,25.555746,0,0,0,0
1931.1667,0,81.636127,0,0,27.211398,0,0,0,0
1931.25,0,103.57602,0,0,28.485493,0,0,0,0
1931.3333,0,108.96711,0,0,26.680308,0,0,0,0
1931.4167,0,83.048462,0,0,22.042233,0,0,0,0
1931.5,0,1.9997444,0,0,9.1125006,0,0,0,0
1931.5833,0,0.60955547,0,0,3.7031454,0,0,0,0
1931.6667,0,1.0256308,0,0,0.61666772,0,0,0,0
1931.75,0,1.8733357,0,0,0.47997263,0,0,0,0
1931.8333,0,2.2901459,0,0,1.2412628,0,0,0,0
1931.9167,0,3.2815741,0,0,5.6969025,0,0,0,0
1932,0,9.4875062,0,0,11.698548,0,0,0,0
1932.0833,0,33.007917,0,0,17.344621,0,0,0,0
1932.1667,0,59.522419,0,0,20.843009,0,0,0,0
1932.25,0,63.342704,0,0,25.464939,0,0,0,0
1932.3333,0,68.095148,0,0,26.502052,0,0,0,0
1932.4167,0,67.462082,0,0,23.938803,0,0,0,0
1932.5,0,28.778416,0,0,17.157661,0,0,0,0
1932.5833,0,0.059148502,0,0,3.2377286,0,0,0,0
1932.6667,0,0.04467597,0,0,1.0807306,0,0,0,0
1932.75,0,0.70145462,0,0,2.6428821,0,0,0,0
1932.8333,0,2.2890863,0,0,6.0299694,0,0,0,0
1932.9167,0,2.7890819,0,0,8.83502,0,0,0,0
1933,0,2.84288,0,0,10.590364,0,0,0,0
1933.0833,0,6.9309077,0,0,11.260688,0,0,0,0
1933.1667,0,23.708417,0,0,11.307085,0,0,0,0
1933.25,0,42.076367,0,0,11.452007,0,0,1.7798213,0
1933.3333,0,53.212281,0,0,11.579492,0,0,5.0310055,0
1933.4167,0,46.455226,0,0,9.8674476,0,0,4.5476207,0
1933.5,0,0.3050223,0,0,3.0576602,0,0,2.7981132,0
1933.5833,0,0.1931406,0,0,0.040515632,0,0,0.27513923,0
1933.6667,0,1.361875,0,0,0.019311593,0,0,0,0
1933.75,0,2.7763721,0,0,0.033174035,0,0,0,0
1933.8333,0,3.6695578,0,0,0.057463003,0,0,0,0
1933.9167,0,4.2437928,0,0,1.2606126,0,0,0,0
1934,0,4.347293,0,0,3.351843,0,0,0,0
1934.0833,0,9.5081046,0,0,4.8990965,0,0,0,0
1934.1667,0,29.45538,0,0,5.9118674,0,0,0,0
1934.25,0,48.411713,0,0,7.9828947,0,0,3.4146794,0
1934.3333,0,59.704636,0,0,8.3100922,0,0,4.2880882,0
1934.4167,0,39.228638,0,0,6.4936503,0,0,3.744264,0
1934.5,0,1.0947393,0,0,2.3512267,0,0,1.6918181,0
1934.5833,0,1.7788972,0,0,0.24750123,0,0,0,0
1934.6667,0,2.487398,0,0,0.24403269,0,0,0,0
1934.75,0,3.3006476,0,0,0.32108864,0,0,0,0
1934.8333,0,3.8501766,0,0,1.3908959,0,0,0,0
1934.9167,0,4.159122,0,0,2.9535262,0,0,0,0
1935,0,4.2251743,0,0,4.332707,0,0,0,0
1935.0833,0,14.599095,0,0,5.1387138,0,0,0,0
1935.1667,0,42.68067,0,0,5.4501748,0,0,0,0
1935.25,0,67.76294,0,0,5.6598717,0,0,0.65744033,0
1935.3333,0,69.450091,0,0,6.5071444,0,0,3.7558179,0
1935.4167,0,53.727273,0,0,5.8028847,0,0,3.4881517,0
1935.5,0,20.967307,0,0,3.3861112,0,0,0,0
1935.5833,0,0.97747654,0,0,0.50389518,0,0,0,0
1935.6667,0,1.8327945,0,0,0.044759927,0,0,0,0
1935.75,0,2.8471915,0,0,0.037757282,0,0,0,0
1935.8333,0,3.7027235,0,0,0.043512598,0,0,0,0
1935.9167,0,4.3046904,0,0,0.15130586,0,0,0,0
