year,sminp_gPm2,labilep_gPm2,secondp_gPm2,occlp_gPm2,primp_gPm2,litr1p_gPm2,litr2p_gPm2,litr3p_gPm2,vegp_gPm2,storep_gPm2,totsomp_gPm2,p_uptake_gPm2yr,p_efflux_gPm2yr,sminp_leached_gPm2yr,total_inorganic_gPm2,total_ecosystem_gPm2
1926.5,41.815567,0.029784864,41.76038,0.26404348,0.031550646,729.25787,1502.5636,749.2713,1.1622721,0.69772327,15.388039,0.14983916,0.018866295,1.4767176e-10,83.901321,3082.2422
1926.5833,41.806221,0.029804369,41.750999,0.26408663,0.031550832,729.60388,1503.2565,749.61761,1.1832454,0.6590153,15.387189,0.13285974,0.0087023415,1.1951107e-10,83.882652,3083.59
1926.6667,41.797024,0.029822284,41.741768,0.26412907,0.031551011,729.86792,1503.7845,749.88171,1.2104669,0.65708464,15.386353,0.13167471,0.0082332874,1.0373256e-10,83.864296,3084.6523
1926.75,41.787853,0.029853167,41.732544,0.26417151,0.031551193,730.04578,1504.1399,750.05951,1.2291068,0.68517494,15.385493,0.13164438,0.044824779,1.1130993e-10,83.845963,3085.3908
1926.8333,41.778709,0.029895712,41.72332,0.26421392,0.031551376,729.99811,1504.0422,750.01105,1.2218713,0.71801764,15.384615,0.13133812,0.029648084,1.5220934e-10,83.82769,3085.2034
1926.9167,41.769547,0.02992738,41.714096,0.26425633,0.031551555,729.89697,1503.8409,749.91083,1.2249148,0.71875685,15.383759,0.23227867,0.096910626,2.0744598e-10,83.80938,3084.7854
1927,41.760246,0.029965404,41.704723,0.26429942,0.031551737,729.79285,1503.6351,749.80829,1.2263649,0.72163206,15.382863,0.19322665,0.043093886,2.4344543e-10,83.790787,3084.358
1927.0833,41.751392,0.029997366,41.695808,0.26434043,0.031551912,729.69769,1503.4473,749.71478,1.2251359,0.727709,15.382038,0.23632002,0.072178721,2.5876379e-10,83.773102,3083.9679
1927.1667,41.742523,0.030021347,41.686897,0.26438144,0.031552088,729.59845,1503.254,749.61847,1.1989081,0.72509122,15.381231,0.28783345,0.15501645,2.7295671e-10,83.755379,3083.5315
1927.25,41.733337,0.030037321,41.677685,0.26442382,0.031552266,729.48956,1503.0458,749.51495,1.1385996,0.69698501,15.38041,0.33212298,0.19837916,2.8535466e-10,83.737038,3083.0033
1927.3333,41.724148,0.030047454,41.668472,0.26446617,0.031552449,729.38696,1502.85,749.41742,1.1047238,0.65950781,15.379585,0.29799712,0.087077603,2.8712793e-10,83.718689,3082.5169
1927.4167,41.714962,0.03006137,41.659264,0.26450855,0.031552628,729.30676,1502.6982,749.34198,1.0864757,0.66555327,15.378765,0.30140072,0.089081161,2.6867e-10,83.700348,3082.1782
1927.5,41.705811,0.030089963,41.650055,0.26455089,0.031552806,729.51422,1503.1222,749.55389,1.0997314,0.66457653,15.377922,0.21401171,0.048044432,1.6418468e-10,83.68206,3083.0148
1927.5833,41.696545,0.030138753,41.640701,0.26459393,0.031552989,729.90149,1503.8995,749.94257,1.0220503,0.6697191,15.377066,0.13679335,0.010786233,1.254999e-10,83.663536,3084.4761
1927.6667,41.687405,0.030173287,41.6315,0.26463625,0.031553168,730.22491,1504.5502,750.26776,0.91409093,0.67238408,15.376238,0.15185073,0.017174868,1.0910244e-10,83.645264,3085.6509
1927.75,41.678223,0.03018322,41.622299,0.26467857,0.031553347,730.35101,1504.8053,750.39557,0.91422021,0.74879766,15.375404,0.14785782,0.024480024,1.2297022e-10,83.626938,3086.2171
1927.8333,41.669044,0.030193277,41.613102,0.26472089,0.031553525,730.34717,1504.7961,750.39136,0.92310703,0.76333243,15.374571,0.13627028,0.043705672,1.4102472e-10,83.608612,3086.2043
1927.9167,41.659878,0.030209426,41.603905,0.26476318,0.031553704,730.32269,1504.7452,750.36627,0.92755777,0.77148598,15.373738,0.13622732,0.063757546,1.59959e-10,83.590309,3086.0972
1928,41.650547,0.030215628,41.594559,0.26480618,0.031553887,730.28912,1504.678,750.33313,0.9341352,0.78083825,15.37424,0.17411502,0.025785714,1.73252e-10,83.571686,3085.9613
1928.0833,41.641678,0.030226791,41.58567,0.26484707,0.031554058,730.25146,1504.6082,750.29846,0.94419056,0.79587942,15.375711,0.23967527,0.07503517,1.819748e-10,83.553978,3085.8279
1928.1667,41.632816,0.030240919,41.576782,0.26488796,0.03155423,730.20648,1504.5288,750.25916,0.95121294,0.80786699,15.377186,0.32713956,0.20491314,1.9237124e-10,83.536278,3085.6673
1928.25,41.623653,0.030254662,41.567593,0.26493022,0.031554408,730.14551,1504.4243,750.2074,0.95462859,0.7996915,15.378701,0.37478176,0.2694225,2.1115791e-10,83.517982,3085.4284
1928.3333,41.614491,0.030265944,41.558407,0.26497248,0.031554587,730.09344,1504.3317,750.16144,0.97687602,0.77812123,15.380188,0.2393245,0.061273392,2.2162265e-10,83.499687,3085.2214
1928.4167,41.605347,0.030287117,41.549225,0.26501474,0.031554762,730.05505,1504.2635,750.12769,0.99189651,0.80589318,15.381708,0.25937876,0.070405856,2.1641859e-10,83.48143,3085.1072
1928.5,41.596237,0.030326504,41.540043,0.26505697,0.031554941,730.26007,1504.6907,750.34137,1.0029428,0.79138792,15.383224,0.25007075,0.064251512,1.4105363e-10,83.463226,3085.9327
1928.5833,41.586967,0.030358348,41.530716,0.26509988,0.03155512,730.5332,1505.248,750.62012,1.0328609,0.78418648,15.384748,0.14452772,0.015482634,1.1256893e-10,83.444695,3087.0477
1928.6667,41.577801,0.030363491,41.521538,0.26514211,0.031555299,730.74805,1505.6805,750.83643,1.0686122,0.79649425,15.386349,0.11599359,0.0025804669,1.0264644e-10,83.426399,3087.9431
1928.75,41.568672,0.030388076,41.512363,0.26518431,0.031555474,730.85156,1505.8879,750.94043,1.0911803,0.83678204,15.387966,0.11324176,0.0018978956,1.2009549e-10,83.408157,3088.4041
1928.8333,41.559574,0.030428087,41.503193,0.26522651,0.031555653,730.7915,1505.766,750.87988,1.0873349,0.89041102,15.389583,0.11421949,0.0021284537,1.5251828e-10,83.389984,3088.1947
1928.9167,41.550465,0.030460397,41.494022,0.26526868,0.031555828,730.7168,1505.6172,750.80579,1.0943559,0.89788163,15.391214,0.17537607,0.042391472,1.6970146e-10,83.371773,3087.8949
1929,41.541264,0.030523976,41.484703,0.26531157,0.031556007,730.63641,1505.4619,750.72864,1.1083996,0.91404659,15.365002,0.45627502,0.17704523,1.8169924e-10,83.353355,3087.5679
1929.0833,41.53244,0.030545326,41.475842,0.26535237,0.031556178,730.56445,1505.3235,750.65985,1.1177918,0.92496324,15.363571,0.2594206,0.10651814,1.8372173e-10,83.335732,3087.2899
1929.1667,41.523655,0.030586336,41.466976,0.26539314,0.031556349,730.4881,1505.1799,750.58838,1.1252298,0.93402445,15.362729,0.29470426,0.13060214,1.9054205e-10,83.318169,3086.9964
1929.25,41.514565,0.030625088,41.457817,0.26543528,0.031556524,730.4071,1505.0277,750.5127,1.1335992,0.90924978,15.36184,0.24573483,0.13685055,2.0267947e-10,83.299995,3086.6522
1929.3333,41.505478,0.030663908,41.448658,0.26547745,0.031556699,730.33679,1504.8904,750.4444,1.1604503,0.89601815,15.360951,0.18256007,0.038507272,2.0845796e-10,83.281837,3086.3705
1929.4167,41.496399,0.03070518,41.439499,0.26551956,0.031556875,730.27271,1504.7643,750.38171,1.1865834,0.91754538,15.360075,0.18579794,0.04046404,2.0508188e-10,83.263672,3086.1468
1929.5,41.487347,0.030760081,41.430347,0.2655617,0.03155705,730.45288,1505.1288,750.56409,1.2123491,0.90343541,15.359193,0.16439132,0.027937749,1.3631886e-10,83.245575,3086.8661
1929.5833,41.47813,0.030806657,41.421043,0.2656045,0.031557228,730.75317,1505.7317,750.86554,1.2461398,0.89905697,15.358294,0.13512118,0.01099617,1.066013e-10,83.227135,3088.0809
1929.6667,41.469044,0.03083916,41.411896,0.26564661,0.031557404,730.99011,1506.2069,751.10309,1.2731105,0.89845484,15.357409,0.13328704,0.0097335819,9.8475145e-11,83.208977,3089.038
1929.75,41.459991,0.030890815,41.402748,0.26568872,0.031557579,731.10901,1506.4448,751.22235,1.2789531,0.94110942,15.356499,0.13221841,0.0078558372,1.1507756e-10,83.190872,3089.5436
1929.8333,41.450947,0.030944074,41.393604,0.2657308,0.03155775,731.00439,1506.2369,751.1189,1.2772546,0.99354482,15.35559,0.19958718,0.029986484,1.6503705e-10,83.172783,3089.1593
1929.9167,41.441921,0.031006701,41.38446,0.26577288,0.031557925,730.89813,1506.0269,751.0141,1.2868251,1.0067239,15.354666,0.18326703,0.078501575,1.832583e-10,83.154716,3088.7422
1930,41.432747,0.031069273,41.375172,0.26581565,0.031558104,730.79315,1505.8196,750.91101,1.2901978,1.0124937,15.353734,0.19033119,0.050950073,1.9936822e-10,83.13636,3088.3168
1930.0833,41.424015,0.031126302,41.366333,0.26585633,0.031558271,730.69592,1505.6288,750.81592,1.2833859,1.0171909,15.352858,0.22102414,0.074733488,2.0988372e-10,83.118881,3087.913
1930.1667,41.415272,0.031177087,41.357494,0.26589698,0.031558439,730.59644,1505.4362,750.72003,1.2769647,1.0217508,15.35199,0.23837717,0.085400231,2.2558169e-10,83.101395,3087.5047
1930.25,41.406223,0.031221483,41.348362,0.26593903,0.031558614,730.49622,1505.243,750.62384,1.2810068,1.0245404,15.351105,0.24379495,0.086519912,2.3757177e-10,83.083305,3087.1029
1930.3333,41.397156,0.031256855,41.339233,0.26598105,0.031558786,730.40277,1505.0599,750.53271,1.2943573,0.97710723,15.350219,0.16901264,0.031804491,2.4515745e-10,83.065186,3086.6822
1930.4167,41.388096,0.031292081,41.330101,0.2660231,0.031558961,730.31573,1504.8873,750.44684,1.311748,0.99195677,15.349352,0.16953084,0.032110739,2.4657384e-10,83.047066,3086.3501
1930.5,41.379036,0.031328291,41.320976,0.26606509,0.031559132,730.31293,1504.8837,750.44537,1.3266417,0.99082386,15.348485,0.17440264,0.034428447,1.9992032e-10,83.028969,3086.3368
1930.5833,41.369862,0.031381842,41.311703,0.2661078,0.031559307,730.57959,1505.4209,750.71387,1.348093,0.95408428,15.347593,0.13605876,0.012608249,1.3381345e-10,83.01062,3087.3749
1930.6667,41.360802,0.031414919,41.302582,0.26614979,0.031559482,730.81415,1505.8915,750.94922,1.3733099,0.94664031,15.346724,0.13329041,0.011139537,1.1701499e-10,82.992508,3088.3139
1930.75,41.35173,0.031442445,41.293461,0.26619178,0.031559654,730.86163,1505.9862,750.99677,1.377691,0.99910212,15.345855,0.13228445,0.027662992,1.3446463e-10,82.974388,3088.5417
1930.8333,41.34267,0.03147193,41.284344,0.26623374,0.031559825,730.82788,1505.9169,750.96259,1.3638822,1.0569952,15.344985,0.13199431,0.019448847,1.5297723e-10,82.956284,3088.4294
1930.9167,41.333622,0.03150836,41.275227,0.26627573,0.03156,730.76367,1505.7867,750.89777,1.3623285,1.0630465,15.344116,0.13157558,0.039401047,1.7580917e-10,82.938194,3088.1557
1931,41.324421,0.031541876,41.265965,0.26631838,0.031560175,730.69556,1505.6488,750.82916,1.3576241,1.0655721,15.344568,0.11207289,0.0082424013,1.9050655e-10,82.919815,3087.861
1931.0833,41.315666,0.03157324,41.257153,0.26635894,0.031560339,730.62579,1505.5087,750.75952,1.3543533,1.0707585,15.345984,0.13085023,0.019147255,2.1339557e-10,82.902313,3087.5675
1931.1667,41.306919,0.031606186,41.248341,0.2663995,0.031560507,730.55579,1505.3693,750.69025,1.3508805,1.0755224,15.347399,0.14290106,0.025951799,2.3153535e-10,82.884834,3087.2738
1931.25,41.297867,0.031635214,41.239235,0.26644143,0.031560678,730.47424,1505.209,750.61041,1.3436497,1.0592679,15.34887,0.16129431,0.034611128,2.5190555e-10,82.866745,3086.9119
1931.3333,41.288811,0.031661894,41.230133,0.26648337,0.031560849,730.39954,1505.0613,750.53693,1.3538649,1.024387,15.350344,0.13127847,0.017490732,2.5739316e-10,82.848656,3086.575
1931.4167,41.279758,0.031689044,41.221027,0.26652527,0.031561021,730.3421,1504.9468,750.48004,1.3759788,1.0464946,15.351828,0.1303542,0.016495947,2.4700786e-10,82.830559,3086.3737
1931.5,41.270737,0.031730369,41.211929,0.26656717,0.031561192,730.51031,1505.2854,750.64948,1.4004771,1.0247505,15.353307,0.11684375,0.006876139,1.5035835e-10,82.812523,3087.0361
1931.5833,41.261539,0.03175668,41.202682,0.26660976,0.031561363,730.78241,1505.8317,750.92273,1.4292405,1.0178896,15.354815,0.11297121,0.0037672215,1.2319033e-10,82.794151,3088.1328
1931.6667,41.252483,0.03177952,41.193584,0.26665163,0.031561535,731.01428,1506.2977,751.15576,1.4537357,1.0169502,15.356318,0.11235847,0.0031459732,1.0947039e-10,82.776062,3089.0709
1931.75,41.243427,0.031799037,41.184494,0.2666935,0.031561706,731.06964,1506.4087,751.21143,1.4587914,1.0746534,15.357918,0.11078963,0.0039482811,1.3086848e-10,82.757973,3089.3391
1931.8333,41.234394,0.031828851,41.1754,0.26673537,0.031561878,731.0105,1506.2888,751.15186,1.4503573,1.1357126,15.359536,0.10972575,0.0020328504,1.4707739e-10,82.739922,3089.1368
1931.9167,41.225361,0.031859875,41.166313,0.26677725,0.031562045,730.95587,1506.1782,751.09692,1.4529785,1.1465508,15.361158,0.10965425,0.0079341279,1.5879353e-10,82.721878,3088.9136
1932,41.216232,0.031917311,41.157078,0.26681978,0.03156222,730.90045,1506.0651,751.04083,1.4535978,1.1566054,15.335157,0.34210113,0.13785851,1.689842e-10,82.703613,3088.6553
1932.0833,41.207478,0.031935118,41.148289,0.26686025,0.031562384,730.84875,1505.96,750.98853,1.4358864,1.1571331,15.333907,0.13003799,0.013038155,1.7680797e-10,82.686127,3088.4101
1932.1667,41.198757,0.031969868,41.139503,0.26690069,0.031562548,730.79913,1505.8591,750.93848,1.4311737,1.1629997,15.333072,0.13004775,0.014438608,1.8550672e-10,82.668694,3088.1926
1932.25,41.189739,0.032002322,41.130424,0.26694253,0.031562716,730.74835,1505.756,750.88727,1.4312719,1.1490222,15.332208,0.13015862,0.01322796,1.9431216e-10,82.650673,3087.9547
1932.3333,41.180706,0.032026604,41.121346,0.26698434,0.031562887,730.70007,1505.6581,750.83862,1.4501802,1.1105423,15.331345,0.12915078,0.01036558,1.9889788e-10,82.632622,3087.7214
1932.4167,41.171688,0.03205866,41.11227,0.26702613,0.031563055,730.65387,1505.5641,750.79199,1.4715652,1.1343893,15.330481,0.12925793,0.011933859,1.99955e-10,82.614609,3087.5609
1932.5,41.162682,0.032094013,41.103195,0.26706794,0.031563222,730.66058,1505.5765,750.79852,1.4674375,1.1384232,15.329618,0.13073467,0.012124127,1.7211865e-10,82.596603,3087.5678
1932.5833,41.153526,0.032128792,41.093975,0.26711041,0.031563394,730.88715,1506.0323,751.02643,1.4610549,1.1105589,15.328742,0.13296565,0.012419865,1.2125019e-10,82.578308,3088.4245
1932.6667,41.144516,0.032161158,41.084908,0.26715216,0.031563565,731.04657,1506.3534,751.18701,1.4882654,1.1058813,15.327868,0.13245425,0.01183112,1.1129179e-10,82.560295,3089.0692
1932.75,41.135532,0.032206409,41.07584,0.26719394,0.031563733,731.11945,1506.5001,751.26062,1.5031463,1.1480831,15.326974,0.13157536,0.011602918,1.1455655e-10,82.542336,3089.4008
1932.8333,41.126553,0.032250129,41.066776,0.2672357,0.0315639,731.06982,1506.4,751.21088,1.4915968,1.2333654,15.326076,0.12963612,0.0094614336,1.4163443e-10,82.524376,3089.2561
1932.9167,41.117596,0.032307152,41.057713,0.26727745,0.031564068,730.98962,1506.2379,751.13025,1.4972718,1.2439113,15.325178,0.12915102,0.0092659276,1.7072305e-10,82.506454,3088.9306
1933,41.108482,0.03235944,41.048504,0.26731986,0.031564239,730.91083,1506.0785,751.05096,1.4920379,1.245308,15.324267,0.13015793,0.026164273,1.8517661e-10,82.488228,3088.5902
1933.0833,41.099808,0.032404941,41.039742,0.26736021,0.031564403,730.83313,1505.9222,750.97321,1.4746451,1.2409126,15.323402,0.14090462,0.054046929,2.0219371e-10,82.470871,3088.2384
1933.1667,41.091129,0.03244859,41.030983,0.26740056,0.031564564,730.75378,1505.7635,750.89423,1.4723941,1.2451071,15.32254,0.15415727,0.07287968,2.2076471e-10,82.453522,3087.9053
1933.25,41.08215,0.032488849,41.021931,0.26744229,0.031564731,730.67218,1505.6017,750.81372,1.4720055,1.2242236,15.321654,0.15651478,0.063247196,2.3730273e-10,82.43557,3087.5411
1933.3333,41.073154,0.032519106,41.012878,0.26748398,0.031564899,730.59668,1505.4501,750.73828,1.482196,1.164444,15.320778,0.12982133,0.010317904,2.4516761e-10,82.417603,3087.1701
1933.4167,41.064171,0.032552641,41.00383,0.26752567,0.031565066,730.54279,1505.3407,750.6839,1.487396,1.1682239,15.319913,0.13002361,0.011690761,2.3214876e-10,82.399643,3086.9426
1933.5,41.05518,0.032583047,40.994785,0.26756737,0.031565234,730.74048,1505.738,750.88263,1.5011096,1.1128229,15.319047,0.13281506,0.011760863,1.5010122e-10,82.381683,3087.6757
1933.5833,41.046036,0.032610249,40.985592,0.26760972,0.031565402,730.97888,1506.2169,751.12219,1.5311784,1.0832636,15.318165,0.13064197,0.010590284,1.2319409e-10,82.363411,3088.614
1933.6667,41.037056,0.032642234,40.976547,0.26765138,0.031565569,731.13782,1506.5361,751.28192,1.5609487,1.069152,15.317293,0.12951572,0.010798299,1.1389977e-10,82.345467,3089.2487
1933.75,41.028088,0.03268227,40.967506,0.26769304,0.031565733,731.164,1506.5884,751.30829,1.5710982,1.1121556,15.316402,0.12869594,0.014323589,1.3293369e-10,82.32753,3089.3881
1933.8333,41.019142,0.032731488,40.958469,0.26773468,0.031565901,731.07758,1506.4141,751.2215,1.5588713,1.1864781,15.315512,0.12774013,0.0086111622,1.7347392e-10,82.309647,3089.0836
1933.9167,41.010193,0.03277738,40.949432,0.26777631,0.031566069,730.98657,1506.2306,751.13013,1.5634478,1.1984975,15.314621,0.12859887,0.0094924551,1.9544531e-10,82.29174,3088.7157
1934,41.001095,0.032823637,40.94025,0.26781863,0.031566236,730.89532,1506.0461,751.03833,1.5367193,1.1909025,15.313716,0.12943842,0.010483856,2.2361137e-10,82.273552,3088.2945
1934.0833,40.992439,0.032864805,40.931519,0.26785886,0.031566396,730.81158,1505.8772,750.95422,1.5073893,1.18651,15.312862,0.13006021,0.013969922,2.4844415e-10,82.256241,3087.9062
1934.1667,40.983765,0.032896716,40.922783,0.26789913,0.031566557,730.73132,1505.7151,750.87354,1.5097692,1.1962616,15.312027,0.13017902,0.014187442,2.6488792e-10,82.238907,3087.5769
1934.25,40.974777,0.03291769,40.913757,0.26794073,0.03156672,730.64966,1505.5499,750.79144,1.5122601,1.1798757,15.311179,0.13029145,0.01310804,2.7629973e-10,82.220963,3087.2155
1934.3333,40.965771,0.032927472,40.904732,0.2679823,0.031566888,730.57098,1505.3912,750.71234,1.5222791,1.1231228,15.310339,0.12931943,0.0098407743,2.795415e-10,82.20298,3086.8332
1934.4167,40.956779,0.032944225,40.89571,0.26802391,0.031567052,730.55005,1505.3483,750.69116,1.5301707,1.1180699,15.309501,0.1299395,0.010664253,2.3571858e-10,82.185028,3086.7324
1934.5,40.947788,0.032959495,40.886688,0.26806548,0.031567216,730.80981,1505.8696,750.9519,1.5508889,1.0631578,15.30866,0.13067694,0.01059362,1.5324475e-10,82.167068,3087.721
1934.5833,40.938648,0.032975174,40.877522,0.26810771,0.031567384,731.09271,1506.4373,751.2356,1.5815347,1.0445762,15.307802,0.12810247,0.010104338,1.2468042e-10,82.148819,3088.8485
1934.6667,40.929668,0.032994106,40.868507,0.26814926,0.031567547,731.18793,1506.6278,751.33112,1.6107717,1.0326817,15.306955,0.12716138,0.0094581982,1.1443297e-10,82.13089,3089.228
1934.75,40.920704,0.033021633,40.859493,0.2681908,0.031567711,731.28003,1506.8124,751.42358,1.6308776,1.0360804,15.30609,0.12630892,0.013024852,1.1754293e-10,82.112976,3089.602
1934.8333,40.911758,0.03305665,40.850479,0.26823235,0.031567875,731.22864,1506.7084,751.37189,1.6114607,1.1281748,15.305216,0.12519114,0.0088300509,1.6908025e-10,82.0951,3089.4489
1934.9167,40.902821,0.033094436,40.841469,0.26827389,0.031568039,731.12909,1506.5077,751.27203,1.6157433,1.1424885,15.304342,0.12759855,0.011424007,2.3374652e-10,82.077232,3089.0484
1935,40.893723,0.033125732,40.832314,0.26831606,0.031568207,731.03119,1506.3102,751.17365,1.6076484,1.1452643,15.303464,0.12893836,0.01090847,2.8082794e-10,82.059052,3088.6304
1935.0833,40.885048,0.033145927,40.823605,0.26835623,0.031568367,730.94385,1506.1338,751.08594,1.6008891,1.1539223,15.302648,0.12907088,0.011105673,2.9526051e-10,82.041725,3088.2628
1935.1667,40.876369,0.033161085,40.814896,0.26839635,0.031568523,730.85883,1505.9624,751.00049,1.5584226,1.1348914,15.301843,0.12925532,0.011214096,3.0129629e-10,82.024391,3087.8413
1935.25,40.86739,0.033172842,40.805893,0.26843786,0.031568687,730.77539,1505.7938,750.91669,1.5023848,1.0811244,15.301015,0.12935859,0.010546699,3.0276043e-10,82.006462,3087.377
1935.3333,40.858402,0.033178173,40.796894,0.26847932,0.031568851,730.69531,1505.6322,750.83624,1.4447627,0.97048271,15.300189,0.12844807,0.0080947476,3.0440903e-10,81.988525,3086.8678
1935.4167,40.849422,0.033188961,40.787899,0.2685208,0.031569015,730.62079,1505.4814,750.76117,1.4143988,0.95946628,15.299364,0.12845571,0.0090610739,3.0466624e-10,81.970604,3086.5075
1935.5,40.840454,0.033201985,40.778904,0.26856226,0.031569175,730.62793,1505.4952,750.76825,1.3754818,0.93948364,15.298536,0.12901546,0.0095602768,2.4429797e-10,81.95269,3086.4575
1935.5833,40.831337,0.03321518,40.769764,0.2686044,0.031569343,730.94537,1506.1317,751.08667,1.364158,0.88233012,15.297691,0.12974171,0.0092497105,1.5684537e-10,81.934494,3087.6426
1935.6667,40.822372,0.03323023,40.760773,0.26864585,0.031569503,731.26251,1506.7678,751.4046,1.3876116,0.85642499,15.296859,0.12797537,0.0085928719,1.293579e-10,81.916595,3088.8922
1935.75,40.813408,0.033243101,40.751781,0.26868728,0.031569667,731.41248,1507.0684,751.55511,1.4084109,0.85743296,15.296025,0.12794754,0.0091644088,1.3361076e-10,81.898689,3089.4967
1935.8333,40.804436,0.033250865,40.742794,0.2687287,0.031569827,731.42737,1507.0973,751.56982,1.3943207,0.94709229,15.295191,0.1275468,0.0071437689,1.5398006e-10,81.880783,3089.6119
1935.9167,40.795475,0.033264261,40.73381,0.26877013,0.031569991,731.41516,1507.0717,751.55737,1.387408,0.96232104,15.294358,0.12750888,0.009292746,1.6229429e-10,81.862885,3089.5511
1936,40.786358,0.033271078,40.724682,0.26881221,0.031570155,731.39453,1507.0295,751.53656,1.3850077,0.97806847,15.294853,0.10817751,0.00059573114,1.7566903e-10,81.844696,3089.4633
1936.0833,40.777699,0.033285189,40.715996,0.26885226,0.031570312,731.36969,1506.9786,751.5116,1.3635548,0.98569399,15.296281,0.1075921,0.00022790694,1.8734141e-10,81.8274,3089.3328
1936.1667,40.769047,0.033301406,40.70731,0.26889229,0.031570468,731.3399,1506.9182,751.48157,1.3477864,0.98927307,15.297709,0.10755491,0.00019424726,2.0093867e-10,81.81012,3089.1846
1936.25,40.760098,0.03331681,40.698334,0.26893365,0.031570628,731.30573,1506.8486,751.44714,1.3354781,0.97382456,15.299191,0.10764257,0.00017609631,2.1102999e-10,81.792252,3089.0023
1936.3333,40.751144,0.033328816,40.689362,0.26897505,0.031570792,731.27795,1506.792,751.41913,1.3086404,0.92133588,15.300673,0.10745125,0.0001487694,2.1600889e-10,81.774376,3088.7941
1936.4167,40.74221,0.03334897,40.680389,0.26901641,0.031570952,731.26892,1506.7734,751.4101,1.2135293,0.91185009,15.302157,0.10757903,0.00027655152,2.0933488e-10,81.756538,3088.6368
1936.5,40.733322,0.033393804,40.671417,0.26905775,0.031571113,731.49487,1507.2277,751.63745,1.1089799,0.8572768,15.303648,0.11341612,0.0025705094,1.3662002e-10,81.738762,3089.3688
1936.5833,40.724251,0.033416711,40.662304,0.26909977,0.031571276,731.81348,1507.8699,751.95856,1.1072178,0.81383914,15.305199,0.11456104,0.0028133618,1.1629985e-10,81.720634,3090.5888
1936.6667,40.715332,0.033441175,40.653336,0.26914111,0.031571437,732.06451,1508.375,752.2113,1.1362602,0.78469735,15.30678,0.11199482,0.0017238097,1.0594577e-10,81.70282,3091.5815
1936.75,40.706455,0.033487108,40.644375,0.26918244,0.031571597,732.22742,1508.7024,752.375,1.159906,0.80342346,15.308334,0.10984825,0.0010335845,1.1562114e-10,81.685066,3092.2614
1936.8333,40.697594,0.033541813,40.63541,0.26922375,0.031571757,732.20184,1508.6504,752.34943,1.147032,0.87903184,15.309884,0.10852132,0.00060401374,1.3170411e-10,81.667343,3092.2048
1936.9167,40.688747,0.033602308,40.626453,0.26926506,0.031571917,732.16193,1508.5697,752.30933,1.1505569,0.89108467,15.311436,0.10835557,0.00087147421,1.4764659e-10,81.649635,3092.0438
1937,40.679817,0.033695657,40.617348,0.26930705,0.031572081,732.12036,1508.4855,752.26764,1.1645985,0.9141044,15.285188,0.35527408,0.086448178,1.5512029e-10,81.631737,3091.8693
1937.0833,40.671234,0.033736251,40.608688,0.26934698,0.031572234,732.08527,1508.4144,752.23248,1.1684268,0.92587256,15.28381,0.12967062,0.0082628969,1.5600669e-10,81.614578,3091.7248
1937.1667,40.662689,0.033796735,40.600029,0.26938692,0.03157239,732.04919,1508.3413,752.19623,1.1695204,0.93475604,15.282926,0.13012075,0.008450863,1.6010662e-10,81.597473,3091.5715
1937.25,40.653851,0.033856407,40.59108,0.26942816,0.031572547,732.00885,1508.2596,752.15576,1.1712395,0.92465854,15.282013,0.12966228,0.0083265863,1.686136e-10,81.579781,3091.3821
1937.3333,40.644985,0.033901989,40.582134,0.26946944,0.031572707,731.97052,1508.1823,752.11737,1.1790174,0.88192254,15.281097,0.12830162,0.0089984089,1.7375157e-10,81.562057,3091.1743
1937.4167,40.63615,0.03396102,40.573189,0.26951069,0.031572867,731.93732,1508.1147,752.08405,1.1815892,0.88887328,15.280185,0.12805076,0.0089928517,1.7481294e-10,81.54438,3091.0311
1937.5,40.627327,0.03402479,40.564243,0.26955193,0.031573027,732.00793,1508.256,752.15485,1.1819178,0.87842447,15.279273,0.13013953,0.0098362155,1.4659186e-10,81.526718,3091.2849
1937.5833,40.61834,0.03407871,40.555157,0.26959386,0.031573188,732.35352,1508.9503,752.50195,1.1879061,0.84580463,15.278345,0.13249217,0.010650187,1.0930951e-10,81.508743,3092.6265
1937.6667,40.609505,0.034134202,40.546219,0.26963508,0.031573348,732.62207,1509.49,752.77185,1.2114663,0.84991163,15.277418,0.13126735,0.01050356,9.7504088e-11,81.491066,3093.7136
1937.75,40.6007,0.034203876,40.537285,0.2696763,0.031573504,732.78662,1509.8206,752.93726,1.2393059,0.87591773,15.276473,0.13033409,0.010102514,1.0046366e-10,81.473434,3094.4095
1937.8333,40.591904,0.034277178,40.528351,0.26971751,0.031573664,732.74243,1509.7314,752.89319,1.2266957,0.968871,15.275524,0.12901081,0.0068653263,1.2658842e-10,81.455818,3094.2941
1937.9167,40.583126,0.034359504,40.519421,0.2697587,0.031573821,732.65717,1509.5598,752.80762,1.2342471,0.97869229,15.274578,0.13200572,0.0082105109,1.4660659e-10,81.438232,3093.9504
1938,40.574181,0.034430329,40.510345,0.26980057,0.031573981,732.56616,1509.3783,752.71729,1.2396982,0.98829889,15.27362,0.15185331,0.019605367,1.7132007e-10,81.420326,3093.5836
1938.0833,40.565666,0.034493811,40.501709,0.26984039,0.031574134,732.4801,1509.209,752.63306,1.2464029,0.99823248,15.272715,0.16963506,0.028220784,1.9286628e-10,81.403282,3093.2427
