year,sminp_gPm2,labilep_gPm2,secondp_gPm2,occlp_gPm2,primp_gPm2,litr1p_gPm2,litr2p_gPm2,litr3p_gPm2,vegp_gPm2,storep_gPm2,totsomp_gPm2,p_uptake_gPm2yr,p_efflux_gPm2yr,sminp_leached_gPm2yr,total_inorganic_gPm2,total_ecosystem_gPm2
1901,121.69537,0.2414564,121.2454,0.57998937,0.031485662,255.68225,543.09149,268.06613,1.403224,1.002439,129.94279,0.61106396,0.46473002,1.9344619e-09,243.79369,1442.982
1901.0833,121.67054,0.24163647,121.22024,0.58010864,0.0314859,255.61136,542.93396,267.9892,1.389794,0.99493003,129.93471,0.63001829,0.51522273,2.0412159e-09,243.744,1442.5979
1901.1667,121.64549,0.24169651,121.19508,0.58022785,0.031486139,255.54198,542.78156,267.91483,1.3706698,0.98257941,129.92665,0.63020909,0.51863551,2.0646869e-09,243.69398,1442.2123
1901.25,121.61958,0.24174,121.16908,0.58035105,0.031486385,255.46822,542.62189,267.83682,1.3501356,0.87595779,129.91835,0.62900013,0.38925844,2.0920063e-09,243.64223,1441.7135
1901.3333,121.5936,0.24174748,121.14309,0.5804742,0.031486634,255.39635,542.46777,267.76163,1.3405626,0.75932884,129.91006,0.63873631,0.23258889,2.0991435e-09,243.59039,1441.226
1901.4167,121.56757,0.24173158,121.1171,0.58059734,0.03148688,255.34254,542.35266,267.70566,1.34029,0.76773643,129.90179,0.66281366,0.22802399,2.0216913e-09,243.5385,1440.9492
1901.5,121.54156,0.2417178,121.09113,0.58072048,0.031487126,255.62276,542.92712,267.99103,1.3346747,0.69894022,129.89369,0.94404536,0.35404259,1.2537775e-09,243.48662,1441.9548
1901.5833,121.51394,0.24105504,121.06472,0.58084559,0.031487375,255.98262,543.66156,268.35596,1.3706502,0.70505136,129.88538,1.1884494,0.56637806,9.8757957e-10,243.43205,1443.3932
1901.6667,121.48719,0.24063344,121.03875,0.58096868,0.031487621,256.33273,544.36407,268.70505,1.3364173,0.92484474,129.87682,1.1145692,0.54484522,8.5353874e-10,243.37903,1444.919
1901.75,121.4612,0.24061646,121.01278,0.5810917,0.031487867,256.53171,544.74921,268.89703,1.3710902,0.98004621,129.86806,0.88601571,0.42084861,1.0813999e-09,243.32718,1445.7243
1901.8333,121.43638,0.24123821,120.98682,0.58121473,0.031488113,256.46384,544.59302,268.82092,1.3915973,1.0002341,129.85925,0.55441928,0.24652827,1.8016986e-09,243.27713,1445.406
1901.9167,121.41163,0.2418893,120.96086,0.58133769,0.031488359,256.38272,544.41559,268.73422,1.378917,0.9921788,129.85091,0.53370333,0.35949779,2.283052e-09,243.22722,1444.9818
1902,121.38581,0.24219017,120.93449,0.58146268,0.031488609,256.30396,544.24524,268.65106,1.3538275,0.96973693,129.84253,0.53652269,0.34697503,2.3125881e-09,243.17546,1444.5417
1902.0833,121.36093,0.24230514,120.90941,0.58158159,0.031488843,256.22739,544.0816,268.57111,1.3249863,0.94789797,129.83463,0.54183477,0.3903079,2.3216842e-09,243.12572,1444.1134
1902.1667,121.33595,0.24235824,120.88432,0.5817005,0.031489082,256.15015,543.91833,268.49133,1.2927115,0.92614132,129.82672,0.54565042,0.39541849,2.3329074e-09,243.07581,1443.6812
1902.25,121.31001,0.24235055,120.8584,0.58182335,0.031489324,256.07208,543.75482,268.41147,1.2644514,0.74935108,129.81854,0.55368567,0.25687465,2.3333198e-09,243.02406,1443.0948
1902.3333,121.28378,0.24218486,120.83248,0.58194625,0.03148957,256.00513,543.61615,268.34393,1.2555517,0.64249676,129.81039,0.59993827,0.19624542,2.3300384e-09,242.97188,1442.6456
1902.4167,121.25716,0.24180661,120.80656,0.58206904,0.031489812,256.17584,543.97003,268.52008,1.2721114,0.63333923,129.80225,0.70480067,0.21269724,1.651446e-09,242.91908,1443.2928
1902.5,121.23026,0.24127686,120.78065,0.58219188,0.031490054,256.5816,544.81799,268.94107,1.3151668,0.62847894,129.79436,1.219654,0.57172042,1.130154e-09,242.86589,1444.9445
1902.5833,121.20216,0.24031626,120.75432,0.58231664,0.031490304,256.90723,545.49176,269.27615,1.3315576,0.72727656,129.78593,1.2561915,0.64955032,9.3635166e-10,242.81061,1446.3306
1902.6667,121.1759,0.24012628,120.72841,0.58243942,0.031490546,257.2146,546.11066,269.58398,1.3315091,0.87163365,129.77734,1.1441654,0.57459193,8.3107909e-10,242.75838,1447.6481
1902.75,121.15011,0.24018332,120.70251,0.58256215,0.031490788,257.33307,546.33264,269.69528,1.3747767,0.90462083,129.76863,0.98045599,0.48588952,9.6478647e-10,242.70686,1448.1159
1902.8333,121.12446,0.24031562,120.67661,0.58268481,0.03149103,257.33099,546.30511,269.68289,1.4140284,0.93891352,129.75998,0.8964166,0.44191152,1.1239472e-09,242.65556,1448.0874
1902.9167,121.09895,0.24051885,120.65072,0.58280754,0.031491272,257.29498,546.21185,269.63788,1.4466963,0.96928746,129.75124,0.6853599,0.35656589,1.3574109e-09,242.60448,1447.9165
1903,121.07313,0.24078217,120.62441,0.58293217,0.031491518,257.24377,546.0918,269.57962,1.474277,0.99474609,129.74254,0.67032051,0.33728799,1.5521042e-09,242.55275,1447.6795
1903.0833,121.04825,0.24086308,120.59939,0.58305079,0.031491753,257.19284,545.9751,269.52298,1.4945124,1.0185672,129.73434,0.67606354,0.4143174,1.7370041e-09,242.50304,1447.4414
1903.1667,121.02328,0.24089295,120.57437,0.58316934,0.031491987,257.14276,545.86206,269.46808,1.5061041,1.0361652,129.72623,0.68312448,0.46732718,1.8400923e-09,242.45322,1447.1946
1903.25,120.99754,0.2409602,120.54851,0.58329195,0.031492226,257.08963,545.74396,269.41077,1.5081089,0.9266817,129.71788,0.67510653,0.42862052,1.9102264e-09,242.40181,1446.7989
1903.3333,120.97181,0.24102847,120.52264,0.58341449,0.031492468,257.03979,545.63428,269.35757,1.5174707,0.80441946,129.70956,0.68521947,0.34339669,1.9432387e-09,242.35039,1446.4134
1903.4167,120.94601,0.24105626,120.4968,0.58353698,0.03149271,257.0625,545.67572,269.37906,1.5213164,0.81189537,129.70128,0.73188591,0.294588,1.6932105e-09,242.2989,1446.4508
1903.5,120.91988,0.24089925,120.47095,0.58365947,0.031492949,257.3736,546.31097,269.69458,1.5545011,0.80586708,129.69322,1.1188481,0.50692958,1.0631921e-09,242.24687,1447.6796
1903.5833,120.89264,0.24037281,120.44469,0.58378398,0.031493194,257.66113,546.88702,269.98102,1.6001432,0.81172144,129.68471,1.1565615,0.57885689,8.7981961e-10,242.19298,1448.8187
1903.6667,120.86678,0.24035622,120.41885,0.58390641,0.031493433,257.82849,547.20496,270.13983,1.5746653,0.97514093,129.67607,1.0609081,0.5297929,7.9720641e-10,242.14137,1449.5406
1903.75,120.84111,0.2404449,120.39302,0.58402878,0.031493671,257.89325,547.30951,270.19293,1.5881518,1.0498585,129.66727,0.8207379,0.40317476,1.0168323e-09,242.0901,1449.7911
1903.8333,120.8162,0.24094014,120.3672,0.58415121,0.031493913,257.83545,547.17383,270.12683,1.6088581,1.068241,129.65849,0.5803448,0.22899015,1.4917824e-09,242.03999,1449.5117
1903.9167,120.79109,0.24132274,120.34138,0.58427358,0.031494152,257.75729,547.00128,270.04245,1.6082519,1.076996,129.65002,0.57454526,0.26225889,2.0226594e-09,241.98956,1449.1258
1904,120.76555,0.24169539,120.31515,0.58439791,0.031494394,257.66553,546.80359,269.94568,1.5948988,1.0747252,129.64162,0.50927067,0.20199329,2.3123456e-09,241.93828,1448.6643
1904.0833,120.74091,0.24186742,120.29019,0.58451617,0.031494625,257.57904,546.61932,269.85544,1.5626812,1.0602154,129.63374,0.5249927,0.28645256,2.3293825e-09,241.88898,1448.1995
1904.1667,120.71601,0.24189673,120.26524,0.58463448,0.031494856,257.4953,546.44257,269.76892,1.5258397,1.0404023,129.62589,0.53296918,0.3183471,2.3305406e-09,241.83928,1447.7381
1904.25,120.69012,0.24184559,120.23946,0.58475673,0.031495094,257.41144,546.26703,269.68304,1.5094424,0.84186554,129.61775,0.54465288,0.2232516,2.3300673e-09,241.78767,1447.1184
1904.3333,120.66411,0.24172054,120.21367,0.58487898,0.031495333,257.33539,546.10962,269.60614,1.5000452,0.7780093,129.60963,0.57581252,0.19769096,2.328651e-09,241.73589,1446.6747
1904.4167,120.63779,0.24143097,120.18789,0.58500117,0.031495571,257.44931,546.34637,269.72421,1.5084368,0.77013958,129.60152,0.64856035,0.16624799,1.7622315e-09,241.68361,1447.0836
1904.5,120.61142,0.24111153,120.16212,0.58512336,0.03149581,257.89304,547.27325,270.18393,1.545609,0.75961971,129.59367,1.1758561,0.49519333,1.1660498e-09,241.63127,1448.8803
1904.5833,120.58366,0.24026349,120.13593,0.58524752,0.031496048,258.27271,548.06372,270.57639,1.5371429,0.91138232,129.58531,1.2211367,0.5974592,9.6534047e-10,241.5766,1450.5233
1904.6667,120.55756,0.24007793,120.11015,0.58536959,0.031496286,258.67337,548.88019,270.98163,1.5528487,1.0115949,129.57681,1.1460932,0.56785816,8.317883e-10,241.52464,1452.2011
1904.75,120.53197,0.24017148,120.08439,0.58549172,0.031496521,258.76089,549.04333,271.06354,1.5928302,1.0415553,129.56801,0.82745534,0.39325622,1.1468316e-09,241.47353,1452.5436
1904.8333,120.507,0.24059518,120.05863,0.58561379,0.03149676,258.68643,548.87756,270.98251,1.62089,1.0678816,129.55933,0.62094003,0.26450217,1.5409949e-09,241.42332,1452.2179
1904.9167,120.48172,0.24085253,120.03288,0.58573586,0.031496994,258.60474,548.70032,270.89581,1.6209465,1.0749768,129.5509,0.60323417,0.32651791,2.0115805e-09,241.3727,1451.8204
1905,120.45576,0.24096663,120.00672,0.58585984,0.031497236,258.52252,548.52411,270.80963,1.6079441,1.0686653,129.54253,0.60367507,0.30461204,2.1217066e-09,241.32082,1451.3961
1905.0833,120.43091,0.24098848,119.98183,0.58597785,0.031497464,258.44632,548.3623,270.7305,1.5957992,1.0665399,129.53459,0.60230201,0.36794117,2.1408439e-09,241.27119,1451.0072
1905.1667,120.40604,0.24100192,119.95695,0.58609581,0.031497691,258.36923,548.20032,270.65131,1.5791999,1.0601205,129.52666,0.59427863,0.3966375,2.1652924e-09,241.22159,1450.6085
1905.25,120.38036,0.24102546,119.93122,0.58621776,0.031497926,258.29126,548.03772,270.57178,1.5613794,0.82684779,129.51848,0.59087127,0.24493226,2.1907474e-09,241.17032,1449.9778
1905.3333,120.35454,0.24097,119.9055,0.58633965,0.031498164,258.22299,547.89679,270.50305,1.5521336,0.81221902,129.51035,0.62306118,0.24874537,2.1913611e-09,241.11884,1449.6164
1905.4167,120.32855,0.24082009,119.87979,0.58646154,0.031498399,258.31976,548.09845,270.6037,1.5604954,0.80319661,129.50218,0.68874538,0.20445615,1.7263885e-09,241.06711,1449.955
1905.5,120.30219,0.2404668,119.85408,0.58658344,0.031498633,258.77609,549.0484,271.07474,1.6001705,0.78256959,129.49434,1.2229736,0.51281393,1.0651374e-09,241.0148,1451.791
1905.5833,120.27502,0.23989961,119.82795,0.58670729,0.031498872,259.21814,549.9613,271.5275,1.6441108,0.80811799,129.48589,1.2227609,0.59663731,8.9208857e-10,240.96106,1453.6061
1905.6667,120.24933,0.23990659,119.80225,0.58682907,0.031499103,259.5751,550.68286,271.8855,1.5756675,1.0002315,129.47733,1.1211276,0.55127567,8.0472873e-10,240.90981,1455.1064
1905.75,120.22374,0.23996431,119.77656,0.58695084,0.031499337,259.72589,550.97095,272.02921,1.5915766,1.0199922,129.46869,0.98357826,0.53772777,9.5170716e-10,240.8587,1455.665
1905.8333,120.19833,0.24011001,119.75087,0.58707261,0.031499572,259.66046,550.81409,271.95273,1.597417,1.0450933,129.46001,0.82608485,0.46335125,1.1549256e-09,240.80786,1455.3376
1905.9167,120.17287,0.2402357,119.72519,0.58719438,0.031499807,259.60333,550.67773,271.88635,1.6043713,1.0650356,129.45143,0.7548123,0.54608601,1.2492882e-09,240.75699,1455.0453
1906,120.14713,0.24042188,119.69909,0.58731806,0.031500041,259.548,550.54755,271.823,1.6052728,1.070984,129.44275,0.73274887,0.43053445,1.3504141e-09,240.70544,1454.743
1906.0833,120.12259,0.24057969,119.67426,0.58743578,0.031500269,259.49609,550.42731,271.7645,1.6156541,1.0878474,129.43451,0.71998042,0.52622426,1.4407944e-09,240.65636,1454.4822
1906.1667,120.09796,0.24068238,119.64944,0.58755344,0.031500492,259.44351,550.30743,271.70615,1.6229745,1.1014479,129.4263,0.70368999,0.53089029,1.5604193e-09,240.60713,1454.2151
1906.25,120.07244,0.24075541,119.62379,0.58767503,0.031500727,259.38864,550.18433,271.64627,1.630296,0.99422944,129.41789,0.69921929,0.47955409,1.7051119e-09,240.55615,1453.8178
1906.3333,120.04687,0.24079809,119.59814,0.58779663,0.031500958,259.33594,550.06714,271.58929,1.6392238,0.87654978,129.40955,0.70925993,0.39119181,1.7756597e-09,240.5051,1453.4229
1906.4167,120.02132,0.24084765,119.57249,0.58791822,0.031501189,259.29608,549.97766,271.54605,1.6427412,0.89407974,129.4012,0.71562201,0.33812433,1.7049502e-09,240.45407,1453.2119
1906.5,119.99562,0.24081603,119.54685,0.58803982,0.031501424,259.55783,550.50934,271.81024,1.6554807,0.86786115,129.39308,1.0064721,0.43016553,1.095479e-09,240.40283,1454.1967
1906.5833,119.96879,0.24039412,119.5208,0.58816332,0.031501658,259.81033,551.01361,272.06128,1.6118017,1.0288774,129.38463,1.1090994,0.50890654,8.9672675e-10,240.34964,1455.2602
1906.6667,119.94311,0.24036406,119.49516,0.58828479,0.031501889,259.94016,551.25488,272.18231,1.6237943,1.0849198,129.3761,1.0550072,0.48640713,8.1715673e-10,240.29843,1455.7607
1906.75,119.91759,0.24042463,119.46954,0.58840626,0.03150212,259.99036,551.32806,272.22012,1.6546203,1.1028782,129.36748,0.97774845,0.50080329,8.3005453e-10,240.24748,1455.911
1906.8333,119.89247,0.2406911,119.44392,0.58852774,0.031502351,259.94687,551.21393,272.16489,1.6821505,1.1264466,129.35864,0.63101387,0.2889345,1.3257043e-09,240.19713,1455.6901
1906.9167,119.86799,0.24129875,119.41832,0.58864915,0.031502582,259.85815,551.01917,272.06949,1.6736577,1.1256053,129.35017,0.54198235,0.33350462,2.1164765e-09,240.14778,1455.244
1907,119.84213,0.24139152,119.3923,0.58877254,0.031502817,259.78397,550.85693,271.9902,1.6509438,1.1123086,129.34184,0.56922948,0.30959302,2.2015139e-09,240.09612,1454.8323
1907.0833,119.81732,0.24136211,119.36754,0.5888899,0.031503037,259.71854,550.71521,271.92099,1.6314439,1.1037781,129.33391,0.57867944,0.39850742,2.2030437e-09,240.04662,1454.4705
1907.1667,119.79258,0.24136822,119.34279,0.58900732,0.03150326,259.65027,550.56952,271.84985,1.6079465,1.0910821,129.32596,0.57599974,0.42283246,2.2076778e-09,239.99725,1454.0919
1907.25,119.76701,0.24137945,119.31721,0.58912861,0.031503491,259.57828,550.41779,271.77576,1.5771226,1.0256999,129.31778,0.57807928,0.3901017,2.2172992e-09,239.94623,1453.6386
1907.3333,119.74149,0.2414078,119.29163,0.58924991,0.031503718,259.50665,550.26862,271.70285,1.5563344,0.82412457,129.3096,0.58687937,0.21696064,2.2248485e-09,239.89528,1453.0635
1907.4167,119.71591,0.24140634,119.26605,0.58937114,0.031503949,259.44193,550.13544,271.63797,1.5529659,0.84618765,129.30144,0.60833043,0.20914863,2.2250664e-09,239.84425,1452.7602
1907.5,119.69035,0.24140814,119.24049,0.58949244,0.031504177,259.56097,550.38293,271.76141,1.5560133,0.82891136,129.29332,0.7153784,0.19881533,1.5889476e-09,239.79324,1453.1768
1907.5833,119.66375,0.24107702,119.21451,0.58961564,0.031504411,260.02209,551.34302,272.23785,1.5860353,0.80571014,129.28528,1.1893451,0.49669701,1.0558904e-09,239.74045,1455.0205
1907.6667,119.63689,0.24037403,119.18895,0.58973682,0.031504638,260.41882,552.16217,272.64456,1.5761061,0.94556659,129.27698,1.1471841,0.53863573,9.2552682e-10,239.68747,1456.7117
1907.75,119.61135,0.24037725,119.16339,0.58985794,0.031504866,260.50513,552.33075,272.72922,1.581816,1.059797,129.2683,0.7688058,0.31902215,1.4263158e-09,239.63649,1457.1114
1907.8333,119.58692,0.24098699,119.13784,0.58997911,0.031505097,260.41983,552.14728,272.63947,1.5967885,1.0813183,129.2598,0.52774471,0.15955335,2.1506754e-09,239.58725,1456.7317
1907.9167,119.56261,0.24165633,119.1123,0.59010023,0.031505324,260.3107,551.91705,272.52643,1.5881116,1.0852857,129.25165,0.46615806,0.2138447,2.4072573e-09,239.53818,1456.2174
1908,119.53732,0.24201021,119.08636,0.59022325,0.031505555,260.19598,551.67664,272.40842,1.5478281,1.057681,129.24352,0.48888621,0.13420115,2.4371463e-09,239.48743,1455.6175
1908.0833,119.5125,0.24193826,119.06167,0.59034038,0.031505775,260.09848,551.47375,272.3089,1.5042959,1.0309846,129.23578,0.51271343,0.26812276,2.4367741e-09,239.43796,1455.0902
1908.1667,119.48763,0.24184166,119.03699,0.59045744,0.031505994,260.00446,551.27954,272.21371,1.4544146,1.0007355,129.22803,0.51851332,0.2862114,2.4357862e-09,239.38843,1454.5693
1908.25,119.46194,0.24174802,119.01147,0.59057844,0.031506222,259.91177,551.08954,272.12064,1.4064769,0.7505706,129.22003,0.5309723,0.17505039,2.4348199e-09,239.33723,1453.8363
1908.3333,119.43599,0.24150985,118.98597,0.59069943,0.031506449,259.83502,550.93481,272.04504,1.3735851,0.70520657,129.21204,0.5888086,0.22519608,2.4301408e-09,239.28568,1453.3914
1908.4167,119.40955,0.24100193,118.96046,0.59082037,0.031506676,260.00504,551.29187,272.22284,1.3879811,0.692752,129.20399,0.66311711,0.18142995,1.8048902e-09,239.23335,1454.0379
1908.5,119.38315,0.24051775,118.93496,0.59094131,0.0315069,260.5062,552.34686,272.74628,1.4340452,0.67479932,129.19629,1.2629807,0.58606523,1.179833e-09,239.18108,1456.0855
1908.5833,119.35573,0.23970604,118.90904,0.59106421,0.031507131,260.8822,553.14252,273.14145,1.4792544,0.67548072,129.188,1.2611308,0.63780606,1.0538707e-09,239.12706,1457.636
1908.6667,119.33002,0.23958877,118.88354,0.59118509,0.031507358,261.18079,553.75824,273.44745,1.4594741,0.82159901,129.17963,1.138958,0.55923283,9.7285857e-10,239.07585,1458.923
1908.75,119.30455,0.23960091,118.85806,0.59130591,0.031507581,261.28891,553.96979,273.55338,1.4703314,0.90048337,129.17111,0.91093969,0.45752096,1.2967919e-09,239.02502,1459.379
1908.8333,119.27972,0.23995404,118.83257,0.59142673,0.031507809,261.22092,553.8194,273.48001,1.4827398,0.92356753,129.16257,0.58120525,0.23983189,1.9824637e-09,238.97519,1459.0644
1908.9167,119.25502,0.2403775,118.8071,0.59154755,0.031508032,261.12964,553.62457,273.38455,1.4571233,0.92121547,129.1544,0.53454673,0.27904841,2.2824067e-09,238.92555,1458.5971
1909,119.22951,0.2405791,118.78121,0.59167033,0.031508259,261.03464,553.42389,273.28616,1.4056978,0.89694446,129.14618,0.51821429,0.20269054,2.3294613e-09,238.87448,1458.068
1909.0833,119.20508,0.24068831,118.75658,0.5917871,0.031508479,260.9425,553.23083,273.19153,1.3698291,0.88433832,129.13841,0.52135438,0.25892255,2.3484155e-09,238.82564,1457.5831
1909.1667,119.18055,0.24074128,118.73196,0.59190387,0.031508695,260.85016,553.03864,273.09732,1.3501673,0.88217598,129.13066,0.52015758,0.3658011,2.3596591e-09,238.77667,1457.1257
1909.25,119.15507,0.24072509,118.70651,0.59202456,0.031508919,260.75784,552.84796,273.00388,1.3273512,0.77458185,129.12267,0.5384165,0.37839592,2.3622806e-09,238.72583,1456.5602
1909.3333,119.12919,0.24049367,118.68107,0.5921452,0.031509142,260.68719,552.70441,272.93381,1.3099389,0.63751936,129.11469,0.59987891,0.35338193,2.3566666e-09,238.67441,1456.062
1909.4167,119.10309,0.24013615,118.65562,0.5922659,0.031509366,260.81042,552.96295,273.06277,1.3182762,0.6287635,129.10664,0.64633822,0.22137858,1.9276223e-09,238.62262,1456.5124
1909.5,119.07721,0.23989791,118.63019,0.59238648,0.031509589,261.24603,553.87408,273.51498,1.3472844,0.6164341,129.09892,1.1755241,0.56757653,1.2833097e-09,238.5712,1458.2689
1909.5833,119.05006,0.23919442,118.60434,0.59250909,0.031509817,261.65576,554.73444,273.9422,1.3962253,0.61859256,129.09073,1.2742238,0.67456836,1.1048236e-09,238.51761,1459.9555
1909.6667,119.02419,0.23895815,118.57891,0.59262961,0.03151004,261.98648,555.41321,274.27936,1.4091514,0.70922297,129.08238,1.1406456,0.6161586,1.0527256e-09,238.46622,1461.3459
1909.75,118.99889,0.23902051,118.55348,0.59275019,0.031510264,262.04672,555.52478,274.33578,1.4039509,0.82976264,129.07388,0.87018096,0.50926912,1.4156347e-09,238.41563,1461.6306
1909.8333,118.97388,0.23924293,118.52807,0.59287071,0.031510487,261.97791,555.37256,274.26138,1.4236996,0.85307127,129.06543,0.67113829,0.38496402,1.7982716e-09,238.36555,1461.3196
1909.9167,118.94878,0.23941456,118.50266,0.59299117,0.031510707,261.90244,555.2088,274.18134,1.4243302,0.87071455,129.05719,0.65690231,0.46190661,2.0089714e-09,238.31535,1460.96
1910,118.92311,0.23949817,118.47683,0.5931136,0.031510934,261.82623,555.0451,274.10132,1.3850636,0.85887045,129.04889,0.64924169,0.33747789,2.0753188e-09,238.26405,1460.5295
1910.0833,118.89868,0.2395726,118.45226,0.59323013,0.03151115,261.75333,554.88995,274.02548,1.3318006,0.83606625,129.04102,0.62241405,0.38692337,2.1341984e-09,238.21526,1460.0929
1910.1667,118.87424,0.23964076,118.4277,0.5933466,0.031511363,261.67847,554.73212,273.94827,1.3120733,0.8346228,129.03316,0.60291177,0.45476076,2.1827926e-09,238.16646,1459.7052
1910.25,118.84897,0.2397017,118.40231,0.593467,0.031511586,261.60083,554.56964,273.86884,1.2804589,0.67117918,129.02509,0.59722352,0.37027571,2.2061113e-09,238.11595,1459.132
1910.3333,118.82362,0.23971881,118.37694,0.59358734,0.031511806,261.52948,554.42163,273.79657,1.2616719,0.60991514,129.01703,0.62228292,0.3252559,2.212035e-09,238.06537,1458.7016
1910.4167,118.79806,0.23962438,118.35156,0.59370768,0.031512026,261.50174,554.3653,273.76965,1.2581161,0.61795551,129.00896,0.66136688,0.27795675,2.1135813e-09,238.01447,1458.5362
1910.5,118.77258,0.23956786,118.32619,0.59382796,0.031512249,261.85486,555.09595,274.13248,1.2630826,0.59357655,129.0011,1.0317991,0.46027008,1.2943825e-09,237.96368,1459.9046
1910.5833,118.7458,0.23902164,118.30041,0.59395027,0.031512473,262.29398,556.00378,274.58328,1.2893537,0.58597076,128.993,1.2636129,0.65403157,1.0903614e-09,237.91068,1461.6599
1910.6667,118.7198,0.23868011,118.27504,0.59407049,0.031512693,262.65533,556.73505,274.94672,1.3081232,0.65581536,128.98473,1.2040559,0.62806731,9.1564534e-10,237.8591,1463.145
1910.75,118.69448,0.23869921,118.24969,0.59419072,0.031512912,262.81531,557.04126,275.09982,1.2957155,0.82154268,128.97618,0.93842965,0.48077622,1.1744661e-09,237.80856,1463.8585
1910.8333,118.66979,0.2390601,118.22433,0.59431094,0.031513132,262.75513,556.90149,275.03171,1.3266336,0.85516584,128.96765,0.64466286,0.2870692,1.701696e-09,237.759,1463.5968
1910.9167,118.64493,0.23932098,118.19899,0.5944311,0.031513352,262.6857,556.74707,274.95627,1.348652,0.88102108,128.9594,0.63803804,0.36108267,1.996066e-09,237.70918,1463.2873
1911,118.61949,0.23949021,118.17324,0.59455323,0.031513575,262.61057,556.58331,274.87622,1.33724,0.87879014,128.95111,0.60919851,0.37720239,2.1246847e-09,237.65829,1462.8955
1911.0833,118.59512,0.23956527,118.14874,0.59466946,0.031513788,262.53998,556.43121,274.80188,1.3045596,0.86175567,128.94328,0.60973263,0.45348987,2.1474389e-09,237.6096,1462.4923
1911.1667,118.57065,0.23957506,118.12424,0.59478563,0.031514,262.47092,556.28406,274.72998,1.2800426,0.84803534,128.93547,0.61431807,0.47737771,2.1536666e-09,237.56078,1462.1093
1911.25,118.54533,0.23957664,118.09892,0.59490567,0.031514216,262.3989,556.13202,274.65573,1.2651533,0.68681806,128.9274,0.61375761,0.34256172,2.1653515e-09,237.51024,1461.5763
1911.3333,118.51998,0.23955902,118.07361,0.59502572,0.031514436,262.3309,555.98981,274.58633,1.2595562,0.63045478,128.91936,0.6351319,0.31657109,2.1668316e-09,237.45969,1461.1761
1911.4167,118.49447,0.23945291,118.0483,0.59514576,0.031514656,262.31845,555.96368,274.5744,1.266391,0.64061397,128.9113,0.67552269,0.27990195,1.9883242e-09,237.40887,1461.0837
1911.5,118.46877,0.23924039,118.02299,0.59526575,0.031514872,262.71536,556.78271,274.98114,1.270736,0.59389925,128.90353,1.1757506,0.56219405,1.1435511e-09,237.35779,1462.6052
1911.5833,118.4418,0.23856021,117.99728,0.5953877,0.031515095,263.17337,557.71979,275.44659,1.2831013,0.58854306,128.89532,1.2858962,0.67124081,9.2966945e-10,237.30453,1464.4114
1911.6667,118.41627,0.23842821,117.97198,0.59550768,0.031515311,263.69592,558.77417,275.96982,1.2925328,0.66629708,128.88695,1.197018,0.61861545,8.1457247e-10,237.25369,1466.5394
1911.75,118.39103,0.23845902,117.94669,0.59562761,0.031515531,264.02893,559.4292,276.29538,1.2880886,0.81869143,128.87846,1.0752441,0.54774374,8.1312701e-10,237.20331,1467.942
1911.8333,118.36585,0.23851398,117.92141,0.59574747,0.031515747,264.06921,559.48029,276.32199,1.3288537,0.85342824,128.8699,0.8821972,0.4371205,1.0705726e-09,237.15305,1468.0767
1911.9167,118.34174,0.23914576,117.89613,0.5958674,0.031515963,263.98038,559.27991,276.22385,1.3434801,0.87314999,128.86131,0.51031131,0.22451393,2.004521e-09,237.10439,1467.6664
1912,118.3168,0.23955236,117.87045,0.59598917,0.031516183,263.888,559.07947,276.12555,1.3339952,0.874663,128.85312,0.53056902,0.2628426,2.2752813e-09,237.05431,1467.2091
1912.0833,118.29253,0.23964036,117.84601,0.5961051,0.031516396,263.80643,558.9035,276.03934,1.3125995,0.86742222,128.84535,0.54002303,0.36310345,2.2825404e-09,237.00578,1466.7804
1912.1667,118.26808,0.23963255,117.82158,0.59622097,0.031516604,263.72775,558.73535,275.95706,1.2884907,0.85648584,128.83762,0.5541423,0.39642599,2.2891828e-09,236.95702,1466.3598
1912.25,118.24271,0.2395674,117.79633,0.59634072,0.03151682,263.65115,558.57312,275.87772,1.2739861,0.85275918,128.82961,0.56364805,0.43211451,2.288508e-09,236.90646,1465.9648
1912.3333,118.21714,0.23939657,117.77108,0.59646046,0.031517036,263.58826,558.44104,275.81329,1.2668954,0.68523121,128.82159,0.60971653,0.36341459,2.2855939e-09,236.85561,1465.4718
1912.4167,118.19159,0.23922978,117.74584,0.59658021,0.031517252,263.78214,558.83978,276.01157,1.270259,0.61048383,128.81363,0.72200322,0.25187287,1.6059393e-09,236.80476,1466.1327
1912.5,118.16585,0.23895438,117.7206,0.59669989,0.031517465,264.22293,559.7514,276.46411,1.2817937,0.59794533,128.80589,1.2433312,0.60505086,1.1220879e-09,236.75362,1467.8778
1912.5833,118.1389,0.23825082,117.69495,0.59682149,0.031517684,264.5607,560.43896,276.80606,1.3316597,0.61043495,128.79764,1.255044,0.64108837,9.2443914e-10,236.70045,1469.2458
1912.6667,118.11353,0.23817605,117.66972,0.59694117,0.031517901,265.00104,561.32452,277.24548,1.3632777,0.67257243,128.78928,1.1520271,0.60061455,8.1440071e-10,236.64989,1471.0461
1912.75,118.08837,0.23820883,117.6445,0.5970608,0.031518117,265.28818,561.88702,277.52499,1.3473556,0.84326732,128.78081,1.0289741,0.52867287,8.8209051e-10,236.59967,1472.2712
