year,pft7_hydraulic,pft7_cstarvation,pft7_fire,pft9_hydraulic,pft9_cstarvation,pft9_fire,pft10_hydraulic,pft10_cstarvation,pft10_fire
1952.6667,0,0.19676945,0,0,0.01975209,0,0,0,0
1952.75,0,0.34441864,0,0,0.0070144498,0,0,0,0
1952.8333,0,0.47675826,0,0,0.0065457776,0,0,0,0
1952.9167,0,0.56805914,0,0,0.0086406898,0,0,0,0
1953,41.427983,0.65962913,0,18.881677,0.096005922,0,5.7373374,0,0
1953.0833,87.483662,0.92165495,0,41.200437,0.27292978,0,11.758425,0,0
1953.1667,82.364944,1.402254,0,40.325473,0.42618532,0,10.408726,0,0
1953.25,26.147667,1.7424231,0,13.230551,0.59482466,0,3.2018755,0,0
1953.3333,0,1.6947868,0,0,2.0640734,0,0,3.3391678,0
1953.4167,0,0.43540453,0,0,0.87772808,0,0,1.7823132,0
1953.5,0,0.056449567,0,0,0.28905686,0,0,0.015166541,0
1953.5833,0,0.00019993023,0,0,0.092285604,0,0,0,0
1953.6667,0,2.4174691e-06,0,0,0.034230535,0,0,0,0
1953.75,0,2.8945169e-08,0,0,0.042733376,0,0,0,0
1953.8333,78.893414,3.6631682e-07,0,33.84649,0.13141887,0,12.474835,0,0
1953.9167,97.033982,2.132043e-05,0,43.306079,1.1967763,0,14.204898,0,0
1954,88.254129,0.0022295513,0,42.161803,4.497617,0,11.957529,0,0
1954.0833,78.775171,0.10065283,0,41.020755,7.412397,0,10.679221,0,0
1954.1667,70.185777,1.2455924,0,39.899254,9.4287088,0,9.5620021,0,0
1954.25,62.398031,4.3387291,0,38.696253,13.010796,0,8.646645,2.291659,0
1954.3333,7.6491279,8.7357357,0,4.9034038,13.8341,0,1.0999976,3.8463497,0
1954.4167,0,2.8094529,0,0,8.7422479,0,0,1.9755145,0
1954.5,0,0.018217362,0,0,5.5340666,0,0,0.15773677,0
1954.5833,0,0.23543629,0,0,4.9469627,0,0,0,0
1954.6667,0,0.39086995,0,0,4.4685242,0,0,0,0
1954.75,0,0.53527703,0,0,4.5328133,0,0,0,0
1954.8333,0,0.6421001,0,0,5.8037359,0,0,0,0
1954.9167,0,0.80359418,0,0,9.9954934,0,0,0,0
1955,0,3.2999928,0,0,13.297171,0,0,0,0
1955.0833,0,7.160062,0,0,13.904259,0,0,0,0
1955.1667,0,8.3173178,0,0,13.390094,0,0,0,0
1955.25,20.748753,8.3829758,0,20.288704,13.744817,0,5.2167607,1.5305705,0
1955.3333,4.8540439,9.4540417,0,4.8597058,17.547523,0,1.2537302,8.8545051,0
1955.4167,0,7.0545696,0,0,12.550072,0,0,8.123649,0
