year,sminp_gPm2,labilep_gPm2,secondp_gPm2,occlp_gPm2,primp_gPm2,litr1p_gPm2,litr2p_gPm2,litr3p_gPm2,vegp_gPm2,storep_gPm2,totsomp_gPm2,p_uptake_gPm2yr,p_efflux_gPm2yr,sminp_leached_gPm2yr,total_inorganic_gPm2,total_ecosystem_gPm2
1907.6667,420.63675,0.39574656,419.89383,0.99503666,0.031504638,6.7414889,49.905979,24.515604,8.3402967,6.2222462,167.12175,4.6431737,1.9708669,2.1070938e-09,841.95288,1104.8003
1907.75,420.54291,0.39493129,419.80148,0.99546349,0.031504866,6.6636624,49.418625,24.278416,8.0183296,6.6922579,167.10339,2.8879588,1.8087207,2.9864746e-09,841.7663,1103.941
1907.8333,420.45639,0.39807084,419.7092,0.99589026,0.031505097,6.5950093,49.165722,24.155418,7.8900595,6.9611411,167.08632,1.8805652,0.6542055,4.4595629e-09,841.59106,1103.4447
1907.9167,420.37448,0.40369153,419.61691,0.99631691,0.031505324,6.5828171,49.000851,24.075993,7.8405151,6.9248152,167.07074,1.5756791,2.6837587,4.8965525e-09,841.42291,1102.9187
1908,420.28683,0.40699717,419.52319,0.99675047,0.031505555,6.5883532,48.870651,24.013674,7.6132441,6.7099934,167.06998,1.640753,0.47401595,5.049261e-09,841.2453,1102.1112
1908.0833,420.19904,0.40774632,419.43405,0.99716294,0.031505775,6.5853539,48.747524,23.954594,7.5717897,6.6827669,167.08336,1.7129583,0.56472617,5.0683449e-09,841.06952,1101.6949
1908.1667,420.1127,0.40927324,419.34491,0.99757534,0.031505994,6.5854297,48.638245,23.902267,7.53229,6.6564598,167.09688,1.7243727,0.58701915,5.0871134e-09,840.89594,1101.3075
1908.25,420.02322,0.41071686,419.25278,0.99800164,0.031506222,6.5867786,48.537071,23.853859,7.4605517,6.6201577,167.11101,1.7757893,0.65153933,5.1042339e-09,840.71619,1100.8856
1908.3333,419.93085,0.4105815,419.16068,0.99842781,0.031506449,6.5879774,48.492168,23.83218,7.4419045,6.6134686,167.12822,2.8243852,1.4920911,4.7709601e-09,840.53198,1100.6279
1908.4167,419.83774,0.41002426,419.06857,0.99885392,0.031506676,7.0718503,49.617496,24.381355,7.5879669,5.9058552,167.14937,4.952951,1.6377224,3.594568e-09,840.34668,1102.0605
1908.5,419.73767,0.40569797,418.9765,0.99927992,0.0315069,6.9446177,49.792011,24.461893,7.8024511,5.8550162,167.16846,5.5588131,2.0890436,2.6742153e-09,840.15063,1102.1751
1908.5833,419.63513,0.40085837,418.8829,0.99971282,0.031507131,8.0572357,51.918652,25.503666,7.9105811,5.8874054,167.19568,3.5410709,1.4628453,2.3710638e-09,839.95007,1106.4233
1908.6667,419.53738,0.39777386,418.79083,1.0001386,0.031507358,9.4896402,54.642502,26.840065,7.9473553,5.8795557,167.23598,3.1458106,1.2885345,2.2405695e-09,839.75757,1111.7927
1908.75,419.44077,0.39532837,418.69876,1.0005643,0.031507581,9.9163408,55.450397,27.237783,7.7185979,6.26928,167.27461,2.7485337,1.4192494,3.018479e-09,839.56689,1113.4339
1908.8333,419.34927,0.39563403,418.60669,1.00099,0.031507809,9.9598322,55.515915,27.271393,7.5175538,6.6083045,167.3015,1.7695411,0.49936104,4.4368216e-09,839.38403,1113.5585
1908.9167,419.26028,0.3972905,418.51465,1.0014155,0.031508032,10.00281,55.562893,27.295977,7.4818158,6.5834446,167.31744,1.7530265,1.6428145,4.7409556e-09,839.20514,1113.4495
1909,419.22311,0.42775464,418.42123,1.001848,0.031508259,10.043866,55.609463,27.320393,7.383369,6.4966059,166.89078,2.9771531,1.3811275,5.1076627e-09,839.10547,1112.85
1909.0833,419.12024,0.42018664,418.3324,1.0022594,0.031508479,10.079697,55.65152,27.342514,7.3665676,6.4904737,166.8761,1.9462949,0.69716644,5.0331721e-09,838.90656,1112.7134
1909.1667,419.02512,0.41679296,418.24353,1.0026706,0.031508695,10.11422,55.697857,27.366728,7.3424892,6.4769092,166.86172,1.8637408,0.68107289,5.0015618e-09,838.7196,1112.5796
1909.25,418.92947,0.41474524,418.15167,1.0030959,0.031508919,10.150331,55.759102,27.39827,7.3102584,6.4556108,166.84703,1.9206195,0.94544083,4.9799684e-09,838.53046,1112.451
1909.3333,418.83221,0.4118183,418.05984,1.003521,0.031509142,10.218122,55.942413,27.489426,7.2706671,6.424685,166.83307,2.4535613,1.509259,4.8497086e-09,838.33887,1112.5173
1909.4167,418.73254,0.40758905,417.96799,1.0039459,0.031509366,10.652149,57.26511,28.13711,7.3901782,5.6829319,166.82187,4.928936,1.7313579,3.4672882e-09,838.14362,1114.093
1909.5,418.62009,0.39643151,417.87613,1.0043708,0.031509589,11.558478,59.354462,29.161446,7.5853276,5.6408529,166.80423,4.1262922,1.4829955,2.7992242e-09,837.92853,1118.0333
1909.5833,418.51398,0.38954195,417.78275,1.0048026,0.031509817,13.226863,62.681183,30.793194,7.6690717,5.6579022,166.78824,3.6898017,1.4455358,2.4214597e-09,837.7226,1124.539
1909.6667,418.41876,0.38773426,417.69086,1.0052272,0.03151004,14.617173,65.403343,32.128601,7.7145996,5.6510139,166.77245,3.3581839,1.3286531,2.348026e-09,837.53406,1129.8212
1909.75,418.32678,0.38767147,417.59897,1.0056518,0.031510264,15.149648,66.390015,32.614243,7.4455724,6.1583948,166.75577,2.5078723,1.113289,3.0760352e-09,837.35059,1131.8643
1909.8333,418.23624,0.38838434,417.50711,1.0060763,0.031510487,15.214951,66.627235,32.731941,7.4075136,6.4524283,166.73976,2.1580453,0.70295668,3.9221044e-09,837.16931,1132.3431
1909.9167,418.14624,0.38937375,417.41531,1.0065007,0.031510707,15.194564,66.704292,32.771172,7.4265466,6.4809079,166.72412,2.0993764,2.121619,4.1458956e-09,836.98895,1132.2906
1910,418.05402,0.38996783,417.32199,1.006932,0.031510934,15.154712,66.761505,32.800674,7.2818341,6.3484983,166.7084,2.0984015,0.70711243,4.1915542e-09,836.80444,1131.8601
1910.0833,417.96637,0.39057383,417.23322,1.0073423,0.03151115,15.107082,66.803154,32.822456,7.2360144,6.3239574,166.69348,2.0531285,0.77194214,4.2730677e-09,836.62897,1131.6151
1910.1667,417.87976,0.39173409,417.14447,1.0077527,0.031511363,15.045617,66.825005,32.834469,7.2043509,6.3037181,166.67871,2.0154119,1.1020657,4.3556554e-09,836.4552,1131.3471
1910.25,417.79114,0.39341238,417.05276,1.0081767,0.031511586,14.972928,66.837975,32.842152,7.1477313,6.2588682,166.66351,2.0070655,1.2524364,4.4081778e-09,836.27698,1131.0002
1910.3333,417.70105,0.39429468,416.96106,1.0086006,0.031511806,14.915588,66.891502,32.869675,7.0765967,6.2007484,166.64853,2.1394289,1.5083688,4.4248414e-09,836.0965,1130.6991
1910.4167,417.60928,0.39424333,416.86938,1.0090245,0.031512026,15.30147,67.873566,33.351894,7.0500531,5.578476,166.63405,2.7892981,1.1970489,3.8452264e-09,835.91345,1131.7029
1910.5,417.51163,0.39099151,416.77771,1.0094483,0.031512249,16.55736,70.510605,34.646538,7.1647458,5.2282891,166.61987,3.94033,1.331645,2.6825377e-09,835.72125,1136.4486
1910.5833,417.41223,0.387613,416.68457,1.0098789,0.031512473,17.848087,73.086945,35.911289,7.2413735,5.2365179,166.6041,3.82075,1.4150293,2.3467366e-09,835.52576,1141.4541
1910.6667,417.31924,0.38688499,416.59293,1.0103024,0.031512693,19.285048,75.929527,37.305386,7.287786,5.2303357,166.58859,3.8751528,1.5064079,1.9884465e-09,835.34088,1146.9676
1910.75,417.22797,0.38706511,416.50128,1.010726,0.031512912,20.064659,77.357681,38.007526,7.0941777,5.6087985,166.57097,2.8165288,1.2379667,2.4132814e-09,835.15857,1149.8624
1910.8333,417.13766,0.38777587,416.40967,1.0111494,0.031513132,20.315657,77.732544,38.193119,6.9802771,5.9973769,166.5537,1.9979012,0.62025887,3.4884335e-09,834.97778,1150.7505
1910.9167,417.04773,0.3886537,416.31808,1.0115726,0.031513352,20.515804,78.028809,38.340069,7.0255885,6.0496249,166.53767,1.9017614,2.1486986,3.9868655e-09,834.79755,1151.2951
1911,416.9566,0.38970014,416.22504,1.0120028,0.031513575,20.672722,78.27948,38.464649,6.8304396,5.8695297,166.52196,1.8766847,0.50630867,4.2255506e-09,834.61487,1151.2537
1911.0833,416.86932,0.39039248,416.13651,1.0124121,0.031513788,20.777876,78.489403,38.569107,6.8165631,5.86726,166.50722,1.9325323,0.64153409,4.2664201e-09,834.44012,1151.4675
1911.1667,416.78146,0.39073819,416.048,1.0128212,0.031514,20.853548,78.683197,38.665634,6.8022833,5.8638606,166.49248,1.9510099,0.66801053,4.2796384e-09,834.26453,1151.6255
1911.25,416.69095,0.39126521,415.95651,1.0132442,0.031514216,20.914488,78.871536,38.759518,6.7921324,5.8652687,166.47723,1.9475923,0.6906684,4.304932e-09,834.08344,1151.7636
1911.3333,416.6015,0.39235678,415.86505,1.013667,0.031514436,21.001949,79.104218,38.875145,6.7849498,5.8696427,166.46201,1.9713033,0.8302412,4.3180544e-09,833.90405,1152.002
1911.4167,416.51224,0.39353645,415.77362,1.0140897,0.031514656,21.5833,80.340843,39.482418,6.8256612,5.1750236,166.4476,2.6899652,0.77418602,3.8008356e-09,833.72498,1153.5798
1911.5,416.41519,0.39049226,415.68219,1.0145124,0.031514872,23.246862,83.984367,41.268536,6.9378386,4.9690948,166.43309,3.7592614,1.311157,2.4103854e-09,833.53394,1160.3737
1911.5833,416.31683,0.38753644,415.58929,1.0149419,0.031515095,25.354958,88.31971,43.395157,6.9872074,4.9448237,166.416,2.719274,1.0732958,1.9417754e-09,833.34015,1168.758
1911.6667,416.22513,0.3873587,415.49789,1.0153644,0.031515311,27.675858,93.059204,45.719421,7.026835,4.9242864,166.39966,2.6462069,1.0662091,1.7593349e-09,833.15723,1177.9625
1911.75,416.13467,0.38784721,415.40649,1.0157868,0.031515531,29.552099,96.860672,47.583878,6.8545036,5.2884598,166.38257,2.466126,1.154285,1.7171852e-09,832.97632,1185.4985
1911.8333,416.04437,0.38841194,415.31516,1.016209,0.031515747,30.6383,99.016632,48.642921,6.7271399,5.6968536,166.36537,2.2134235,0.90589452,2.2536213e-09,832.79565,1189.8829
1911.9167,415.95676,0.39040756,415.22382,1.0166312,0.031515963,30.712051,99.21402,48.741081,6.764739,5.741869,166.34853,1.666415,1.5669112,4.2278279e-09,832.61908,1190.1414
1912,415.86618,0.39161879,415.13101,1.0170602,0.031516183,30.69783,99.263786,48.766815,6.6577311,5.6454082,166.33319,1.7219621,0.40069446,4.5359592e-09,832.43738,1189.8021
1912.0833,415.78012,0.39283168,415.04272,1.0174683,0.031516396,30.703466,99.363144,48.816814,6.6378522,5.6390204,166.31874,1.7299405,0.7823332,4.5552273e-09,832.26465,1189.7437
1912.1667,415.69376,0.39385283,414.95447,1.0178765,0.031516604,30.723221,99.499825,48.885105,6.5946264,5.6102242,166.30429,1.7754829,0.8877784,4.5717052e-09,832.09149,1189.7088
1912.25,415.60379,0.39454374,414.86325,1.0182983,0.03151682,30.763718,99.692528,48.980923,6.53336,5.5684185,166.28937,1.8060062,0.92419606,4.5789159e-09,831.91138,1189.7397
1912.3333,415.51254,0.39451864,414.77206,1.01872,0.031517036,30.990438,100.321,49.290104,6.5276289,5.425252,166.27477,2.170707,1.0249434,4.2297632e-09,831.72937,1190.5586
1912.4167,415.41846,0.39295262,414.68088,1.0191417,0.031517252,32.479355,103.75957,50.956841,6.6216726,4.6801372,166.25996,2.7363703,0.79326415,2.9864136e-09,831.54297,1196.3005
1912.5,415.32056,0.38931909,414.58969,1.0195632,0.031517465,34.451939,107.88052,52.972061,6.7327633,4.7178345,166.24461,2.7908571,1.0349189,2.3976856e-09,831.35065,1204.3504
1912.5833,415.22479,0.3876363,414.49701,1.0199915,0.031517684,36.432056,111.95241,54.968014,6.8269515,4.7538037,166.22896,2.7901127,1.1422685,1.964469e-09,831.16095,1212.3231
