year,sminp_gPm2,labilep_gPm2,secondp_gPm2,occlp_gPm2,primp_gPm2,litr1p_gPm2,litr2p_gPm2,litr3p_gPm2,vegp_gPm2,storep_gPm2,totsomp_gPm2,p_uptake_gPm2yr,p_efflux_gPm2yr,sminp_leached_gPm2yr,total_inorganic_gPm2,total_ecosystem_gPm2
1903.1667,437.72916,0.38915431,436.99835,0.99094963,0.031491987,6.4672141,45.822681,22.045164,5.9127574,4.7588887,153.32327,2.6931682,1.7810658,3.4454384e-09,876.13916,1114.4692
1903.25,437.63354,0.3894788,436.90213,0.99139386,0.031492226,6.4006419,45.695538,21.992147,5.9799981,4.8272266,153.30807,2.6003706,1.776111,3.6140417e-09,875.94806,1114.1517
1903.3333,437.53812,0.38987923,436.80597,0.99183798,0.031492468,6.3123169,45.509918,21.910587,6.0571804,4.8626728,153.29333,2.621037,1.5436292,3.7155317e-09,875.75732,1113.7033
1903.4167,437.44174,0.38974988,436.70981,0.99228203,0.03149271,6.2101431,45.344807,21.837017,6.116519,4.8695078,153.27992,3.0631433,1.7319274,3.5410683e-09,875.56506,1113.223
1903.5,437.34412,0.38894165,436.61368,0.99272597,0.031492949,5.9933515,45.130512,21.734165,6.0297213,4.7103724,153.26859,5.0439343,3.0583189,2.3933617e-09,875.37097,1112.2377
1903.5833,437.24411,0.38769192,436.51596,0.99317706,0.031493194,6.075047,45.265377,21.787928,5.9093113,4.5238032,153.25183,4.7686796,3.0200272,1.8989661e-09,875.17242,1111.9857
1903.6667,437.14828,0.38783285,436.41986,0.99362081,0.031493433,6.1068826,45.109215,21.69787,5.8339834,4.4033861,153.23567,4.4252973,2.8912878,1.7624846e-09,874.98108,1111.3681
1903.75,437.05331,0.38841829,436.32379,0.99406445,0.031493671,6.1461835,44.992104,21.631519,5.8004961,4.3535585,153.21794,3.263236,2.0024505,2.0644062e-09,874.79108,1110.9329
1903.8333,436.95898,0.38933614,436.22772,0.99450803,0.031493913,6.1750946,44.988461,21.642937,5.862431,4.4183025,153.20108,2.5389862,1.4289229,2.7003995e-09,874.60205,1110.8904
1903.9167,436.8649,0.39036644,436.13171,0.99495143,0.031494152,6.2077904,44.997494,21.659348,5.9139214,4.4842024,153.18497,2.3502643,3.0468798,3.2934666e-09,874.41339,1110.8611
1904,436.76962,0.39161336,436.03415,0.9954021,0.031494394,6.2593069,45.032291,21.687229,5.5653448,4.205658,153.1693,2.0787847,0.86051744,4.1128421e-09,874.22229,1110.1414
1904.0833,436.67764,0.39207673,435.94131,0.99583077,0.031494625,6.3074841,45.071812,21.716017,5.2985439,4.0340004,153.15556,2.092324,0.9264257,4.2265875e-09,874.03839,1109.6218
1904.1667,436.58578,0.39260009,435.84851,0.99625945,0.031494856,6.3540273,45.121048,21.748823,4.8763876,3.741044,153.14191,2.0945737,0.96808261,4.2604311e-09,873.85468,1108.8379
1904.25,436.49078,0.39309642,435.75259,0.99670249,0.031495094,6.3926234,45.165314,21.778845,4.84129,3.7424555,153.12788,2.121212,1.0215492,4.2744843e-09,873.66467,1108.7131
1904.3333,436.39438,0.39284185,435.65668,0.99714547,0.031495333,6.4112425,45.186211,21.796867,4.8601556,3.7817881,153.11403,2.2526331,1.1235424,4.2732711e-09,873.47253,1108.6228
1904.4167,436.29724,0.39216024,435.56079,0.99758834,0.031495571,6.3399725,45.192345,21.805769,4.9463882,3.8053033,153.10373,3.7145252,2.0188799,3.6867331e-09,873.27924,1108.4727
1904.5,436.19717,0.38988069,435.46494,0.99803108,0.03149581,6.1559811,45.232822,21.826132,5.0352182,3.7895856,153.09125,5.3194847,3.194195,2.3969544e-09,873.08154,1108.2126
1904.5833,436.09692,0.38836285,435.36749,0.99848104,0.031496048,6.450429,45.890686,22.136812,5.104599,3.7918348,153.07475,4.7611651,2.8967688,1.9901134e-09,872.88275,1109.3318
1904.6667,436.00116,0.3884047,435.27164,0.9989236,0.031496286,6.910512,46.788204,22.563704,5.1937137,3.8341744,153.0596,4.6745591,2.9029925,1.7673112e-09,872.69159,1111.0415
1904.75,435.90637,0.38894248,435.17584,0.9993661,0.031496521,6.9278688,46.741318,22.542852,5.2709684,3.8972006,153.04132,3.1157184,1.933166,2.2309103e-09,872.50208,1110.9236
1904.8333,435.81213,0.38977244,435.08005,0.99980849,0.03149676,6.8739481,46.635052,22.499493,5.3342252,3.9575119,153.02448,2.3094754,1.1540073,3.1447309e-09,872.31329,1110.638
1904.9167,435.71735,0.39029613,434.98428,1.0002507,0.031496994,6.8758254,46.60891,22.494328,5.287611,3.9371848,153.00916,2.1271336,2.2695365,4.0176933e-09,872.12366,1110.3367
1905,435.6203,0.39044294,434.88696,1.0007002,0.031497236,6.8883462,46.60989,22.502068,4.9475241,3.6646669,152.99466,2.1470566,0.86444366,4.1354311e-09,871.92987,1109.537
1905.0833,435.52798,0.39059874,434.79437,1.0011277,0.031497464,6.9004254,46.622528,22.514791,4.8323841,3.6095464,152.98094,2.1480055,0.93330073,4.1567731e-09,871.74554,1109.2061
1905.1667,435.43594,0.3908762,434.70181,1.0015553,0.031497691,6.9088545,46.633762,22.526443,4.7853074,3.6040051,152.96724,2.124361,0.9558199,4.1930313e-09,871.56165,1108.9873
1905.25,435.34119,0.39138639,434.60614,1.0019972,0.031497926,6.9111185,46.638397,22.534801,4.7521267,3.6066546,152.9532,2.1350474,0.99776888,4.2382711e-09,871.37225,1108.7685
1905.3333,435.24606,0.39168441,434.5105,1.002439,0.031498164,6.8973699,46.626919,22.534986,4.757513,3.632834,152.93938,2.2679503,1.0867219,4.2426773e-09,871.18219,1108.5712
1905.4167,435.14987,0.39138404,434.41486,1.0028807,0.031498399,6.8197322,46.576408,22.514713,4.8302174,3.6590281,152.92741,3.0296926,1.495384,3.9884731e-09,870.99048,1108.318
1905.5,435.05154,0.38990644,434.31924,1.0033222,0.031498633,6.5635829,46.633305,22.522797,4.9185295,3.6589184,152.91763,5.5446706,3.2534387,2.3855815e-09,870.79547,1108.0102
1905.5833,434.95184,0.38853341,434.22208,1.0037711,0.031498872,6.5586915,47.271461,22.701315,5.015811,3.6923351,152.90129,5.1662784,3.2460508,1.9042083e-09,870.59772,1108.7386
1905.6667,434.85638,0.38860759,434.1265,1.0042125,0.031499103,7.025475,48.312519,23.174702,5.0741725,3.7171326,152.88492,4.6147289,3.0265472,1.7510974e-09,870.40717,1110.5961
1905.75,434.76144,0.38892552,434.03091,1.0046538,0.031499337,7.2295876,48.67849,23.356218,5.1123099,3.7443397,152.8678,3.7154894,2.469764,1.9979374e-09,870.21741,1111.2061
1905.8333,434.6666,0.38929015,433.93539,1.005095,0.031499572,7.0797281,48.35593,23.213966,5.1582761,3.7850811,152.85141,3.1895719,2.0261724,2.2845141e-09,870.02783,1110.4723
1905.9167,434.57184,0.38967735,433.83987,1.0055361,0.031499807,6.9840298,48.136372,23.119993,5.0669403,3.724896,152.83568,3.0596578,3.3653321,2.4288169e-09,869.83844,1109.7064
1906,434.47549,0.39005482,433.74283,1.0059843,0.031500041,6.926271,47.994644,23.062939,4.5430055,3.2985289,152.81978,2.9248114,1.6376801,2.6297935e-09,869.64587,1108.2911
1906.0833,434.38397,0.39048713,433.65048,1.0064108,0.031500269,6.8818679,47.890171,23.022478,4.5207329,3.3124883,152.80476,2.8622913,1.6843599,2.8130556e-09,869.46283,1107.8953
1906.1667,434.29269,0.39103687,433.55817,1.0068372,0.031500492,6.8287768,47.776054,22.976393,4.4886351,3.3155308,152.78972,2.7628105,1.6369464,3.0248724e-09,869.28021,1107.4553
1906.25,434.19855,0.39171651,433.46277,1.007278,0.031500727,6.7646642,47.646404,22.922226,4.5502248,3.3810592,152.77438,2.7115071,1.6079233,3.2585044e-09,869.0918,1107.1308
1906.3333,434.10474,0.39257437,433.36737,1.0077186,0.031500958,6.6661205,47.455215,22.837532,4.6414671,3.4466279,152.75935,2.7164035,1.553,3.4020984e-09,868.90387,1106.7102
1906.4167,434.0097,0.39274842,433.272,1.0081592,0.031501189,6.5660276,47.264843,22.752192,4.7048116,3.4823046,152.74429,2.5979142,1.3446724,3.4729253e-09,868.71411,1106.2286
1906.5,433.91315,0.39208001,433.17664,1.0085995,0.031501424,6.5113015,47.337738,22.77894,4.7614336,3.4755816,152.73225,4.2252874,2.4988186,2.5441549e-09,868.52197,1106.1192
1906.5833,433.81448,0.39111674,433.07974,1.0090472,0.031501658,7.2645488,48.882896,23.504471,4.8123498,3.4815173,152.71454,3.6394229,2.2712598,2.0135094e-09,868.32587,1108.9862
1906.6667,433.71948,0.39128202,432.98444,1.0094874,0.031501889,8.2238884,50.743771,24.394724,4.8710246,3.5102057,152.69882,3.4563186,2.1537766,1.8813424e-09,868.13617,1112.5786
1906.75,433.62506,0.39172545,432.88916,1.0099275,0.03150212,8.7954493,51.796715,24.900908,4.9086657,3.5386512,152.68307,3.2751403,2.1893694,1.9434565e-09,867.94739,1114.5708
1906.8333,433.53131,0.39253065,432.79388,1.0103676,0.031502351,8.7576532,51.755753,24.887146,4.9479547,3.5679688,152.66606,2.3380156,1.2575881,2.6424374e-09,867.75958,1114.3421
1906.9167,433.43716,0.39311963,432.69864,1.0108075,0.031502582,8.7004242,51.689941,24.855743,4.9159541,3.5483541,152.65024,2.1245046,1.7006267,3.6775354e-09,867.57123,1113.9319
1907,433.34012,0.39296666,432.60187,1.0112545,0.031502817,8.7376289,51.79327,24.897833,4.7573352,3.3876977,152.63504,2.1107388,0.84106201,3.917954e-09,867.37769,1113.5865
1907.0833,433.24789,0.39288554,432.5098,1.01168,0.031503037,8.8449259,51.970028,24.99,4.6382279,3.3299932,152.6209,2.0951653,0.87708044,3.9376502e-09,867.19373,1113.5878
1907.1667,433.15582,0.39287585,432.41772,1.0121052,0.03150326,8.9477873,52.144249,25.080545,4.5237722,3.2719929,152.60683,2.0683768,0.88031375,3.9867092e-09,867.01001,1113.5852
1907.25,433.06067,0.39288285,432.32257,1.0125448,0.031503491,9.0498447,52.324039,25.173708,4.4771667,3.2609262,152.59241,2.0573156,0.8711521,4.0316284e-09,866.82019,1113.6983
1907.3333,432.96561,0.39292797,432.22745,1.0129843,0.031503718,9.1435366,52.497429,25.263479,4.4934344,3.2945213,152.57811,2.0886281,0.88020909,4.0643253e-09,866.63043,1113.9009
1907.4167,432.87085,0.39311075,432.13232,1.0134237,0.031503949,9.1592522,52.592445,25.312479,4.5618949,3.3396907,152.56421,2.2285662,0.94326425,4.1207109e-09,866.44116,1113.9712
1907.5,432.77582,0.39314759,432.03723,1.013863,0.031504177,9.2050428,52.918926,25.466164,4.6302924,3.3624127,152.5517,3.275764,1.6629555,3.4070933e-09,866.25153,1114.3861
1907.5833,432.67789,0.39244387,431.94061,1.0143093,0.031504411,9.9272223,54.696251,26.295486,4.7120261,3.3983495,152.53687,3.8216801,2.3462787,2.2480331e-09,866.05676,1117.6229
1907.6667,432.58258,0.39229721,431.84558,1.0147485,0.031504638,10.801557,56.487762,27.152294,4.7878184,3.4476011,152.52203,3.627423,2.4101653,1.9878592e-09,865.8667,1121.0658
1907.75,432.48834,0.3927249,431.75055,1.0151874,0.031504866,10.989771,56.980095,27.390375,4.8448834,3.4968622,152.50632,2.76717,1.5782201,2.6369951e-09,865.67828,1121.8866
1907.8333,432.39468,0.39345124,431.65555,1.0156263,0.031505097,10.834949,56.861671,27.339693,4.8766756,3.5245662,152.49013,1.9879187,0.85268199,3.918335e-09,865.49084,1121.4185
1907.9167,432.30103,0.39417565,431.56055,1.0160651,0.031505324,10.773093,56.797943,27.315699,4.7764583,3.4551239,152.47566,1.7158637,1.8441697,4.5703454e-09,865.30328,1120.8972
1908,432.20468,0.39426926,431.46405,1.016511,0.031505555,10.738972,56.769958,27.309282,4.2988515,3.0640261,152.46199,1.7677366,0.56225693,4.675992e-09,865.11102,1119.7541
1908.0833,432.11209,0.39386562,431.37222,1.0169352,0.031505775,10.700743,56.765514,27.313921,4.2844305,3.0748174,152.44907,1.8306396,0.65807492,4.6768371e-09,864.92657,1119.515
1908.1667,432.02008,0.39376199,431.28043,1.0173594,0.031505994,10.660442,56.767082,27.321339,4.2126532,3.0425639,152.43599,1.8427311,0.70558685,4.6755533e-09,864.7431,1119.1831
1908.25,431.92487,0.39361113,431.18552,1.0177978,0.031506222,10.61504,56.77457,27.331705,4.1898694,3.0471632,152.42253,1.8853434,0.76775283,4.6735682e-09,864.55334,1118.9342
1908.3333,431.82898,0.39305875,431.09064,1.0182362,0.031506449,10.5462,56.777328,27.339491,4.2125297,3.0887928,152.40936,2.1062858,1.0082564,4.6668145e-09,864.36243,1118.7361
1908.4167,431.7338,0.39290267,430.99579,1.0186744,0.031506676,10.407896,56.844711,27.373768,4.2893114,3.144413,152.39745,2.8708146,1.506089,4.2663086e-09,864.17267,1118.6302
1908.5,431.63681,0.39172977,430.90094,1.0191125,0.0315069,10.632039,58.083652,27.949554,4.3343754,3.1199679,152.38506,4.453546,2.7619193,2.5838736e-09,863.98004,1120.4847
1908.5833,431.53851,0.39071065,430.80457,1.0195577,0.031507131,11.438183,59.998856,28.850384,4.4086328,3.1517982,152.36925,3.7783403,2.4182739,2.2057094e-09,863.78479,1124.0019
1908.6667,431.4436,0.39064395,430.70978,1.0199957,0.031507358,12.18711,61.566734,29.598255,4.4639807,3.1864662,152.35461,3.504992,2.32535,2.0719424e-09,863.59558,1126.9528
1908.75,431.34915,0.39083096,430.61499,1.0204334,0.031507581,12.434908,62.127708,29.865881,4.5104923,3.2176893,152.33955,2.8759291,1.7350289,2.6792921e-09,863.40692,1127.9032
1908.8333,431.25519,0.39126188,430.52023,1.0208712,0.031507809,12.424659,62.190193,29.898932,4.5526228,3.2495174,152.32391,2.1130819,1.0319816,3.7275041e-09,863.21906,1127.8589
1908.9167,431.16089,0.39150375,430.42551,1.0213089,0.031508032,12.441816,62.24408,29.930407,4.5175886,3.2259755,152.30951,1.9445336,1.3893386,4.2125499e-09,863.0307,1127.7
1909,431.06488,0.39163795,430.32922,1.0217535,0.031508259,12.449278,62.296959,29.960138,4.187892,2.9536304,152.29532,1.8721949,0.68108529,4.3586708e-09,862.83899,1126.9822
1909.0833,430.97348,0.39175189,430.23764,1.0221767,0.031508479,12.395029,62.285362,29.957787,4.0073256,2.8524616,152.28218,1.8848512,0.70661658,4.4212176e-09,862.65656,1126.4367
1909.1667,430.88205,0.3918401,430.14609,1.0225997,0.031508695,12.311879,62.234856,29.939541,3.8981488,2.7975397,152.26898,1.8578761,0.6941216,4.4674593e-09,862.47406,1125.925
1909.25,430.78751,0.39190879,430.05142,1.023037,0.031508919,12.215608,62.17329,29.916134,3.9008112,2.8284931,152.25552,1.9136614,0.75183225,4.4794475e-09,862.28534,1125.5752
1909.3333,430.69302,0.39198849,429.95679,1.0234742,0.031509142,12.087396,62.102512,29.887751,3.9304783,2.877255,152.24231,2.1298928,1.0434182,4.4806643e-09,862.0968,1125.2245
1909.4167,430.59906,0.39233944,429.86218,1.0239112,0.031509366,11.881404,62.133156,29.899189,3.9998815,2.9138665,152.23111,3.2052577,1.6922138,3.9612247e-09,861.909,1124.9676
1909.5,430.50058,0.39024055,429.76761,1.0243483,0.031509589,11.803051,62.945217,30.270851,4.0843735,2.9278693,152.21788,4.429637,2.8607464,2.5662594e-09,861.71429,1125.9635
1909.5833,430.40228,0.3890765,429.67148,1.0247923,0.031509817,12.576931,64.755402,31.128345,4.1629548,2.9672861,152.2021,3.7949553,2.4757781,2.198012e-09,861.5191,1129.3121
1909.6667,430.30768,0.38905078,429.5769,1.0252291,0.03151004,13.372299,66.500938,31.927959,4.2263041,3.0055888,152.1871,3.4091322,2.2536836,2.1143369e-09,861.33032,1132.5505
1909.75,430.21381,0.38940331,429.48239,1.0256658,0.031510264,13.58311,66.967049,32.148148,4.2811213,3.0463753,152.17152,2.7438161,1.6104199,2.6304563e-09,861.14276,1133.3401
1909.8333,430.11981,0.38967404,429.38788,1.0261023,0.031510487,13.594936,67.089714,32.212414,4.3405294,3.0928483,152.15619,2.3873997,1.2796844,3.1313738e-09,860.95496,1133.4416
1909.9167,430.02588,0.38996759,429.2934,1.0265388,0.031510707,13.613397,67.216141,32.279076,4.3709583,3.1185184,152.14116,2.2709312,2.2613606,3.5770047e-09,860.76727,1133.5065
1910,429.93005,0.39007747,429.19736,1.0269824,0.031510934,13.614987,67.290833,32.321297,3.9911885,2.8054261,152.12637,2.241708,1.0429194,3.7906664e-09,860.57593,1132.726
1910.0833,429.83914,0.39030495,429.10602,1.0274044,0.03151115,13.621141,67.374283,32.367283,3.6553419,2.5912097,152.11246,2.1629407,1.029403,3.9581072e-09,860.39435,1132.1161
1910.1667,429.74811,0.39046314,429.01468,1.0278263,0.031511363,13.632872,67.461853,32.414898,3.6255999,2.5903878,152.09868,2.0777099,0.97360098,4.0843684e-09,860.21259,1132.0369
1910.25,429.65414,0.39071721,428.92029,1.0282624,0.031511586,13.593351,67.490852,32.434002,3.6383452,2.6217358,152.08495,2.0982292,0.97732818,4.1528181e-09,860.0249,1131.8881
1910.3333,429.56046,0.39108586,428.8259,1.0286984,0.031511806,13.443252,67.406303,32.398438,3.6581764,2.6553726,152.07138,2.2322347,1.0707953,4.1746171e-09,859.83765,1131.4706
1910.4167,429.46634,0.39122874,428.73154,1.0291344,0.031512026,13.20369,67.240921,32.323318,3.7148323,2.6851177,152.05766,2.355341,1.0666734,4.2201544e-09,859.64972,1130.8753
1910.5,429.37061,0.39047256,428.63721,1.0295702,0.031512249,13.213099,67.866966,32.610451,3.7864881,2.7037566,152.04639,4.0095105,2.3391788,2.9494318e-09,859.45935,1131.6865
1910.5833,429.27225,0.38912165,428.54135,1.0300131,0.031512473,13.759522,69.45858,33.348362,3.8780038,2.7596753,152.03064,3.8395488,2.4640651,2.2177913e-09,859.26428,1134.4991
1910.6667,429.17783,0.38905713,428.44705,1.0304487,0.031512693,14.516197,71.085533,34.119427,3.9637616,2.8209944,152.01624,3.8086774,2.4840648,1.8665149e-09,859.07587,1137.598
1910.75,429.08423,0.38941586,428.35275,1.0308843,0.031512912,14.874053,71.982376,34.542355,4.03234,2.8785722,152.00075,3.1492791,2.0444479,2.2109659e-09,858.88879,1139.1993
1910.8333,428.99075,0.38984236,428.25851,1.0313196,0.031513132,14.655808,71.79921,34.459023,4.0912552,2.9270592,151.98468,2.4254396,1.3256133,2.9371083e-09,858.7019,1138.619
1910.9167,428.89722,0.39020514,428.16428,1.031755,0.031513352,14.49151,71.664711,34.400719,4.1420074,2.9672699,151.96953,2.3293836,1.749643,3.4446295e-09,858.51489,1138.1506
1911,428.8017,0.39033303,428.06851,1.0321974,0.031513575,14.347853,71.555893,34.354813,3.8030183,2.6756597,151.95464,2.2496324,1.0189582,3.8483949e-09,858.32422,1137.0161
1911.0833,428.7106,0.39034626,427.97742,1.0326183,0.031513788,14.229457,71.489853,34.328884,3.7092113,2.6342413,151.94086,2.2335041,1.0860611,3.9463681e-09,858.14246,1136.475
1911.1667,428.61951,0.39033273,427.88632,1.0330391,0.031514,14.114958,71.427864,34.304619,3.639286,2.6043823,151.9272,2.224565,1.105391,3.9830068e-09,857.96063,1135.979
1911.25,428.52551,0.39042494,427.79218,1.0334741,0.031514216,13.983915,71.350235,34.272938,3.5603011,2.5689778,151.91321,2.228452,1.1044996,4.0315222e-09,857.77307,1135.4226
1911.3333,428.43152,0.39049843,427.69806,1.033909,0.031514436,13.82212,71.240234,34.225555,3.588119,2.6095369,151.89938,2.3042452,1.1400771,4.0457793e-09,857.58551,1134.9705
1911.4167,428.33774,0.39068538,427.60394,1.0343437,0.031514656,13.613408,71.110916,34.166225,3.6606336,2.6628296,151.88591,2.5187809,1.231629,3.9675356e-09,857.39825,1134.4982
1911.5,428.24216,0.38987833,427.50986,1.0347784,0.031514872,13.959578,72.345245,34.732018,3.7229609,2.6706512,151.87323,3.9984372,2.5151622,2.4164983e-09,857.20819,1136.5119
1911.5833,428.1456,0.38935336,427.41425,1.0352201,0.031515095,14.896832,74.473602,35.72044,3.8111231,2.7285428,151.85832,3.9120555,2.5509675,1.8783777e-09,857.01593,1140.5048
1911.6667,428.05191,0.38955459,427.32019,1.0356547,0.031515311,15.918098,76.813873,36.767796,3.892442,2.7812173,151.84261,3.5293365,2.2807662,1.6714002e-09,856.8288,1144.8448
1911.75,427.95865,0.38994831,427.22617,1.0360889,0.031515531,16.678041,78.455063,37.526806,3.9596503,2.8390222,151.82703,3.4325464,2.3886311,1.6171042e-09,856.64233,1147.9279
1911.8333,427.86554,0.39040565,427.13217,1.0365233,0.031515747,16.976936,79.073532,37.822964,4.0252814,2.8933778,151.81104,3.0697894,2.0011611,1.9042468e-09,856.45612,1149.0592
1911.9167,427.77341,0.39139429,427.03821,1.0369575,0.031515963,16.828176,78.890366,37.740833,4.0526934,2.9169369,151.79404,1.9791026,1.5616499,3.2582965e-09,856.27148,1148.4945
1912,427.67804,0.39147136,426.94269,1.0373987,0.031516183,16.689939,78.71888,37.665554,3.9369311,2.7931263,151.77931,1.9831012,0.76108116,4.1248609e-09,856.08112,1147.6649
1912.0833,427.58691,0.39132741,426.85184,1.0378186,0.031516396,16.577877,78.589935,37.610138,3.9461381,2.8226435,151.76581,1.9711943,0.81328171,4.1991042e-09,855.89941,1147.212
1912.1667,427.49573,0.39112774,426.76102,1.0382382,0.031516604,16.466486,78.47818,37.557682,3.9309576,2.830667,151.7525,2.0105405,0.8738184,4.2379336e-09,855.71753,1146.734
1912.25,427.40155,0.39099103,426.66711,1.038672,0.03151682,16.354267,78.38089,37.51062,3.9373586,2.8507371,151.73865,2.0151765,0.8495962,4.2361368e-09,855.52985,1146.3024
1912.3333,427.30731,0.39079031,426.57324,1.0391058,0.031517036,16.296173,78.362648,37.500832,3.9820559,2.8893058,151.72469,2.0626328,0.83964187,4.2545367e-09,855.34198,1146.0977
1912.4167,427.21313,0.39061555,426.4794,1.0395393,0.031517252,16.430449,78.767113,37.692066,4.0429382,2.9167981,151.71118,2.4342332,1.1097064,3.7174215e-09,855.15417,1146.7147
1912.5,427.11841,0.39013872,426.38556,1.0399729,0.031517465,17.478369,81.179703,38.781902,4.0646996,2.9032965,151.69659,2.5506809,1.3037311,2.3646998e-09,854.96558,1151.0701
1912.5833,427.02286,0.39002603,426.29022,1.0404135,0.031517684,18.576654,83.734566,39.860104,4.1243181,2.9444203,151.68195,2.4059658,1.2061399,1.9017956e-09,854.77502,1155.697
