final_rank,parameter,param_type,combined_rank,rank_PFT7,rank_PFT9,rank_PFT10,mu_star_PFT7,mu_star_PFT9,mu_star_PFT10
81,fnrt_prof_a_9,Turnover,78.66666666666667,90.0,21.0,125.0,0.032967952327901374,0.04055367186422417,0.005423602403053065
82,alloc_storage_cushion_10,Allocation,79.0,73.0,107.0,57.0,0.04079180182908615,0.019759074748500617,0.012393195689889728
83,vmax_ptase_10,P,79.33333333333333,139.0,69.0,30.0,0.01666262257116426,0.027662296156825923,0.01934492647916503
84,turnover_fnrt_10,Turnover,81.66666666666667,81.0,86.0,78.0,0.037728301804012876,0.02383174245928583,0.010099644232036907
85,alpha_ptase_10,P,81.66666666666667,109.0,131.0,5.0,0.028482625128931738,0.015328232561119034,0.0340495495877222
86,mort_scalar_hydrfailure_10,Mortality,82.33333333333333,94.0,147.0,6.0,0.03220461424576748,0.011266080234803567,0.03383140236133228
87,allom_agb3_7,Allometry,83.0,77.0,123.0,49.0,0.03997306869246105,0.017729685661715417,0.013958998674078899
88,mort_bmort_7,Mortality,83.66666666666667,91.0,61.0,99.0,0.03265215862311478,0.029553873468315724,0.007600876130208907
89,phos_store_ratio_9,P,84.0,129.0,56.0,67.0,0.02123525442186914,0.03148460743257976,0.010851844792820932
90,allom_d2ca_coefficient_min_10,Allometry,84.66666666666667,63.0,140.0,51.0,0.04891602357115898,0.013130567460601499,0.013710275085783225
91,nitr_retrans_7,N,84.66666666666667,30.0,111.0,113.0,0.07137039391829167,0.0188014560461875,0.006511584505037382
92,pid_ki_9,Allocation,84.66666666666667,115.0,15.0,124.0,0.025915364367809827,0.04489566248432066,0.005463917623904849
93,leaf_vcmax25top_10,Allometry,85.33333333333333,62.0,52.0,142.0,0.04908743907847621,0.03245866208148084,0.003978165517664588
94,allom_d2bl2_9,Allometry,85.33333333333333,76.0,42.0,138.0,0.04011899279322085,0.03536362295334751,0.0043356797327645065
95,stoich_nitr_fineroot_7,N,85.33333333333333,47.0,115.0,94.0,0.05432156286218045,0.0183310759023,0.008481165557043606
96,grperc_7,Other,85.66666666666667,119.0,96.0,42.0,0.025204103607299685,0.02200352047433225,0.016108060289654905
97,recruit_height_min_9,Allometry,86.0,83.0,134.0,41.0,0.03712577465485304,0.014871555431318191,0.016115979266104623
98,allom_agb2_10,Allometry,86.66666666666667,123.0,81.0,56.0,0.023881830473944213,0.02456678281420994,0.013144323224524718
99,pid_kd_10,Allocation,87.0,78.0,34.0,149.0,0.039622563913219354,0.03692882250710247,0.002687414524523109
100,microb_bio_7,Microbial,87.66666666666667,8.0,114.0,141.0,0.12356192096251374,0.0183572065151209,0.004145712003880394
101,stoich_phos_fineroot_9,P,88.0,96.0,84.0,84.0,0.031826421430212665,0.024262038754523,0.009625213814232987
102,mort_scalar_cstarvation_9,Mortality,88.33333333333333,80.0,64.0,121.0,0.0377528433308078,0.028433606979236317,0.005834386959286869
103,leaf_slatop_9,Allometry,89.0,37.0,102.0,128.0,0.06629645553648317,0.020752499027234906,0.005080664983548045
104,allom_d2ca_coefficient_min_9,Allometry,89.0,74.0,112.0,81.0,0.040677214718875594,0.018710013023210834,0.00991288704954148
105,nitr_retrans_10,N,89.33333333333333,87.0,104.0,77.0,0.03450255787775615,0.02043835454416,0.01017243806601156
106,allom_agb3_9,Allometry,90.66666666666667,33.0,133.0,106.0,0.07079134365502174,0.014931626272465758,0.007059243723469018
107,allom_d2h2_7,Allometry,92.33333333333333,27.0,99.0,151.0,0.07445520578281108,0.021414053883946963,0.0024387093117474727
108,recruit_seed_alloc_7,Allocation,92.66666666666667,113.0,79.0,86.0,0.02708843566960558,0.024731874797478334,0.009256445802125392
109,mort_freezetol_7,Mortality,92.66666666666667,143.0,113.0,22.0,0.01507261997907815,0.018444670878616884,0.021987080926319482
110,alloc_store_priority_frac_7,Allocation,93.33333333333333,144.0,110.0,26.0,0.01474801080478003,0.019231034590966332,0.020235759255663687
111,allom_d2ca_coefficient_min_7,Allometry,94.33333333333333,132.0,103.0,48.0,0.019697509491858396,0.02056726867792917,0.0145266483325459
112,allom_dbh_maxheight_10,Allometry,95.0,92.0,139.0,54.0,0.03228861091215462,0.013643658443199463,0.013317590861569079
113,recruit_seed_alloc_9,Allocation,96.0,75.0,105.0,108.0,0.04049605613530865,0.020025277979539815,0.006959751735409906
114,km_ptase_10,P,96.33333333333333,134.0,137.0,18.0,0.018773488132752154,0.013894312266363552,0.023815202423538517
115,km_no3_7,N,97.66666666666667,117.0,101.0,75.0,0.025613624306903077,0.021130008700856243,0.010195952937120088
116,allom_d2h2_10,Allometry,98.0,105.0,94.0,95.0,0.0293504176884959,0.022274566568916316,0.008480301402301446
117,mort_bmort_10,Mortality,98.33333333333333,118.0,119.0,58.0,0.025409535569803958,0.018055505896989756,0.012147085939283847
118,recruit_seed_alloc_10,Allocation,98.33333333333333,106.0,127.0,62.0,0.02925627340393049,0.016413359496306963,0.011646619473757454
119,allom_d2bl2_10,Allometry,100.0,93.0,143.0,64.0,0.032281992046908146,0.011625043486082542,0.01123192609391922
120,recruit_seed_germination_rate_10,Other,101.66666666666667,57.0,117.0,131.0,0.05094462506046059,0.018125684264701358,0.004794534371645519
121,pid_ki_10,Allocation,102.0,153.0,125.0,28.0,0.0056815980125014725,0.016866165192934754,0.019996397527816945
122,vmax_p_10,P,102.0,86.0,97.0,123.0,0.03538215559980061,0.022000238486490017,0.00571171514360325
123,km_p_9,P,102.66666666666667,141.0,130.0,37.0,0.015411604622240928,0.015519275995304841,0.01674117138723038
124,phos_retrans_7,P,103.66666666666667,85.0,93.0,133.0,0.03586008803028901,0.022286283790225,0.004694636690976627
125,phos_retrans_10,P,103.66666666666667,145.0,149.0,17.0,0.01319799348217899,0.010677274626297705,0.024186381968295523
126,km_p_10,P,104.0,116.0,108.0,88.0,0.025813065620563336,0.019590094344129165,0.009100230317723217
127,km_ptase_7,P,105.33333333333333,102.0,66.0,148.0,0.029913181450491617,0.02836279312742138,0.003216063870476011
128,km_ptase_9,P,108.66666666666667,136.0,121.0,69.0,0.018519740232151447,0.017790626384266754,0.010771842681196667
129,km_nh4_10,N,109.0,131.0,78.0,118.0,0.020710339003921066,0.024782907732629905,0.006139144972520613
130,allom_dbh_maxheight_9,Allometry,109.66666666666667,112.0,74.0,143.0,0.027792715807766624,0.025862448006684167,0.003958583931552508
131,recruit_init_density_7,Other,111.66666666666667,114.0,142.0,79.0,0.026120089747261422,0.01233587836350334,0.01000709258857521
132,mort_freezetol_10,Mortality,112.33333333333333,98.0,152.0,87.0,0.03132964730219104,0.007367426976390834,0.00915730413268629
133,allom_d2h1_7,Allometry,112.33333333333333,122.0,132.0,83.0,0.024705559187954793,0.015109853831718334,0.009651599848676194
134,pid_kp_9,Allocation,112.66666666666667,120.0,92.0,126.0,0.025173571293645246,0.022315712191126776,0.005294794852423608
135,mort_scalar_cstarvation_7,Mortality,112.66666666666667,53.0,138.0,147.0,0.05155768595215839,0.013729713966308487,0.0033853284786801276
136,vmax_no3_9,N,114.33333333333333,140.0,83.0,120.0,0.01623873902007585,0.024499970722772012,0.0058995687806824995
137,pid_kp_10,Allocation,115.66666666666667,155.0,88.0,104.0,0.00398128713076958,0.023147213617360007,0.007159957281794662
138,l2fr_ini_7,Allocation,117.66666666666667,71.0,148.0,134.0,0.04292450309164149,0.010685760260828335,0.0046497454322826206
139,fnrt_prof_a_7,Turnover,118.0,103.0,146.0,105.0,0.029529849363720828,0.011322972779249483,0.007061300650100031
140,grperc_10,Other,118.0,127.0,98.0,129.0,0.02212859129192561,0.02182717228061417,0.004944446040457584
141,fnrt_prof_a_10,Turnover,120.33333333333333,125.0,106.0,130.0,0.023434141442019638,0.019778746041850835,0.004857240116271603
142,microb_bio_9,Microbial,120.66666666666667,126.0,122.0,114.0,0.022340066311345115,0.01773774032076084,0.006454068670907666
143,vmax_ptase_7,P,122.66666666666667,124.0,144.0,100.0,0.023482885685562914,0.0114699125762025,0.007451159348767611
144,mort_hf_sm_threshold_7,Mortality,123.33333333333333,110.0,120.0,140.0,0.028086560573099294,0.017957646531274917,0.004219131301189766
145,mort_bmort_9,Mortality,123.66666666666667,128.0,136.0,107.0,0.022089539963029876,0.01429188355662143,0.0069778741809941956
146,mort_scalar_coldstress_10,Mortality,124.66666666666667,64.0,155.0,155.0,0.048699843417704385,0.003049133730189167,0.0012649734228273328
147,km_p_7,P,131.0,130.0,126.0,137.0,0.02116746294859456,0.01678687008791567,0.004537387847232164
148,km_no3_9,N,134.0,133.0,124.0,145.0,0.0191348524935699,0.017707524544137692,0.003815337633848237
149,pid_kd_9,Allocation,140.0,148.0,150.0,122.0,0.011302203801749016,0.009142785315003087,0.005826255874126721
150,alpha_ptase_9,P,142.66666666666666,149.0,135.0,144.0,0.010040699184594345,0.014438530069609982,0.0038960898255949563
151,mort_freezetol_9,Mortality,143.66666666666666,150.0,129.0,152.0,0.008581283361148636,0.016099608405649998,0.002213327682361361
152,mort_hf_sm_threshold_9,Mortality,148.33333333333334,154.0,145.0,146.0,0.005398921769987636,0.011404418906329983,0.0036778898445323414
153,mort_hf_sm_threshold_10,Mortality,149.0,146.0,151.0,150.0,0.012678131596171182,0.00795797050644167,0.0024428805157796665
154,mort_scalar_coldstress_7,Mortality,153.0,152.0,154.0,153.0,0.006305431863304052,0.003743898560031,0.0021202845803636266
155,alloc_store_priority_frac_9,Allocation,154.66666666666666,151.0,156.0,157.0,0.008394876950074999,0.002883989341275,3.7223361787500007e-06
156,mort_scalar_coldstress_9,Mortality,155.66666666666666,156.0,157.0,154.0,0.0019021480733484835,0.0015070898638658336,0.0016054023410740003
157,turnover_leaf_10,Turnover,156.33333333333334,160.0,153.0,156.0,0.00013143033243317255,0.006642291560333332,0.0005743216938958334
158,turnover_leaf_9,Turnover,159.0,157.0,160.0,160.0,0.0015527066053333332,0.0,0.0
159,phen_mindaysoff_7,Phenology,159.33333333333334,158.0,160.0,160.0,0.00027684009272499986,0.0,0.0
160,phen_mindaysoff_10,Phenology,159.66666666666666,159.0,160.0,160.0,0.0001319229990750001,0.0,0.0
161,alloc_store_priority_frac_10,Allocation,160.5,161.5,160.0,160.0,0.0,0.0,0.0
162,phen_mindaysoff_9,Phenology,160.5,161.5,160.0,160.0,0.0,0.0,0.0
